Bioassay ID,Matched set ID,Source 1 citation,Source 1 type,Source 2 citation,Source 2 type,Source 3 citation,Source 3 type,Source 4 citation,Source 4 type,Capture method 1,Capture method 2,Capture method 3,Capture method 4,Start month,Start year,End month,End year,Publication year,Complex/Subgroup,Generation,Test protocol,Insecticide tested,Insecticide class,Concentration (%),Concentration (µg),Exposure period (min),Intensity (multiplier),No. mosquitoes tested,No. mosquitoes dead,Percent mortality,Country,Site type,Site name,Latitude,Longitude,Admin level,GAUL code
39739,427,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,100,NR,93,Nigeria,point,Mpat Enin,4.73478,7.74897,NA,NA
39741,427,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,98,Nigeria,point,Mpat Enin,4.73478,7.74897,NA,NA
39758,428,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,100,NR,88,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
39759,428,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,100,NR,73,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
39761,428,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,100,NR,90,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
39757,428,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,100,NR,98,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
39760,428,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,100,Nigeria,point,Nasarawa,8.53895,7.70821,NA,NA
39778,429,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,100,NR,84,Nigeria,point,Nassarawa Eggon,8.71226,8.5406,NA,NA
39780,429,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,100,NR,92,Nigeria,point,Nassarawa Eggon,8.71226,8.5406,NA,NA
39777,429,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,100,NR,99,Nigeria,point,Nassarawa Eggon,8.71226,8.5406,NA,NA
39779,429,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,100,Nigeria,point,Nassarawa Eggon,8.71226,8.5406,NA,NA
39543,430,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,100,NR,5,Mali,point,Niono,14.223544,-5.976456,NA,NA
39537,430,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,99,NR,10,Mali,point,Niono,14.223544,-5.976456,NA,NA
39542,430,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,100,NR,43,Mali,point,Niono,14.223544,-5.976456,NA,NA
39544,430,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,63,Mali,point,Niono,14.223544,-5.976456,NA,NA
35710,431,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,NR,NR,54.3,Malawi,point,Ntwana,-16.02198645,34.8189288,NA,NA
35711,431,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,NR,NR,55.9,Malawi,point,Ntwana,-16.02198645,34.8189288,NA,NA
39796,432,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,100,NR,97,Nigeria,point,Ohaozara,5.9917,7.7634,NA,NA
39793,432,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,100,NR,93,Nigeria,point,Ohaozara,5.9917,7.7634,NA,NA
39795,432,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,98,Nigeria,point,Ohaozara,5.9917,7.7634,NA,NA
39818,435,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,100,NR,63,Nigeria,point,Oron,4.82171,8.23504,NA,NA
39820,435,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,100,NR,68,Nigeria,point,Oron,4.82171,8.23504,NA,NA
39817,435,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,100,NR,94,Nigeria,point,Oron,4.82171,8.23504,NA,NA
39819,435,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,100,Nigeria,point,Oron,4.82171,8.23504,NA,NA
36135,436,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,84,NR,47.61,Benin,point,Parakou,9.3467,2.609,NA,NA
36137,436,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,3.75,NA,NR,5,87,NR,83.9,Benin,point,Parakou,9.3467,2.609,NA,NA
36139,436,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,7.5,NA,NR,10,84,NR,98.8,Benin,point,Parakou,9.3467,2.609,NA,NA
36152,437,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,85,NR,14.11,Benin,point,Porto Novo,6.4969,2.6289,NA,NA
36154,437,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,3.75,NA,NR,5,93,NR,72.04,Benin,point,Porto Novo,6.4969,2.6289,NA,NA
36156,437,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),permethrin,pyrethroid,7.5,NA,NR,10,90,NR,95.55,Benin,point,Porto Novo,6.4969,2.6289,NA,NA
39840,438,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,100,NR,100,Nigeria,point,Rabah,13.12257,5.50762,NA,NA
39837,438,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,100,NR,100,Nigeria,point,Rabah,13.12257,5.50762,NA,NA
39839,438,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,100,Nigeria,point,Rabah,13.12257,5.50762,NA,NA
38990,440,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,75,NR,76,Ethiopia,point,Seleklaka,14.117937,38.476113,NA,NA
38999,440,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,100,NR,76,Ethiopia,point,Seleklaka,14.117937,38.476113,NA,NA
39000,440,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,3.75,NA,NR,5,100,NR,97,Ethiopia,point,Seleklaka,14.117937,38.476113,NA,NA
39001,440,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,7.5,NA,NR,10,100,NR,100,Ethiopia,point,Seleklaka,14.117937,38.476113,NA,NA
39870,441,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,100,NR,93,Nigeria,point,Shira,11.5042,10.0173,NA,NA
39872,441,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,100,NR,100,Nigeria,point,Shira,11.5042,10.0173,NA,NA
39869,441,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,100,NR,100,Nigeria,point,Shira,11.5042,10.0173,NA,NA
39871,441,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,100,Nigeria,point,Shira,11.5042,10.0173,NA,NA
35999,442,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2017,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,NR,NR,87,Zambia,point,Shitambulli,-12.035,29.2321,NA,NA
36000,442,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2017,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,NR,NR,98,Zambia,point,Shitambulli,-12.035,29.2321,NA,NA
36001,442,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2017,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,NR,NR,98,Zambia,point,Shitambulli,-12.035,29.2321,NA,NA
36002,442,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2016,NR,2017,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,NR,NR,100,Zambia,point,Shitambulli,-12.035,29.2321,NA,NA
39886,443,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,100,NR,79,Nigeria,point,Tambawal,11.47645,10.08254,NA,NA
39888,443,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,100,NR,100,Nigeria,point,Tambawal,11.47645,10.08254,NA,NA
39885,443,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,100,NR,100,Nigeria,point,Tambawal,11.47645,10.08254,NA,NA
39887,443,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,100,Nigeria,point,Tambawal,11.47645,10.08254,NA,NA
39412,444,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,100,NR,85,Madagascar,point,Vavatenina,-17.466689,49.196992,NA,NA
39413,444,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,3.75,NA,NR,5,100,NR,99,Madagascar,point,Vavatenina,-17.466689,49.196992,NA,NA
39424,445,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,100,NR,83,Madagascar,point,Vohitrambato,-18.149444,49.398602,NA,NA
39431,445,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,3.75,NA,NR,5,100,NR,100,Madagascar,point,Vohitrambato,-18.149444,49.398602,NA,NA
39549,446,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,21.5,NR,1,96,NR,5,Mali,point,Yanfolila/Selingue,10.997767,-8.00582,NA,NA
39550,446,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,43,NR,2,96,NR,13,Mali,point,Yanfolila/Selingue,10.997767,-8.00582,NA,NA
39548,446,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,107.5,NR,5,96,NR,24,Mali,point,Yanfolila/Selingue,10.997767,-8.00582,NA,NA
39552,446,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,permethrin,pyrethroid,NA,215,NR,10,100,NR,64,Mali,point,Yanfolila/Selingue,10.997767,-8.00582,NA,NA
39005,447,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,75,NR,26.7,Ethiopia,point,Ziway,7.9277,38.7211,NA,NA
39013,447,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,0.75,NA,NR,1,100,NR,36,Ethiopia,point,Ziway,7.9277,38.7211,NA,NA
39014,447,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,3.75,NA,NR,5,100,NR,90,Ethiopia,point,Ziway,7.9277,38.7211,NA,NA
39015,447,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),permethrin,pyrethroid,7.5,NA,NR,10,100,NR,99,Ethiopia,point,Ziway,7.9277,38.7211,NA,NA
21449,455,"Fornadel C, President's Malaria Initiative (2016) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2014,NR,2014,NA,Gambiae Complex,F1,WHO Bioassay 2013,pirimiphos-methyl,organophosphate,0.05,NA,NR,0.2,100,NR,100,Madagascar,point,Ambovombe,-25.17833,46.08722,NA,NA
21521,456,"Fornadel C, President's Malaria Initiative (2016) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2014,NR,2014,NA,Gambiae Complex,F1,WHO Bioassay 2013,pirimiphos-methyl,organophosphate,0.05,NA,NR,0.2,100,NR,100,Madagascar,point,Bekily,-23.6,46.01666,NA,NA
30793,33,"Messenger LA, Shililu J, Irish S, Yohannes Anshebo G, et al. Insecticide resistance in Anopheles arabiensis from Ethiopia (2012-2016): a nationwide study for insecticide resistance monitoring. (2017) Malar J. 16:469",journal article,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,6,2014,9,2014,2017,Gambiae Complex,F1,CDC Bottle Bioassay,bendiocarb,carbamate,NA,12.5,30,1,21,NR,100,Ethiopia,point,Adama,8.538861,39.254135,NA,NA
30820,33,"Messenger LA, Shililu J, Irish S, Yohannes Anshebo G, et al. Insecticide resistance in Anopheles arabiensis from Ethiopia (2012-2016): a nationwide study for insecticide resistance monitoring. (2017) Malar J. 16:469",journal article,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,6,2014,9,2014,2017,Gambiae Complex,F1,CDC Bottle Bioassay,bendiocarb,carbamate,NA,25,30,2,20,NR,100,Ethiopia,point,Adama,8.538861,39.254135,NA,NA
30847,33,"Messenger LA, Shililu J, Irish S, Yohannes Anshebo G, et al. Insecticide resistance in Anopheles arabiensis from Ethiopia (2012-2016): a nationwide study for insecticide resistance monitoring. (2017) Malar J. 16:469",journal article,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,6,2014,9,2014,2017,Gambiae Complex,F1,CDC Bottle Bioassay,bendiocarb,carbamate,NA,62.5,30,5,21,NR,100,Ethiopia,point,Adama,8.538861,39.254135,NA,NA
30874,33,"Messenger LA, Shililu J, Irish S, Yohannes Anshebo G, et al. Insecticide resistance in Anopheles arabiensis from Ethiopia (2012-2016): a nationwide study for insecticide resistance monitoring. (2017) Malar J. 16:469",journal article,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,6,2014,9,2014,2017,Gambiae Complex,F1,CDC Bottle Bioassay,bendiocarb,carbamate,NA,125,30,10,20,NR,100,Ethiopia,point,Adama,8.538861,39.254135,NA,NA
30798,34,"Messenger LA, Shililu J, Irish S, Yohannes Anshebo G, et al. Insecticide resistance in Anopheles arabiensis from Ethiopia (2012-2016): a nationwide study for insecticide resistance monitoring. (2017) Malar J. 16:469",journal article,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,Larval collection,NA,NA,NA,6,2014,9,2014,2017,Gambiae Complex,F1,CDC Bottle Bioassay,bendiocarb,carbamate,NA,12.5,30,1,20,NR,100,Ethiopia,point,Bako Tibe,9,37.167,NA,NA
30825,34,"Messenger LA, Shililu J, Irish S, Yohannes Anshebo G, et al. Insecticide resistance in Anopheles arabiensis from Ethiopia (2012-2016): a nationwide study for insecticide resistance monitoring. (2017) Malar J. 16:469",journal article,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,Larval collection,NA,NA,NA,6,2014,9,2014,2017,Gambiae Complex,F1,CDC Bottle Bioassay,bendiocarb,carbamate,NA,25,30,2,20,NR,100,Ethiopia,point,Bako Tibe,9,37.167,NA,NA
