lat,lon,GLDAS_NOAH10_M_2_1_AvgSurfT_inst
22.5,23.5,298.14224
22.5,24.5,297.887
22.5,25.5,297.552
22.5,26.5,296.74762
22.5,27.5,298.0624
22.5,28.5,298.71832
22.5,29.5,299.70676
22.5,30.5,299.95956
22.5,31.5,300.67578
22.5,32.5,300.0938
22.5,33.5,301.12964
22.5,34.5,301.4486
22.5,35.5,301.33774
22.5,39.5,303.46768
22.5,40.5,301.80533
22.5,41.5,301.81723
22.5,42.5,302.02563
22.5,43.5,301.1147
22.5,44.5,300.99744
22.5,45.5,301.21152
22.5,46.5,301.18127
22.5,47.5,301.9664
22.5,48.5,302.81046
22.5,49.5,303.1464
22.5,50.5,303.52615
22.5,51.5,304.11957
22.5,52.5,304.52682
22.5,53.5,304.89105
22.5,54.5,304.96362
22.5,55.5,305.41904
22.5,56.5,305.09647
22.5,57.5,304.2741
22.5,58.5,303.80145
22.5,59.5,302.22842
22.5,69.5,301.96933
22.5,70.5,302.4847
22.5,71.5,302.88446
22.5,72.5,302.01956
22.5,73.5,301.86563
22.5,74.5,300.95477
22.5,75.5,300.58936
22.5,76.5,300.02042
22.5,77.5,299.05054
22.5,78.5,298.6664
22.5,79.5,299.03766
22.5,80.5,297.90958
22.5,81.5,298.48828
22.5,82.5,298.37296
22.5,83.5,298.42358
22.5,84.5,297.73416
22.5,85.5,298.37366
22.5,86.5,299.14108
22.5,87.5,300.01062
22.5,88.5,299.69623
22.5,89.5,299.08356
22.5,90.5,299.21725
22.5,91.5,298.2582
22.5,92.5,294.96915
22.5,93.5,295.66193
22.5,94.5,298.47284
22.5,95.5,299.08856
22.5,96.5,296.06033
22.5,97.5,293.1337
22.5,98.5,292.08435
22.5,99.5,291.66336
22.5,100.5,290.8966
22.5,101.5,291.02866
22.5,102.5,290.4497
22.5,103.5,293.29968
22.5,104.5,292.6241
22.5,105.5,293.21884
22.5,106.5,293.453
22.5,107.5,294.58463
22.5,108.5,294.98123
22.5,109.5,295.22473
22.5,110.5,294.75998
22.5,111.5,294.7706
22.5,112.5,294.89267
22.5,113.5,298.73462
22.5,120.5,295.66074
23.5,-106.5,297.10077
23.5,-105.5,293.5013
23.5,-104.5,290.80206
23.5,-103.5,292.1347
23.5,-102.5,293.068
23.5,-101.5,292.92703
23.5,-100.5,292.50726
23.5,-99.5,293.197
23.5,-98.5,298.10614
23.5,-15.5,298.2363
23.5,-14.5,300.25873
23.5,-13.5,300.5727
23.5,-12.5,300.70462
23.5,-11.5,300.7987
23.5,-10.5,301.1762
23.5,-9.5,301.68176
23.5,-8.5,302.30643
23.5,-7.5,302.28326
23.5,-6.5,302.52478
23.5,-5.5,302.65625
23.5,-4.5,302.66898
23.5,-3.5,302.41046
23.5,-2.5,302.85446
23.5,-1.5,302.45367
23.5,-0.5,302.53848
23.5,0.5,302.79343
23.5,1.5,303.12772
23.5,2.5,303.05188
23.5,3.5,301.9844
23.5,4.5,300.81387
23.5,5.5,298.04813
23.5,6.5,298.1752
23.5,7.5,298.09042
23.5,8.5,298.55853
23.5,9.5,299.19247
23.5,10.5,298.92325
23.5,11.5,297.42163
23.5,12.5,297.17184
23.5,13.5,298.59445
23.5,14.5,299.44235
23.5,15.5,298.28973
23.5,16.5,298.35196
23.5,17.5,299.02127
23.5,18.5,299.28656
23.5,19.5,298.27457
23.5,20.5,297.28583
23.5,21.5,298.0194
23.5,22.5,297.59073
23.5,23.5,297.9194
23.5,24.5,298.0978
23.5,25.5,296.5637
23.5,26.5,296.10736
23.5,27.5,297.40686
23.5,28.5,298.40134
23.5,29.5,299.41245
23.5,30.5,300.03067
23.5,31.5,300.69565
23.5,32.5,300.90878
23.5,33.5,300.675
23.5,34.5,301.11865
23.5,35.5,300.9723
23.5,39.5,303.86618
23.5,40.5,302.31015
23.5,41.5,302.13007
23.5,42.5,301.40765
23.5,43.5,300.78778
23.5,44.5,300.94638
23.5,45.5,301.32782
23.5,46.5,301.49667
23.5,47.5,301.65448
23.5,48.5,302.52637
23.5,49.5,303.3131
23.5,50.5,303.58783
23.5,51.5,304.69336
23.5,52.5,304.12076
23.5,53.5,304.27124
23.5,54.5,304.39487
23.5,55.5,304.67706
23.5,56.5,304.66168
23.5,57.5,301.96103
23.5,58.5,302.96722
23.5,69.5,302.42096
23.5,70.5,303.48822
23.5,71.5,302.84872
23.5,72.5,300.71487
23.5,73.5,300.85605
23.5,74.5,300.28027
23.5,75.5,299.4404
23.5,76.5,299.3769
23.5,77.5,299.2382
23.5,78.5,299.6146
23.5,79.5,299.02075
23.5,80.5,298.1843
23.5,81.5,297.55554
23.5,82.5,298.60135
23.5,83.5,297.25095
23.5,84.5,297.6557
23.5,85.5,298.48138
23.5,86.5,299.68103
23.5,87.5,299.74805
23.5,88.5,299.69867
23.5,89.5,299.2619
23.5,90.5,298.9734
23.5,91.5,297.3547
23.5,92.5,294.96024
23.5,93.5,292.69028
23.5,94.5,295.25925
23.5,95.5,297.22116
23.5,96.5,295.3959
23.5,97.5,293.3854
23.5,98.5,291.0446
23.5,99.5,289.39548
23.5,100.5,289.50537
23.5,101.5,289.9418
23.5,102.5,291.33313
23.5,103.5,291.8384
23.5,104.5,290.0084
23.5,105.5,292.8139
23.5,106.5,294.27258
23.5,107.5,294.02264
23.5,108.5,294.72446
23.5,109.5,293.95352
23.5,110.5,293.0434
23.5,111.5,293.56622
23.5,112.5,294.1742
23.5,113.5,295.0312
23.5,114.5,293.7503
23.5,115.5,294.39453
23.5,116.5,294.06534
23.5,120.5,293.23706
24.5,-111.5,298.81906
24.5,-107.5,298.3241
24.5,-106.5,294.38626
24.5,-105.5,289.80878
24.5,-104.5,292.0169
24.5,-103.5,293.2135
24.5,-102.5,294.53152
24.5,-101.5,294.844
24.5,-100.5,292.1816
24.5,-99.5,292.55426
24.5,-98.5,297.63156
24.5,-14.5,298.66913
24.5,-13.5,299.71973
24.5,-12.5,300.44827
24.5,-11.5,300.54868
24.5,-10.5,300.67642
24.5,-9.5,301.33966
24.5,-8.5,301.58893
24.5,-7.5,301.74524
24.5,-6.5,302.5338
24.5,-5.5,302.46597
24.5,-4.5,302.20132
24.5,-3.5,302.1589
24.5,-2.5,301.7557
24.5,-1.5,301.9174
24.5,-0.5,302.2744
24.5,0.5,302.6021
24.5,1.5,302.72464
24.5,2.5,302.3182
24.5,3.5,301.0801
24.5,4.5,299.95154
24.5,5.5,299.7088
24.5,6.5,297.4734
24.5,7.5,297.24738
24.5,8.5,297.70206
24.5,9.5,297.69064
24.5,10.5,298.08093
24.5,11.5,297.85223
24.5,12.5,296.59515
24.5,13.5,297.66956
24.5,14.5,299.1402
24.5,15.5,298.7264
24.5,16.5,298.2878
24.5,17.5,299.10004
24.5,18.5,298.9681
24.5,19.5,297.8331
24.5,20.5,297.4761
24.5,21.5,297.10675
24.5,22.5,297.5853
24.5,23.5,297.97424
24.5,24.5,297.75235
24.5,25.5,296.6856
24.5,26.5,295.40744
24.5,27.5,296.47452
24.5,28.5,297.64835
24.5,29.5,298.29263
24.5,30.5,298.55762
24.5,31.5,299.09818
24.5,32.5,300.14957
24.5,33.5,300.77496
24.5,34.5,301.10992
24.5,37.5,302.03442
24.5,38.5,302.20224
24.5,39.5,301.49695
24.5,40.5,302.1475
24.5,41.5,301.98035
24.5,42.5,300.78003
24.5,43.5,300.32907
24.5,44.5,300.63544
24.5,45.5,300.43045
24.5,46.5,300.6142
24.5,47.5,301.36258
24.5,48.5,301.51175
24.5,49.5,302.38498
24.5,50.5,303.21313
24.5,51.5,303.26968
24.5,54.5,303.47897
24.5,55.5,304.15863
24.5,56.5,302.5367
24.5,67.5,302.46234
24.5,68.5,302.91434
24.5,69.5,303.11108
24.5,70.5,303.19443
24.5,71.5,302.1452
24.5,72.5,300.23364
24.5,73.5,299.75998
24.5,74.5,299.23776
24.5,75.5,299.6712
24.5,76.5,299.76648
24.5,77.5,299.33353
24.5,78.5,299.4024
24.5,79.5,299.49625
24.5,80.5,299.07428
24.5,81.5,299.27377
24.5,82.5,299.069
24.5,83.5,298.89142
24.5,84.5,298.68784
24.5,85.5,298.82138
24.5,86.5,299.56763
24.5,87.5,299.73892
24.5,88.5,299.52286
24.5,89.5,299.09805
24.5,90.5,298.21487
24.5,91.5,297.16306
24.5,92.5,295.3078
24.5,93.5,293.20212
24.5,94.5,292.94208
24.5,95.5,295.06223
24.5,96.5,294.40396
24.5,97.5,291.53857
24.5,98.5,288.7406
24.5,99.5,288.9735
24.5,100.5,287.55634
24.5,101.5,288.12555
24.5,102.5,289.00867
24.5,103.5,288.4165
24.5,104.5,288.0862
24.5,105.5,292.1028
24.5,106.5,293.41623
24.5,107.5,291.7091
24.5,108.5,291.4542
24.5,109.5,292.23306
24.5,110.5,291.53815
24.5,111.5,290.92734
24.5,112.5,291.5371
24.5,113.5,292.2234
24.5,114.5,292.8822
24.5,115.5,293.25848
24.5,116.5,292.756
24.5,117.5,292.07788
24.5,121.5,294.56357
25.5,-111.5,300.19153
25.5,-108.5,299.00522
25.5,-107.5,295.49756
25.5,-106.5,288.54828
25.5,-105.5,290.9775
25.5,-104.5,293.7001
25.5,-103.5,295.1985
25.5,-102.5,297.36752
25.5,-101.5,293.2174
25.5,-100.5,296.58133
25.5,-99.5,297.056
25.5,-98.5,298.7201
25.5,-97.5,298.25024
25.5,-80.5,299.54547
25.5,-14.5,297.12592
25.5,-13.5,298.46185
25.5,-12.5,299.1095
25.5,-11.5,299.40552
25.5,-10.5,299.71793
25.5,-9.5,300.43436
25.5,-8.5,300.54395
25.5,-7.5,300.57938
25.5,-6.5,301.2778
25.5,-5.5,302.02325
25.5,-4.5,301.8115
25.5,-3.5,301.53915
25.5,-2.5,300.82373
25.5,-1.5,300.9845
25.5,-0.5,301.61435
25.5,0.5,302.16052
25.5,1.5,302.89767
25.5,2.5,302.79034
25.5,3.5,301.1999
25.5,4.5,300.97302
25.5,5.5,298.4251
25.5,6.5,297.54163
25.5,7.5,297.69873
25.5,8.5,296.75046
25.5,9.5,297.61343
25.5,10.5,299.41165
25.5,11.5,299.7329
25.5,12.5,297.1878
25.5,13.5,297.6447
25.5,14.5,298.1835
25.5,15.5,298.74594
25.5,16.5,298.74194
25.5,17.5,299.01367
25.5,18.5,298.76498
25.5,19.5,298.56952
25.5,20.5,297.85724
25.5,21.5,298.69223
25.5,22.5,297.96527
25.5,23.5,298.571
25.5,24.5,298.55292
25.5,25.5,297.32132
25.5,26.5,296.46146
25.5,27.5,296.8497
25.5,28.5,297.42606
25.5,29.5,298.11627
25.5,30.5,297.57166
25.5,31.5,298.34216
25.5,32.5,298.894
25.5,33.5,299.91318
25.5,34.5,300.11032
25.5,37.5,302.1852
25.5,38.5,301.0122
25.5,39.5,300.8038
25.5,40.5,300.67535
25.5,41.5,300.9407
25.5,42.5,300.93253
25.5,43.5,300.8151
25.5,44.5,300.68246
25.5,45.5,300.79526
25.5,46.5,300.31595
25.5,47.5,300.843
25.5,48.5,302.0869
25.5,49.5,302.30002
25.5,50.5,302.64066
25.5,51.5,303.04175
25.5,59.5,303.17673
25.5,60.5,302.64102
25.5,61.5,302.8179
25.5,62.5,302.91595
25.5,63.5,301.22287
25.5,64.5,300.94583
25.5,65.5,301.81024
25.5,66.5,301.07236
25.5,67.5,302.3421
25.5,68.5,303.1018
25.5,69.5,303.09018
25.5,70.5,303.10675
25.5,71.5,302.516
25.5,72.5,301.6313
25.5,73.5,299.00717
25.5,74.5,299.1553
25.5,75.5,299.486
25.5,76.5,299.67047
25.5,77.5,299.42368
25.5,78.5,299.6619
25.5,79.5,299.9641
25.5,80.5,299.81024
25.5,81.5,299.47137
25.5,82.5,299.4523
25.5,83.5,299.34702
25.5,84.5,299.4904
25.5,85.5,299.5351
25.5,86.5,299.0464
25.5,87.5,298.81366
25.5,88.5,298.91
25.5,89.5,298.25186
25.5,90.5,298.34506
25.5,91.5,298.5315
25.5,92.5,295.96417
25.5,93.5,292.49622
25.5,94.5,290.12155
25.5,95.5,291.162
25.5,96.5,292.44986
25.5,97.5,289.4055
25.5,98.5,287.39963
25.5,99.5,286.02118
25.5,100.5,287.3196
25.5,101.5,288.56772
25.5,102.5,286.50232
25.5,103.5,286.88693
25.5,104.5,287.7681
25.5,105.5,290.37912
25.5,106.5,290.00854
25.5,107.5,290.43384
25.5,108.5,290.94177
25.5,109.5,289.90997
25.5,110.5,289.80847
25.5,111.5,289.4943
25.5,112.5,291.21503
25.5,113.5,291.97284
25.5,114.5,291.0119
25.5,115.5,291.20245
25.5,116.5,291.0172
25.5,117.5,290.18997
25.5,118.5,292.20822
26.5,-112.5,298.45953
26.5,-108.5,297.0909
26.5,-107.5,291.4498
26.5,-106.5,288.87134
26.5,-105.5,291.34695
26.5,-104.5,294.83392
26.5,-103.5,297.08337
26.5,-102.5,294.55927
26.5,-101.5,296.49033
26.5,-100.5,296.67548
26.5,-99.5,297.78436
26.5,-98.5,298.19913
26.5,-97.5,297.52777
26.5,-81.5,297.36304
26.5,-80.5,297.5809
26.5,-13.5,296.68842
26.5,-12.5,297.95602
26.5,-11.5,298.3864
26.5,-10.5,298.79312
26.5,-9.5,299.6322
26.5,-8.5,300.1108
26.5,-7.5,300.59048
26.5,-6.5,300.90305
26.5,-5.5,301.07886
26.5,-4.5,300.895
26.5,-3.5,300.64572
26.5,-2.5,300.4795
26.5,-1.5,300.36703
26.5,-0.5,300.96243
26.5,0.5,301.7849
26.5,1.5,302.23633
26.5,2.5,302.5413
26.5,3.5,301.7238
26.5,4.5,300.36438
26.5,5.5,299.6017
26.5,6.5,298.138
26.5,7.5,298.6308
26.5,8.5,299.0711
26.5,9.5,299.46475
26.5,10.5,299.71817
26.5,11.5,298.66302
26.5,12.5,298.79886
26.5,13.5,299.17502
26.5,14.5,299.00424
26.5,15.5,298.45593
26.5,16.5,298.33215
26.5,17.5,298.24277
26.5,18.5,297.9905
26.5,19.5,298.7284
26.5,20.5,298.9168
26.5,21.5,299.03842
26.5,22.5,297.92334
26.5,23.5,298.395
26.5,24.5,298.4237
26.5,25.5,296.98218
26.5,26.5,296.96872
26.5,27.5,297.37723
26.5,28.5,297.55063
26.5,29.5,297.63416
26.5,30.5,297.20563
26.5,31.5,298.0783
26.5,32.5,299.4005
26.5,33.5,300.31393
26.5,36.5,301.78348
26.5,37.5,300.86273
26.5,38.5,299.98984
26.5,39.5,298.85092
26.5,40.5,299.5355
26.5,41.5,299.35788
26.5,42.5,299.72098
26.5,43.5,299.7689
26.5,44.5,299.667
26.5,45.5,300.10968
26.5,46.5,300.42392
26.5,47.5,301.0094
26.5,48.5,301.81027
26.5,49.5,302.99966
26.5,57.5,302.74878
26.5,58.5,302.45786
26.5,59.5,303.6866
26.5,60.5,302.88123
26.5,61.5,301.79736
26.5,62.5,301.29114
26.5,63.5,300.75375
26.5,64.5,300.54425
26.5,65.5,300.86484
26.5,66.5,300.65973
26.5,67.5,301.85388
26.5,68.5,303.26587
26.5,69.5,303.18427
26.5,70.5,301.87662
26.5,71.5,301.99966
26.5,72.5,301.65726
26.5,73.5,300.46542
26.5,74.5,299.70956
26.5,75.5,299.4879
26.5,76.5,299.58203
26.5,77.5,299.3566
26.5,78.5,299.3936
26.5,79.5,299.5809
26.5,80.5,299.36658
26.5,81.5,299.1245
26.5,82.5,298.95157
26.5,83.5,299.10626
26.5,84.5,298.96158
26.5,85.5,298.51132
26.5,86.5,296.787
26.5,87.5,294.84656
26.5,88.5,295.26688
26.5,89.5,293.59204
26.5,90.5,293.50845
26.5,91.5,293.79178
26.5,92.5,294.83383
26.5,93.5,295.41574
26.5,94.5,292.45438
26.5,95.5,289.97168
26.5,96.5,290.1911
26.5,97.5,288.95438
26.5,98.5,284.91644
26.5,99.5,284.47787
26.5,100.5,284.34796
26.5,101.5,285.93604
26.5,102.5,286.57718
26.5,103.5,287.3492
26.5,104.5,286.5854
26.5,105.5,288.2243
26.5,106.5,287.7214
26.5,107.5,288.13187
26.5,108.5,287.90054
26.5,109.5,288.70364
26.5,110.5,289.62445
26.5,111.5,289.82544
26.5,112.5,290.2569
26.5,113.5,289.70297
26.5,114.5,290.50006
26.5,115.5,291.80322
26.5,116.5,291.04703
26.5,117.5,290.66632
26.5,118.5,289.7658
26.5,119.5,290.7016
27.5,-113.5,297.4462
27.5,-112.5,299.7756
27.5,-110.5,299.28156
27.5,-109.5,298.08893
27.5,-108.5,291.36365
27.5,-107.5,288.20865
27.5,-106.5,290.8688
27.5,-105.5,293.8149
27.5,-104.5,295.37097
27.5,-103.5,296.13333
27.5,-102.5,294.48038
27.5,-101.5,295.54996
27.5,-100.5,297.15073
27.5,-99.5,297.6197
27.5,-98.5,296.6792
27.5,-97.5,296.67368
27.5,-82.5,297.52917
27.5,-81.5,296.2074
27.5,-80.5,297.04974
27.5,-12.5,296.346
27.5,-11.5,297.19324
27.5,-10.5,298.40805
27.5,-9.5,298.76105
27.5,-8.5,299.61572
27.5,-7.5,300.21298
27.5,-6.5,300.35956
27.5,-5.5,299.89398
27.5,-4.5,299.91763
27.5,-3.5,299.8628
27.5,-2.5,299.63623
27.5,-1.5,299.8987
27.5,-0.5,300.7683
27.5,0.5,300.99753
27.5,1.5,300.84955
27.5,2.5,300.5058
27.5,3.5,300.27225
27.5,4.5,299.7321
27.5,5.5,299.87787
27.5,6.5,299.50586
27.5,7.5,298.8201
27.5,8.5,299.35892
27.5,9.5,298.75714
27.5,10.5,298.3278
27.5,11.5,297.98993
27.5,12.5,297.95035
27.5,13.5,298.46622
27.5,14.5,298.0892
27.5,15.5,297.78885
27.5,16.5,297.80524
27.5,17.5,298.1676
27.5,18.5,297.97733
27.5,19.5,298.12137
27.5,20.5,298.71213
27.5,21.5,299.30075
27.5,22.5,298.02258
27.5,23.5,298.0166
27.5,24.5,298.48236
27.5,25.5,297.5656
27.5,26.5,297.006
27.5,27.5,297.68167
27.5,28.5,297.63058
27.5,29.5,297.55048
27.5,30.5,297.7512
27.5,31.5,297.32797
27.5,32.5,297.3312
27.5,33.5,298.16284
27.5,36.5,297.73898
27.5,37.5,297.8004
27.5,38.5,297.2329
27.5,39.5,296.68628
27.5,40.5,297.4667
27.5,41.5,299.0453
27.5,42.5,298.5312
27.5,43.5,299.30188
27.5,44.5,299.40402
27.5,45.5,300.2604
27.5,46.5,300.7145
27.5,47.5,301.46555
27.5,48.5,301.92697
27.5,53.5,300.80923
27.5,54.5,301.87347
27.5,55.5,302.18445
27.5,56.5,299.53772
27.5,57.5,301.3549
27.5,58.5,302.10617
27.5,59.5,300.93658
27.5,60.5,299.77618
27.5,61.5,297.73276
27.5,62.5,299.22263
27.5,63.5,299.5437
27.5,64.5,299.29227
27.5,65.5,298.841
27.5,66.5,298.88962
27.5,67.5,300.3904
27.5,68.5,302.7239
27.5,69.5,302.7678
27.5,70.5,301.69894
27.5,71.5,301.29288
27.5,72.5,301.39868
27.5,73.5,301.44672
27.5,74.5,300.1278
27.5,75.5,298.9424
27.5,76.5,298.95175
27.5,77.5,299.0471
27.5,78.5,298.99515
27.5,79.5,298.95566
27.5,80.5,298.6326
27.5,81.5,298.29517
27.5,82.5,296.4543
27.5,83.5,294.71103
27.5,84.5,293.92633
27.5,85.5,293.0882
27.5,86.5,285.57224
27.5,87.5,282.18536
27.5,88.5,276.3771
27.5,89.5,282.2303
27.5,90.5,281.33704
27.5,91.5,280.87732
27.5,92.5,280.80646
27.5,93.5,291.75415
27.5,94.5,291.7082
27.5,95.5,292.98987
27.5,96.5,286.67645
27.5,97.5,280.58453
27.5,98.5,282.04248
27.5,99.5,278.8313
27.5,100.5,281.7872
27.5,101.5,283.5277
27.5,102.5,285.20145
27.5,103.5,286.67648
27.5,104.5,286.76938
27.5,105.5,286.79697
27.5,106.5,287.24582
27.5,107.5,287.83853
27.5,108.5,288.6488
27.5,109.5,289.07257
27.5,110.5,290.12418
27.5,111.5,290.18588
27.5,112.5,290.72714
27.5,113.5,290.01355
27.5,114.5,291.56128
27.5,115.5,290.9611
27.5,116.5,290.89447
27.5,117.5,289.9685
27.5,118.5,289.41446
27.5,119.5,289.59042
27.5,120.5,289.88776
28.5,-113.5,299.82498
28.5,-111.5,299.18524
28.5,-110.5,298.75793
28.5,-109.5,294.368
28.5,-108.5,289.80972
28.5,-107.5,287.46948
28.5,-106.5,290.9979
28.5,-105.5,293.61847
28.5,-104.5,294.43277
28.5,-103.5,296.40463
28.5,-102.5,294.45575
28.5,-101.5,294.53473
28.5,-100.5,296.26877
28.5,-99.5,296.1075
28.5,-98.5,295.82132
28.5,-97.5,295.2142
28.5,-96.5,295.67215
28.5,-82.5,295.79434
28.5,-81.5,296.07974
28.5,-10.5,296.69073
28.5,-9.5,297.59872
28.5,-8.5,299.0687
28.5,-7.5,299.7978
28.5,-6.5,299.4013
28.5,-5.5,299.32764
28.5,-4.5,298.9645
28.5,-3.5,298.9837
28.5,-2.5,299.00034
28.5,-1.5,299.41013
28.5,-0.5,300.3073
28.5,0.5,300.28
28.5,1.5,299.58636
28.5,2.5,298.71393
28.5,3.5,298.23465
28.5,4.5,298.19116
28.5,5.5,298.7759
28.5,6.5,299.2303
28.5,7.5,299.2203
28.5,8.5,298.5939
28.5,9.5,298.10333
28.5,10.5,297.31268
28.5,11.5,296.53473
28.5,12.5,297.15442
28.5,13.5,297.12766
28.5,14.5,296.97025
28.5,15.5,297.29095
28.5,16.5,297.73587
28.5,17.5,298.03403
28.5,18.5,297.85233
28.5,19.5,297.77167
28.5,20.5,298.86395
28.5,21.5,299.08377
28.5,22.5,297.82254
28.5,23.5,297.40927
28.5,24.5,297.43756
28.5,25.5,297.27618
28.5,26.5,297.65588
28.5,27.5,297.50677
28.5,28.5,297.60187
28.5,29.5,297.5195
28.5,30.5,298.02734
28.5,31.5,297.22977
28.5,32.5,297.726
28.5,33.5,295.44785
28.5,34.5,297.0339
28.5,35.5,298.98602
28.5,36.5,297.02936
28.5,37.5,297.30963
28.5,38.5,297.52585
28.5,39.5,296.33423
28.5,40.5,296.6276
28.5,41.5,297.436
28.5,42.5,297.909
28.5,43.5,298.74896
28.5,44.5,299.40524
28.5,45.5,299.70895
28.5,46.5,300.33762
28.5,47.5,301.49686
28.5,51.5,299.41794
28.5,52.5,297.97107
28.5,53.5,296.62097
28.5,54.5,294.98535
28.5,55.5,297.09717
28.5,56.5,294.38495
28.5,57.5,296.1701
28.5,58.5,301.81827
28.5,59.5,298.46436
28.5,60.5,295.66998
28.5,61.5,296.5164
28.5,62.5,299.2199
28.5,63.5,300.06116
28.5,64.5,299.61417
28.5,65.5,295.67938
28.5,66.5,295.616
28.5,67.5,298.7809
28.5,68.5,301.6813
28.5,69.5,301.95642
28.5,70.5,301.97748
28.5,71.5,302.3707
28.5,72.5,301.90204
28.5,73.5,301.7493
28.5,74.5,301.42923
28.5,75.5,300.07474
28.5,76.5,298.5696
28.5,77.5,298.933
28.5,78.5,297.87424
28.5,79.5,297.42566
28.5,80.5,295.26672
28.5,81.5,292.01508
28.5,82.5,286.1122
28.5,83.5,280.0115
28.5,84.5,284.8711
28.5,85.5,279.17737
28.5,86.5,273.83722
28.5,87.5,275.20935
28.5,88.5,276.15915
28.5,89.5,277.6874
28.5,90.5,276.1179
28.5,91.5,277.5015
28.5,92.5,276.21344
28.5,93.5,281.12463
28.5,94.5,285.55972
28.5,95.5,287.57108
28.5,96.5,283.42627
28.5,97.5,278.49902
28.5,98.5,276.94266
28.5,99.5,278.2625
28.5,100.5,278.0541
28.5,101.5,280.44568
28.5,102.5,282.19452
28.5,103.5,284.14334
28.5,104.5,289.3054
28.5,105.5,289.80984
28.5,106.5,289.86105
28.5,107.5,286.81863
28.5,108.5,286.74985
28.5,109.5,288.55124
28.5,110.5,288.04028
28.5,111.5,289.24542
28.5,112.5,289.9853
28.5,113.5,290.27042
28.5,114.5,290.45322
28.5,115.5,290.37372
28.5,116.5,291.03018
28.5,117.5,289.85556
28.5,118.5,288.73822
28.5,119.5,288.94708
28.5,120.5,290.5004
29.5,-114.5,298.4695
29.5,-111.5,298.2153
29.5,-110.5,295.71075
29.5,-109.5,293.89285
29.5,-108.5,289.681
29.5,-107.5,289.75363
29.5,-106.5,291.99057
29.5,-105.5,295.29135
29.5,-104.5,293.5416
29.5,-103.5,295.2142
29.5,-102.5,294.53897
29.5,-101.5,294.96375
29.5,-100.5,294.4784
29.5,-99.5,293.72064
29.5,-98.5,293.75723
29.5,-97.5,293.90466
29.5,-96.5,294.05435
29.5,-95.5,294.65848
29.5,-90.5,293.81256
29.5,-82.5,294.54327
29.5,-81.5,295.11816
29.5,-9.5,295.5603
29.5,-8.5,296.78003
29.5,-7.5,298.4098
29.5,-6.5,298.82437
29.5,-5.5,298.68607
29.5,-4.5,298.84695
29.5,-3.5,298.32086
29.5,-2.5,298.66434
29.5,-1.5,298.09067
29.5,-0.5,298.30667
29.5,0.5,298.86655
29.5,1.5,299.1528
29.5,2.5,298.46255
29.5,3.5,297.93268
29.5,4.5,297.95316
29.5,5.5,298.18118
29.5,6.5,298.6941
29.5,7.5,298.27686
29.5,8.5,298.5908
29.5,9.5,298.28214
29.5,10.5,297.4845
29.5,11.5,296.46558
29.5,12.5,296.46313
29.5,13.5,296.68442
29.5,14.5,297.61038
29.5,15.5,298.4119
29.5,16.5,298.39233
29.5,17.5,297.81873
29.5,18.5,297.76535
29.5,19.5,298.40775
29.5,20.5,299.03787
29.5,21.5,298.51117
29.5,22.5,297.76453
29.5,23.5,297.38858
29.5,24.5,297.33942
29.5,25.5,298.024
29.5,26.5,297.97116
29.5,27.5,298.256
29.5,28.5,298.00793
29.5,29.5,297.39468
29.5,30.5,297.61545
29.5,31.5,297.4129
29.5,32.5,296.11392
29.5,33.5,295.60358
29.5,34.5,297.27234
29.5,35.5,295.97183
29.5,36.5,295.93765
29.5,37.5,296.56097
29.5,38.5,297.2727
29.5,39.5,296.81815
29.5,40.5,296.9601
29.5,41.5,298.02902
29.5,42.5,298.51035
29.5,43.5,298.8955
29.5,44.5,299.4107
29.5,45.5,299.4171
29.5,46.5,299.98724
29.5,47.5,301.25943
29.5,51.5,295.4502
29.5,52.5,292.561
29.5,53.5,291.80814
29.5,54.5,293.32043
29.5,55.5,292.56378
29.5,56.5,293.1377
29.5,57.5,292.46518
29.5,58.5,299.74496
29.5,59.5,299.17526
29.5,60.5,296.39246
29.5,61.5,297.29495
29.5,62.5,297.87943
29.5,63.5,298.06656
29.5,64.5,298.8067
29.5,65.5,297.20517
29.5,66.5,293.70218
29.5,67.5,296.33713
29.5,68.5,299.20102
29.5,69.5,298.22845
29.5,70.5,300.69577
29.5,71.5,300.77347
29.5,72.5,301.0353
29.5,73.5,300.51184
29.5,74.5,300.00278
29.5,75.5,298.93982
29.5,76.5,297.98184
29.5,77.5,296.88824
29.5,78.5,293.65887
29.5,79.5,292.60266
29.5,80.5,285.57806
29.5,81.5,280.96674
29.5,82.5,276.54852
29.5,83.5,274.1048
29.5,84.5,272.86722
29.5,85.5,272.70605
29.5,86.5,272.58612
29.5,87.5,277.05096
29.5,88.5,277.14984
29.5,89.5,276.5764
29.5,90.5,278.6185
29.5,91.5,280.0694
29.5,92.5,276.30453
29.5,93.5,276.666
29.5,94.5,276.47644
29.5,95.5,275.11993
29.5,96.5,273.57574
29.5,97.5,274.80255
29.5,98.5,276.55728
29.5,99.5,276.75186
29.5,100.5,276.71033
29.5,101.5,277.94998
29.5,102.5,280.88303
29.5,103.5,286.5161
29.5,104.5,291.5729
29.5,105.5,291.72043
29.5,106.5,290.37683
29.5,107.5,288.90085
29.5,108.5,286.12863
29.5,109.5,286.95386
29.5,110.5,287.37347
29.5,111.5,288.93744
29.5,112.5,290.0583
29.5,113.5,290.07812
29.5,114.5,289.63177
29.5,115.5,290.06958
29.5,116.5,290.43274
29.5,117.5,289.58182
