lat,lon,GLDAS_NOAH10_M_2_1_Rainf_f_tavg
-27.5,141.5,7.9523215E-6
-27.5,142.5,8.948357E-6
-27.5,143.5,9.956334E-6
-27.5,144.5,1.1274E-5
-27.5,145.5,1.2016743E-5
-27.5,146.5,1.297471E-5
-27.5,147.5,1.44836695E-5
-27.5,148.5,1.670009E-5
-27.5,149.5,1.8533254E-5
-27.5,150.5,2.1123384E-5
-27.5,151.5,2.3777444E-5
-27.5,152.5,2.9913888E-5
-26.5,-70.5,1.2108874E-6
-26.5,-69.5,1.5075353E-6
-26.5,-68.5,3.0386343E-6
-26.5,-67.5,9.687508E-6
-26.5,-66.5,1.6943666E-5
-26.5,-65.5,1.8072178E-5
-26.5,-64.5,2.2623424E-5
-26.5,-63.5,2.4041388E-5
-26.5,-62.5,2.8799055E-5
-26.5,-61.5,3.2295706E-5
-26.5,-60.5,3.7090293E-5
-26.5,-59.5,4.242873E-5
-26.5,-58.5,4.6857174E-5
-26.5,-57.5,5.1659474E-5
-26.5,-56.5,5.7838013E-5
-26.5,-55.5,6.181368E-5
-26.5,-54.5,6.700311E-5
-26.5,-53.5,6.869952E-5
-26.5,-52.5,6.7028326E-5
-26.5,-51.5,6.4680135E-5
-26.5,-50.5,6.172079E-5
-26.5,-49.5,5.8978843E-5
-26.5,15.5,1.9740676E-6
-26.5,16.5,2.8413688E-6
-26.5,17.5,4.6527302E-6
-26.5,18.5,5.6364747E-6
-26.5,19.5,6.854833E-6
-26.5,20.5,8.066797E-6
-26.5,21.5,8.4502935E-6
-26.5,22.5,9.556579E-6
-26.5,23.5,1.1612639E-5
-26.5,24.5,1.3684629E-5
-26.5,25.5,1.539516E-5
-26.5,26.5,1.7836406E-5
-26.5,27.5,2.0182491E-5
-26.5,28.5,2.0326333E-5
-26.5,29.5,2.295209E-5
-26.5,30.5,2.3905506E-5
-26.5,31.5,2.5300978E-5
-26.5,32.5,2.4305029E-5
-26.5,114.5,7.2662024E-6
-26.5,115.5,7.168811E-6
-26.5,116.5,7.0527144E-6
-26.5,117.5,7.0105007E-6
-26.5,118.5,7.319715E-6
-26.5,119.5,8.441488E-6
-26.5,120.5,8.410265E-6
-26.5,121.5,9.399576E-6
-26.5,122.5,8.81313E-6
-26.5,123.5,8.676424E-6
-26.5,124.5,9.127032E-6
-26.5,125.5,8.864619E-6
-26.5,126.5,9.123549E-6
-26.5,127.5,8.979587E-6
-26.5,128.5,8.604493E-6
-26.5,129.5,8.976883E-6
-26.5,130.5,8.251636E-6
-26.5,131.5,8.157406E-6
-26.5,132.5,7.715974E-6
-26.5,133.5,6.8778877E-6
-26.5,134.5,6.1799265E-6
-26.5,135.5,5.9698086E-6
-26.5,136.5,5.5724186E-6
-26.5,137.5,5.9527115E-6
-26.5,138.5,5.9990834E-6
-26.5,139.5,6.4966707E-6
-26.5,140.5,7.7744935E-6
-26.5,141.5,8.207635E-6
-26.5,142.5,9.733668E-6
-26.5,143.5,1.0529669E-5
-26.5,144.5,1.20037885E-5
-26.5,145.5,1.2412447E-5
-26.5,146.5,1.3843184E-5
-26.5,147.5,1.5898053E-5
-26.5,148.5,1.8288849E-5
-26.5,149.5,2.0023184E-5
-26.5,150.5,2.2521335E-5
-26.5,151.5,2.5086172E-5
-26.5,152.5,3.0460487E-5
-25.5,-70.5,1.0640871E-6
-25.5,-69.5,1.4307398E-6
-25.5,-68.5,2.8624586E-6
-25.5,-67.5,7.88364E-6
-25.5,-66.5,1.2584427E-5
-25.5,-65.5,1.5872814E-5
-25.5,-64.5,2.324539E-5
-25.5,-63.5,2.4780094E-5
-25.5,-62.5,2.5904657E-5
-25.5,-61.5,2.943631E-5
-25.5,-60.5,3.4806668E-5
-25.5,-59.5,4.1598312E-5
-25.5,-58.5,4.7522662E-5
-25.5,-57.5,5.2068935E-5
-25.5,-56.5,5.627358E-5
-25.5,-55.5,5.923195E-5
-25.5,-54.5,6.3688E-5
-25.5,-53.5,6.554922E-5
-25.5,-52.5,6.3095606E-5
-25.5,-51.5,5.9384885E-5
-25.5,-50.5,5.7835976E-5
-25.5,-49.5,5.569581E-5
-25.5,-48.5,5.5410615E-5
-25.5,15.5,2.15348E-6
-25.5,16.5,4.1189046E-6
-25.5,17.5,5.9465383E-6
-25.5,18.5,6.6367843E-6
-25.5,19.5,7.85384E-6
-25.5,20.5,8.746738E-6
-25.5,21.5,9.694088E-6
-25.5,22.5,1.0909438E-5
-25.5,23.5,1.1924466E-5
-25.5,24.5,1.380685E-5
-25.5,25.5,1.5021266E-5
-25.5,26.5,1.603547E-5
-25.5,27.5,1.7550221E-5
-25.5,28.5,1.8110231E-5
-25.5,29.5,2.1655414E-5
-25.5,30.5,2.2967062E-5
-25.5,31.5,2.3076798E-5
-25.5,32.5,2.1341944E-5
-25.5,45.5,2.4808818E-5
-25.5,114.5,7.5176918E-6
-25.5,115.5,7.933764E-6
-25.5,116.5,7.899673E-6
-25.5,117.5,7.825418E-6
-25.5,118.5,8.482701E-6
-25.5,119.5,8.532708E-6
-25.5,120.5,9.474149E-6
-25.5,121.5,9.915452E-6
-25.5,122.5,9.6166395E-6
-25.5,123.5,9.496725E-6
-25.5,124.5,9.239929E-6
-25.5,125.5,9.418833E-6
-25.5,126.5,9.505615E-6
-25.5,127.5,8.705414E-6
-25.5,128.5,8.967289E-6
-25.5,129.5,8.514081E-6
-25.5,130.5,8.353194E-6
-25.5,131.5,8.819739E-6
-25.5,132.5,7.946489E-6
-25.5,133.5,6.654908E-6
-25.5,134.5,6.753859E-6
-25.5,135.5,6.0386287E-6
-25.5,136.5,6.2950476E-6
-25.5,137.5,6.9712337E-6
-25.5,138.5,6.6766806E-6
-25.5,139.5,6.93533E-6
-25.5,140.5,8.304519E-6
-25.5,141.5,9.099396E-6
-25.5,142.5,9.948965E-6
-25.5,143.5,1.0880158E-5
-25.5,144.5,1.2297339E-5
-25.5,145.5,1.3165696E-5
-25.5,146.5,1.4987482E-5
-25.5,147.5,1.7916804E-5
-25.5,148.5,2.1099637E-5
-25.5,149.5,2.2692237E-5
-25.5,150.5,2.4252235E-5
-25.5,151.5,2.6982743E-5
-25.5,152.5,3.059024E-5
-24.5,-70.5,8.8212266E-7
-24.5,-69.5,9.2197905E-7
-24.5,-68.5,1.9548065E-6
-24.5,-67.5,7.346239E-6
-24.5,-66.5,1.2683368E-5
-24.5,-65.5,1.6253702E-5
-24.5,-64.5,2.441075E-5
-24.5,-63.5,2.5151168E-5
-24.5,-62.5,2.5032383E-5
-24.5,-61.5,2.8279335E-5
-24.5,-60.5,3.294306E-5
-24.5,-59.5,3.8284572E-5
-24.5,-58.5,4.521347E-5
-24.5,-57.5,5.0433588E-5
-24.5,-56.5,5.590035E-5
-24.5,-55.5,5.8386686E-5
-24.5,-54.5,6.17288E-5
-24.5,-53.5,6.269245E-5
-24.5,-52.5,6.171E-5
-24.5,-51.5,5.827564E-5
-24.5,-50.5,5.5532433E-5
-24.5,-49.5,5.243395E-5
-24.5,-48.5,5.227276E-5
-24.5,-47.5,5.0558505E-5
-24.5,15.5,2.448387E-6
-24.5,16.5,4.9765154E-6
-24.5,17.5,6.4943406E-6
-24.5,18.5,7.851571E-6
-24.5,19.5,8.792146E-6
-24.5,20.5,9.423524E-6
-24.5,21.5,1.1187075E-5
-24.5,22.5,1.1627037E-5
-24.5,23.5,1.2701222E-5
-24.5,24.5,1.3042175E-5
-24.5,25.5,1.3510808E-5
-24.5,26.5,1.4416297E-5
-24.5,27.5,1.5785923E-5
-24.5,28.5,1.6305961E-5
-24.5,29.5,1.8172921E-5
-24.5,30.5,1.873801E-5
-24.5,31.5,1.8218861E-5
-24.5,32.5,1.773637E-5
-24.5,33.5,1.939737E-5
-24.5,34.5,1.980942E-5
-24.5,44.5,2.347798E-5
-24.5,45.5,3.1244235E-5
-24.5,46.5,3.7509435E-5
-24.5,113.5,7.5741405E-6
-24.5,114.5,8.347278E-6
-24.5,115.5,8.189172E-6
-24.5,116.5,7.950201E-6
-24.5,117.5,8.467868E-6
-24.5,118.5,9.545109E-6
-24.5,119.5,9.554818E-6
-24.5,120.5,9.870189E-6
-24.5,121.5,1.0071716E-5
-24.5,122.5,9.583133E-6
-24.5,123.5,9.261938E-6
-24.5,124.5,9.018785E-6
-24.5,125.5,9.498666E-6
-24.5,126.5,8.917431E-6
-24.5,127.5,8.791511E-6
-24.5,128.5,8.871166E-6
-24.5,129.5,8.526601E-6
-24.5,130.5,8.456283E-6
-24.5,131.5,8.672589E-6
-24.5,132.5,7.858744E-6
-24.5,133.5,7.2042208E-6
-24.5,134.5,7.737001E-6
-24.5,135.5,7.280928E-6
-24.5,136.5,7.2165335E-6
-24.5,137.5,7.239477E-6
-24.5,138.5,7.0090136E-6
-24.5,139.5,8.017533E-6
-24.5,140.5,8.603191E-6
-24.5,141.5,9.384812E-6
-24.5,142.5,1.0512368E-5
-24.5,143.5,1.1299915E-5
-24.5,144.5,1.2431437E-5
-24.5,145.5,1.3699037E-5
-24.5,146.5,1.5813826E-5
-24.5,147.5,1.8630986E-5
-24.5,148.5,2.2210505E-5
-24.5,149.5,2.383796E-5
-24.5,150.5,2.5842453E-5
-24.5,151.5,2.915191E-5
-23.5,-70.5,7.888225E-7
-23.5,-69.5,7.1995726E-7
-23.5,-68.5,1.4572141E-6
-23.5,-67.5,6.577612E-6
-23.5,-66.5,1.3140151E-5
-23.5,-65.5,1.7458555E-5
-23.5,-64.5,2.3843022E-5
-23.5,-63.5,2.4840725E-5
-23.5,-62.5,2.4581936E-5
-23.5,-61.5,2.6878688E-5
-23.5,-60.5,3.2375006E-5
-23.5,-59.5,3.76118E-5
-23.5,-58.5,4.393391E-5
-23.5,-57.5,4.8575723E-5
-23.5,-56.5,5.40178E-5
-23.5,-55.5,5.7997342E-5
-23.5,-54.5,5.9047055E-5
-23.5,-53.5,5.862918E-5
-23.5,-52.5,5.6646648E-5
-23.5,-51.5,5.5632634E-5
-23.5,-50.5,5.2148887E-5
-23.5,-49.5,4.9437927E-5
-23.5,-48.5,4.8883277E-5
-23.5,-47.5,4.9755225E-5
-23.5,-46.5,5.3012212E-5
-23.5,-45.5,5.1709456E-5
-23.5,14.5,1.7506071E-6
-23.5,15.5,3.057105E-6
-23.5,16.5,6.643742E-6
-23.5,17.5,7.72263E-6
-23.5,18.5,9.191039E-6
-23.5,19.5,1.0440749E-5
-23.5,20.5,1.1324508E-5
-23.5,21.5,1.2721974E-5
-23.5,22.5,1.2871318E-5
-23.5,23.5,1.29307155E-5
-23.5,24.5,1.2770079E-5
-23.5,25.5,1.3104792E-5
-23.5,26.5,1.39734975E-5
-23.5,27.5,1.4148783E-5
-23.5,28.5,1.3416148E-5
-23.5,29.5,1.5936686E-5
-23.5,30.5,1.5390626E-5
-23.5,31.5,1.5639303E-5
-23.5,32.5,1.715028E-5
-23.5,33.5,1.8448587E-5
-23.5,34.5,1.9927405E-5
-23.5,44.5,2.7054844E-5
-23.5,45.5,3.4095345E-5
-23.5,46.5,4.0319206E-5
-23.5,47.5,4.421792E-5
-23.5,114.5,8.926592E-6
-23.5,115.5,9.252705E-6
-23.5,116.5,9.1045085E-6
-23.5,117.5,9.711935E-6
-23.5,118.5,1.0512768E-5
-23.5,119.5,1.0709399E-5
-23.5,120.5,1.028187E-5
-23.5,121.5,9.790727E-6
-23.5,122.5,1.0328297E-5
-23.5,123.5,9.763487E-6
-23.5,124.5,9.460216E-6
-23.5,125.5,9.666039E-6
-23.5,126.5,8.403995E-6
-23.5,127.5,8.8970755E-6
-23.5,128.5,8.483198E-6
-23.5,129.5,8.534313E-6
-23.5,130.5,8.8482175E-6
-23.5,131.5,9.333886E-6
-23.5,132.5,9.450111E-6
-23.5,133.5,9.248637E-6
-23.5,134.5,8.911311E-6
-23.5,135.5,8.280767E-6
-23.5,136.5,7.8633275E-6
-23.5,137.5,7.952859E-6
-23.5,138.5,7.878184E-6
-23.5,139.5,8.332994E-6
-23.5,140.5,9.211484E-6
-23.5,141.5,1.0261402E-5
-23.5,142.5,1.1227918E-5
-23.5,143.5,1.1496952E-5
-23.5,144.5,1.2775049E-5
-23.5,145.5,1.4204388E-5
-23.5,146.5,1.6998052E-5
-23.5,147.5,1.950723E-5
-23.5,148.5,2.189568E-5
-23.5,149.5,2.400094E-5
-23.5,150.5,2.703679E-5
-22.5,-69.5,7.2856045E-7
-22.5,-68.5,1.9709714E-6
-22.5,-67.5,6.6878306E-6
-22.5,-66.5,1.2441298E-5
-22.5,-65.5,1.7961343E-5
-22.5,-64.5,2.583333E-5
-22.5,-63.5,2.6326397E-5
-22.5,-62.5,2.4289619E-5
-22.5,-61.5,2.5447742E-5
-22.5,-60.5,2.9170651E-5
-22.5,-59.5,3.4778088E-5
-22.5,-58.5,4.1421878E-5
-22.5,-57.5,4.6540827E-5
-22.5,-56.5,5.1215542E-5
-22.5,-55.5,5.3327953E-5
-22.5,-54.5,5.436532E-5
-22.5,-53.5,5.514588E-5
-22.5,-52.5,5.186186E-5
-22.5,-51.5,5.149695E-5
-22.5,-50.5,4.9549555E-5
-22.5,-49.5,4.7715064E-5
-22.5,-48.5,4.5879195E-5
-22.5,-47.5,4.7406233E-5
-22.5,-46.5,4.951828E-5
-22.5,-45.5,4.9263064E-5
-22.5,-44.5,4.9268398E-5
-22.5,-43.5,4.940354E-5
-22.5,-42.5,4.574232E-5
-22.5,14.5,1.790583E-6
-22.5,15.5,4.439955E-6
-22.5,16.5,9.068851E-6
-22.5,17.5,1.0521044E-5
-22.5,18.5,1.1616111E-5
-22.5,19.5,1.2788211E-5
-22.5,20.5,1.375096E-5
-22.5,21.5,1.4270999E-5
-22.5,22.5,1.37008155E-5
-22.5,23.5,1.3221634E-5
-22.5,24.5,1.4098401E-5
-22.5,25.5,1.41560895E-5
-22.5,26.5,1.489466E-5
-22.5,27.5,1.4357837E-5
-22.5,28.5,1.3538254E-5
-22.5,29.5,1.4940653E-5
-22.5,30.5,1.4798889E-5
-22.5,31.5,1.5781852E-5
-22.5,32.5,1.8282108E-5
-22.5,33.5,1.965061E-5
-22.5,34.5,2.0830643E-5
-22.5,35.5,2.096099E-5
-22.5,43.5,2.1036893E-5
-22.5,44.5,2.918434E-5
-22.5,45.5,3.2877353E-5
-22.5,46.5,3.883076E-5
-22.5,47.5,4.5669338E-5
-22.5,114.5,9.617075E-6
-22.5,115.5,1.1212347E-5
-22.5,116.5,1.1565286E-5
-22.5,117.5,1.1516713E-5
-22.5,118.5,1.2039547E-5
-22.5,119.5,1.2144153E-5
-22.5,120.5,1.1589721E-5
-22.5,121.5,1.134099E-5
-22.5,122.5,1.0731661E-5
-22.5,123.5,1.1541201E-5
-22.5,124.5,1.0894455E-5
-22.5,125.5,1.0220941E-5
-22.5,126.5,9.3359E-6
-22.5,127.5,1.0280259E-5
-22.5,128.5,1.0345638E-5
-22.5,129.5,9.999493E-6
-22.5,130.5,9.820737E-6
-22.5,131.5,9.871264E-6
-22.5,132.5,9.686662E-6
-22.5,133.5,9.673847E-6
-22.5,134.5,9.186456E-6
-22.5,135.5,9.089019E-6
-22.5,136.5,8.800158E-6
-22.5,137.5,9.259022E-6
-22.5,138.5,8.9548275E-6
-22.5,139.5,9.922716E-6
-22.5,140.5,1.072151E-5
-22.5,141.5,1.1350413E-5
-22.5,142.5,1.20356435E-5
-22.5,143.5,1.3040552E-5
-22.5,144.5,1.4851039E-5
-22.5,145.5,1.6561922E-5
-22.5,146.5,1.852628E-5
-22.5,147.5,2.1161222E-5
-22.5,148.5,2.4820787E-5
-22.5,149.5,2.8096118E-5
-22.5,150.5,2.928814E-5
-21.5,-69.5,8.4893026E-7
-21.5,-68.5,3.202605E-6
-21.5,-67.5,8.233074E-6
-21.5,-66.5,1.0087777E-5
-21.5,-65.5,1.501638E-5
-21.5,-64.5,2.3498344E-5
-21.5,-63.5,2.685999E-5
-21.5,-62.5,2.3339804E-5
-21.5,-61.5,2.3449684E-5
-21.5,-60.5,2.68398E-5
-21.5,-59.5,3.2726242E-5
-21.5,-58.5,3.9738246E-5
-21.5,-57.5,4.5325327E-5
-21.5,-56.5,4.768484E-5
-21.5,-55.5,4.8582293E-5
-21.5,-54.5,5.082599E-5
-21.5,-53.5,5.269238E-5
-21.5,-52.5,4.998486E-5
-21.5,-51.5,4.589609E-5
-21.5,-50.5,4.4064196E-5
-21.5,-49.5,4.3234457E-5
-21.5,-48.5,4.3565477E-5
-21.5,-47.5,4.4928653E-5
-21.5,-46.5,4.6179313E-5
-21.5,-45.5,4.4059532E-5
-21.5,-44.5,4.4858076E-5
-21.5,-43.5,4.9862105E-5
-21.5,-42.5,4.772843E-5
-21.5,-41.5,4.4378074E-5
-21.5,14.5,2.5509896E-6
-21.5,15.5,6.700461E-6
-21.5,16.5,1.0869861E-5
-21.5,17.5,1.2397032E-5
-21.5,18.5,1.3909358E-5
-21.5,19.5,1.3902739E-5
-21.5,20.5,1.5057252E-5
-21.5,21.5,1.5363987E-5
-21.5,22.5,1.4855782E-5
-21.5,23.5,1.4825624E-5
-21.5,24.5,1.48724275E-5
-21.5,25.5,1.458346E-5
-21.5,26.5,1.5640191E-5
-21.5,27.5,1.5283456E-5
-21.5,28.5,1.4262198E-5
-21.5,29.5,1.566837E-5
-21.5,30.5,1.4290609E-5
-21.5,31.5,1.561549E-5
-21.5,32.5,1.8167646E-5
-21.5,33.5,2.1318174E-5
-21.5,34.5,2.2353217E-5
-21.5,44.5,3.0292134E-5
-21.5,45.5,3.635248E-5
-21.5,46.5,4.2581785E-5
-21.5,47.5,4.8601018E-5
-21.5,115.5,1.1135122E-5
-21.5,116.5,1.25730485E-5
-21.5,117.5,1.2768095E-5
-21.5,118.5,1.3954536E-5
-21.5,119.5,1.3880734E-5
-21.5,120.5,1.26447685E-5
-21.5,121.5,1.2268485E-5
-21.5,122.5,1.1605138E-5
-21.5,123.5,1.1784775E-5
-21.5,124.5,1.1343674E-5
-21.5,125.5,1.0589062E-5
-21.5,126.5,1.0423228E-5
-21.5,127.5,1.13773585E-5
-21.5,128.5,1.1569198E-5
-21.5,129.5,1.0911522E-5
-21.5,130.5,1.0616507E-5
-21.5,131.5,1.0534334E-5
-21.5,132.5,9.890286E-6
-21.5,133.5,1.084534E-5
-21.5,134.5,1.0013903E-5
-21.5,135.5,9.861119E-6
-21.5,136.5,9.832769E-6
-21.5,137.5,1.0358208E-5
-21.5,138.5,1.0245961E-5
-21.5,139.5,1.1102542E-5
-21.5,140.5,1.1915926E-5
-21.5,141.5,1.3005904E-5
-21.5,142.5,1.4300958E-5
-21.5,143.5,1.4847307E-5
-21.5,144.5,1.6151169E-5
-21.5,145.5,1.7867766E-5
-21.5,146.5,1.995059E-5
-21.5,147.5,2.3676661E-5
-21.5,148.5,2.8938557E-5
-21.5,165.5,3.4942528E-5
-20.5,-69.5,1.5516646E-6
-20.5,-68.5,4.8981738E-6
-20.5,-67.5,8.051497E-6
-20.5,-66.5,9.310727E-6
-20.5,-65.5,1.6759373E-5
-20.5,-64.5,2.6731603E-5
-20.5,-63.5,3.101369E-5
-20.5,-62.5,2.4965419E-5
-20.5,-61.5,2.4531602E-5
-20.5,-60.5,2.8170454E-5
-20.5,-59.5,3.26349E-5
-20.5,-58.5,3.7451646E-5
-20.5,-57.5,4.2105803E-5
-20.5,-56.5,4.458932E-5
-20.5,-55.5,4.6865927E-5
-20.5,-54.5,4.920285E-5
-20.5,-53.5,5.104885E-5
-20.5,-52.5,4.9038772E-5
-20.5,-51.5,4.5955374E-5
-20.5,-50.5,4.5834982E-5
-20.5,-49.5,4.5860597E-5
-20.5,-48.5,4.4052285E-5
-20.5,-47.5,4.67644E-5
-20.5,-46.5,4.583024E-5
-20.5,-45.5,4.3753054E-5
-20.5,-44.5,4.3297394E-5
-20.5,-43.5,4.52177E-5
-20.5,-42.5,4.2820877E-5
-20.5,-41.5,4.1776482E-5
-20.5,-40.5,3.635003E-5
-20.5,13.5,1.8948235E-6
-20.5,14.5,5.311887E-6
-20.5,15.5,9.911786E-6
-20.5,16.5,1.2938968E-5
-20.5,17.5,1.3402168E-5
-20.5,18.5,1.4101605E-5
-20.5,19.5,1.4785926E-5
-20.5,20.5,1.6799027E-5
-20.5,21.5,1.6685186E-5
-20.5,22.5,1.6542608E-5
-20.5,23.5,1.6694697E-5
-20.5,24.5,1.6937414E-5
-20.5,25.5,1.6583646E-5
-20.5,26.5,1.7710578E-5
-20.5,27.5,1.742017E-5
-20.5,28.5,1.651417E-5
-20.5,29.5,1.9116598E-5
-20.5,30.5,1.809286E-5
-20.5,31.5,1.8206943E-5
-20.5,32.5,2.0356032E-5
-20.5,33.5,2.5259249E-5
-20.5,34.5,2.5584324E-5
-20.5,44.5,3.0973122E-5
-20.5,45.5,4.293669E-5
-20.5,46.5,4.887889E-5
-20.5,47.5,5.0910487E-5
-20.5,48.5,5.4275697E-5
-20.5,118.5,1.3703421E-5
-20.5,119.5,1.4926588E-5
-20.5,120.5,1.5146956E-5
-20.5,121.5,1.5430416E-5
-20.5,122.5,1.425967E-5
-20.5,123.5,1.3921789E-5
-20.5,124.5,1.3265286E-5
-20.5,125.5,1.299725E-5
-20.5,126.5,1.2735186E-5
-20.5,127.5,1.349349E-5
-20.5,128.5,1.3781698E-5
-20.5,129.5,1.3282795E-5
-20.5,130.5,1.2626893E-5
-20.5,131.5,1.1925141E-5
-20.5,132.5,1.2315805E-5
-20.5,133.5,1.3155118E-5
-20.5,134.5,1.2614555E-5
-20.5,135.5,1.2181891E-5
-20.5,136.5,1.2311899E-5
-20.5,137.5,1.22301135E-5
-20.5,138.5,1.3586429E-5
-20.5,139.5,1.42801155E-5
-20.5,140.5,1.6122432E-5
-20.5,141.5,1.7813372E-5
-20.5,142.5,1.8450015E-5
-20.5,143.5,1.8180763E-5
-20.5,144.5,1.9792782E-5
-20.5,145.5,2.1827125E-5
-20.5,146.5,2.4135868E-5
-20.5,147.5,2.7270264E-5
-20.5,148.5,3.1064643E-5
-19.5,-69.5,3.319323E-6
-19.5,-68.5,9.421762E-6
-19.5,-67.5,1.48662875E-5
-19.5,-66.5,1.5714933E-5
-19.5,-65.5,2.3794351E-5
-19.5,-64.5,2.7622167E-5
-19.5,-63.5,3.0425954E-5
-19.5,-62.5,2.4725332E-5
-19.5,-61.5,2.4672881E-5
-19.5,-60.5,2.9335983E-5
-19.5,-59.5,3.428807E-5
-19.5,-58.5,3.772707E-5
-19.5,-57.5,4.151262E-5
-19.5,-56.5,4.3153585E-5
-19.5,-55.5,4.594756E-5
-19.5,-54.5,4.863116E-5
-19.5,-53.5,4.921797E-5
-19.5,-52.5,5.129125E-5
-19.5,-51.5,5.0109018E-5
-19.5,-50.5,4.6981815E-5
-19.5,-49.5,4.6855937E-5
-19.5,-48.5,4.7256784E-5
-19.5,-47.5,4.734747E-5
-19.5,-46.5,4.3919255E-5
-19.5,-45.5,4.2015814E-5
-19.5,-44.5,3.9421855E-5
-19.5,-43.5,3.952009E-5
-19.5,-42.5,3.9200946E-5
-19.5,-41.5,3.6414385E-5
-19.5,-40.5,3.370051E-5
-19.5,13.5,4.015677E-6
-19.5,14.5,8.9601635E-6
-19.5,15.5,1.1825147E-5
-19.5,16.5,1.5701295E-5
-19.5,17.5,1.6609973E-5
-19.5,18.5,1.6421413E-5
-19.5,19.5,1.6880174E-5
-19.5,20.5,1.8917883E-5
-19.5,21.5,1.9182711E-5
-19.5,22.5,1.882418E-5
-19.5,23.5,1.957167E-5
-19.5,24.5,1.918543E-5
-19.5,25.5,1.8428562E-5
-19.5,26.5,1.8622788E-5
-19.5,27.5,1.9030018E-5
-19.5,28.5,1.846382E-5
-19.5,29.5,2.0462558E-5
-19.5,30.5,2.0135252E-5
-19.5,31.5,2.097404E-5
-19.5,32.5,2.518904E-5
-19.5,33.5,2.9708033E-5
-19.5,34.5,2.9475676E-5
-19.5,44.5,3.810157E-5
-19.5,45.5,5.0679715E-5
-19.5,46.5,5.3077E-5
-19.5,47.5,5.107756E-5
-19.5,48.5,5.2696647E-5
-19.5,121.5,1.7971077E-5
-19.5,122.5,1.8455774E-5
-19.5,123.5,1.825732E-5
-19.5,124.5,1.7581922E-5
-19.5,125.5,1.7521385E-5
-19.5,126.5,1.7241347E-5
-19.5,127.5,1.6157916E-5
-19.5,128.5,1.6392112E-5
-19.5,129.5,1.5882688E-5
-19.5,130.5,1.5238152E-5
-19.5,131.5,1.4731343E-5
-19.5,132.5,1.518897E-5
-19.5,133.5,1.566072E-5
-19.5,134.5,1.5196513E-5
-19.5,135.5,1.5241561E-5
-19.5,136.5,1.5516878E-5
-19.5,137.5,1.523231E-5
-19.5,138.5,1.6277521E-5
-19.5,139.5,1.772412E-5
-19.5,140.5,2.0459956E-5
-19.5,141.5,2.1288135E-5
-19.5,142.5,2.2151395E-5
-19.5,143.5,2.2291322E-5
-19.5,144.5,2.405012E-5
-19.5,145.5,2.6379583E-5
-19.5,146.5,3.1342486E-5
-18.5,-69.5,7.033056E-6
-18.5,-68.5,1.6649787E-5
-18.5,-67.5,1.9497647E-5
-18.5,-66.5,2.1050271E-5
-18.5,-65.5,2.6508109E-5
-18.5,-64.5,2.3285365E-5
-18.5,-63.5,2.8833638E-5
-18.5,-62.5,2.6601483E-5
-18.5,-61.5,2.7803E-5
-18.5,-60.5,3.0581454E-5
-18.5,-59.5,3.3172382E-5
-18.5,-58.5,3.6039877E-5
-18.5,-57.5,3.794264E-5
-18.5,-56.5,3.992105E-5
-18.5,-55.5,4.343647E-5
-18.5,-54.5,4.738676E-5
-18.5,-53.5,5.1303603E-5
-18.5,-52.5,5.1526404E-5
-18.5,-51.5,5.234414E-5
-18.5,-50.5,5.2256775E-5
-18.5,-49.5,4.8101672E-5
-18.5,-48.5,4.6680354E-5
-18.5,-47.5,4.273442E-5
-18.5,-46.5,4.081782E-5
-18.5,-45.5,3.9546925E-5
-18.5,-44.5,3.8013164E-5
-18.5,-43.5,3.6753387E-5
-18.5,-42.5,3.6063917E-5
-18.5,-41.5,3.3428983E-5
-18.5,-40.5,3.1409378E-5
-18.5,12.5,3.392208E-6
-18.5,13.5,8.2549295E-6
-18.5,14.5,1.0369669E-5
-18.5,15.5,1.2825963E-5
-18.5,16.5,1.623923E-5
-18.5,17.5,1.7016291E-5
-18.5,18.5,1.8348868E-5
-18.5,19.5,1.926598E-5
-18.5,20.5,1.9928657E-5
-18.5,21.5,2.0153226E-5
-18.5,22.5,2.0242704E-5
-18.5,23.5,2.0082609E-5
-18.5,24.5,2.0291043E-5
-18.5,25.5,1.9538327E-5
-18.5,26.5,1.9526406E-5
-18.5,27.5,2.14425E-5
-18.5,28.5,2.0709627E-5
-18.5,29.5,2.3505538E-5
-18.5,30.5,2.2468377E-5
-18.5,31.5,2.3535347E-5
-18.5,32.5,2.8413448E-5
-18.5,33.5,3.1065138E-5
-18.5,34.5,3.2009808E-5
-18.5,35.5,3.2922548E-5
-18.5,36.5,3.0000789E-5
-18.5,44.5,4.8909802E-5
-18.5,45.5,5.0513605E-5
-18.5,46.5,5.0586335E-5
-18.5,47.5,4.8014674E-5
-18.5,48.5,5.1285373E-5
-18.5,122.5,2.3565859E-5
-18.5,123.5,2.403602E-5
-18.5,124.5,2.3455996E-5
-18.5,125.5,2.3677956E-5
-18.5,126.5,2.2420792E-5
-18.5,127.5,2.0435073E-5
-18.5,128.5,1.9623798E-5
-18.5,129.5,1.8318691E-5
-18.5,130.5,1.7422184E-5
-18.5,131.5,1.702199E-5
-18.5,132.5,1.702783E-5
-18.5,133.5,1.7701337E-5
-18.5,134.5,1.7816956E-5
-18.5,135.5,1.7911265E-5
-18.5,136.5,1.7198861E-5
-18.5,137.5,1.7865234E-5
-18.5,138.5,1.942603E-5
-18.5,139.5,2.2536244E-5
-18.5,140.5,2.5641439E-5
