lat,lon,GLDAS_NOAH10_M_2_1_SoilMoi10_40cm_inst
61.5,24.5,96.173836
61.5,25.5,95.99656
61.5,26.5,96.38103
61.5,27.5,90.46833
61.5,28.5,89.07133
61.5,29.5,96.44792
61.5,32.5,98.50715
61.5,33.5,99.967476
61.5,34.5,98.47432
61.5,36.5,98.91959
61.5,37.5,107.5677
61.5,38.5,106.48779
61.5,39.5,105.34052
61.5,40.5,105.41783
61.5,41.5,103.92584
61.5,42.5,90.4908
61.5,43.5,101.61892
61.5,44.5,101.42389
61.5,45.5,101.59807
61.5,46.5,88.32646
61.5,47.5,88.03576
61.5,48.5,100.25286
61.5,49.5,100.030426
61.5,50.5,100.22548
61.5,51.5,86.13788
61.5,52.5,99.14477
61.5,53.5,99.392715
61.5,54.5,99.48552
61.5,55.5,100.18025
61.5,56.5,102.39411
61.5,57.5,100.96604
61.5,58.5,100.66144
61.5,59.5,100.05484
61.5,60.5,97.96288
61.5,61.5,83.99449
61.5,62.5,82.53844
61.5,63.5,71.15941
61.5,64.5,81.187805
61.5,65.5,81.47159
61.5,66.5,89.14664
61.5,67.5,90.07484
61.5,68.5,90.86812
61.5,69.5,90.597374
61.5,70.5,90.46301
61.5,71.5,89.061035
61.5,72.5,90.4565
61.5,73.5,91.70019
61.5,74.5,89.96177
61.5,75.5,90.49376
61.5,76.5,89.96385
61.5,77.5,89.3212
61.5,78.5,90.284676
61.5,79.5,90.04622
61.5,80.5,90.24289
61.5,81.5,91.14702
61.5,82.5,89.94838
61.5,83.5,89.499794
61.5,84.5,88.27255
61.5,85.5,88.79562
61.5,86.5,87.960236
61.5,87.5,86.48289
61.5,88.5,86.14554
61.5,89.5,87.35817
61.5,90.5,96.82064
61.5,91.5,97.48803
61.5,92.5,97.25614
61.5,93.5,96.59707
61.5,94.5,96.13999
61.5,95.5,84.615906
61.5,96.5,82.67681
61.5,97.5,80.24211
61.5,98.5,79.289986
61.5,99.5,77.114624
61.5,100.5,74.029785
61.5,101.5,72.23002
61.5,102.5,71.41729
61.5,103.5,69.86435
61.5,104.5,70.00883
61.5,105.5,68.812416
61.5,106.5,67.77461
61.5,107.5,67.40262
61.5,108.5,67.93044
61.5,109.5,68.04916
61.5,110.5,70.550896
61.5,111.5,72.027565
61.5,112.5,71.13489
61.5,113.5,70.20909
61.5,114.5,81.859825
61.5,115.5,79.65446
61.5,116.5,80.18352
61.5,117.5,78.933624
61.5,118.5,78.74993
61.5,119.5,79.57354
61.5,120.5,80.04015
61.5,121.5,81.21797
61.5,122.5,82.95946
61.5,123.5,83.79604
61.5,124.5,84.361916
61.5,125.5,84.77246
61.5,126.5,71.159355
61.5,127.5,69.58595
61.5,128.5,67.0715
61.5,129.5,66.674484
61.5,130.5,62.698696
61.5,131.5,60.178314
61.5,132.5,58.430656
61.5,133.5,65.18542
61.5,134.5,60.18824
61.5,135.5,65.342026
61.5,136.5,71.49042
61.5,137.5,60.14963
61.5,138.5,69.639786
61.5,139.5,72.32635
61.5,140.5,75.17012
61.5,141.5,77.91422
61.5,142.5,77.637054
61.5,143.5,78.2217
61.5,144.5,69.67225
61.5,145.5,78.56024
61.5,146.5,78.90108
61.5,147.5,79.100296
61.5,148.5,72.62743
61.5,149.5,82.31325
61.5,150.5,75.216095
61.5,151.5,82.31352
61.5,152.5,81.10738
61.5,153.5,80.23022
61.5,154.5,77.46156
61.5,155.5,73.1561
61.5,156.5,86.527695
61.5,160.5,84.23177
61.5,161.5,78.557655
61.5,164.5,85.16488
61.5,165.5,76.066086
61.5,166.5,81.063736
61.5,167.5,81.72208
61.5,168.5,77.68357
61.5,169.5,76.625496
61.5,170.5,69.70859
61.5,171.5,74.75065
61.5,172.5,83.52441
62.5,-164.5,92.30393
62.5,-163.5,88.95558
62.5,-162.5,87.64485
62.5,-161.5,84.38618
62.5,-160.5,86.06204
62.5,-159.5,88.31756
62.5,-158.5,88.34437
62.5,-157.5,88.8149
62.5,-156.5,86.46756
62.5,-155.5,88.492004
62.5,-154.5,91.37957
62.5,-153.5,89.80171
62.5,-152.5,77.670456
62.5,-151.5,103.52181
62.5,-150.5,88.75044
62.5,-149.5,89.3867
62.5,-148.5,86.85745
62.5,-147.5,87.54065
62.5,-146.5,91.78716
62.5,-145.5,92.99643
62.5,-144.5,82.31556
62.5,-143.5,77.96923
62.5,-142.5,84.45378
62.5,-141.5,85.80479
62.5,-140.5,87.43965
62.5,-139.5,86.02359
62.5,-138.5,82.837746
62.5,-137.5,76.00885
62.5,-136.5,73.966965
62.5,-135.5,74.5777
62.5,-134.5,73.5957
62.5,-133.5,74.87463
62.5,-132.5,75.36192
62.5,-131.5,74.17548
62.5,-130.5,68.26209
62.5,-129.5,61.572655
62.5,-128.5,62.00246
62.5,-127.5,61.138203
62.5,-126.5,61.32316
62.5,-125.5,72.4346
62.5,-124.5,69.76126
62.5,-123.5,63.0449
62.5,-122.5,79.64149
62.5,-121.5,72.13762
62.5,-120.5,71.69049
62.5,-119.5,72.6347
62.5,-118.5,71.76589
62.5,-117.5,71.041756
62.5,-116.5,61.304676
62.5,-115.5,65.30257
62.5,-113.5,61.709064
62.5,-112.5,63.25206
62.5,-111.5,68.32315
62.5,-110.5,66.3032
62.5,-109.5,67.14708
62.5,-108.5,65.95219
62.5,-107.5,67.698975
62.5,-106.5,68.86958
62.5,-105.5,69.00067
62.5,-104.5,66.71898
62.5,-103.5,58.910618
62.5,-102.5,55.02827
62.5,-101.5,62.262615
62.5,-100.5,56.989613
62.5,-99.5,55.22494
62.5,-98.5,49.900352
62.5,-97.5,56.302444
62.5,-96.5,54.07859
62.5,-95.5,58.117905
62.5,-94.5,63.04308
62.5,-93.5,63.673523
62.5,-77.5,73.51787
62.5,-68.5,63.885994
62.5,-67.5,66.027245
62.5,-49.5,184.24261
62.5,-48.5,300.0
62.5,-47.5,300.0
62.5,-46.5,300.0
62.5,-45.5,300.0
62.5,-44.5,300.0
62.5,-43.5,300.0
62.5,6.5,99.03924
62.5,7.5,102.931564
62.5,8.5,99.357475
62.5,9.5,97.18275
62.5,10.5,97.62851
62.5,11.5,97.779686
62.5,12.5,94.01315
62.5,13.5,95.35401
62.5,14.5,95.32644
62.5,15.5,92.05965
62.5,16.5,88.802185
62.5,17.5,91.55003
62.5,21.5,89.50263
62.5,22.5,91.52399
62.5,23.5,94.69307
62.5,24.5,97.61286
62.5,25.5,98.05704
62.5,26.5,94.18039
62.5,27.5,94.23813
62.5,28.5,93.079506
62.5,29.5,98.47226
62.5,30.5,99.84811
62.5,31.5,99.43072
62.5,32.5,99.53224
62.5,33.5,100.498375
62.5,34.5,100.9017
62.5,35.5,99.36665
62.5,36.5,96.03397
62.5,37.5,93.51812
62.5,38.5,93.76173
62.5,39.5,105.9858
62.5,40.5,106.03422
62.5,41.5,105.21131
62.5,42.5,92.24684
62.5,43.5,91.00277
62.5,44.5,89.218
62.5,45.5,101.00431
62.5,46.5,100.038445
62.5,47.5,99.72302
62.5,48.5,99.24569
62.5,49.5,99.68054
62.5,50.5,101.39277
62.5,51.5,76.06453
62.5,52.5,76.11566
62.5,53.5,99.03052
62.5,54.5,92.38163
62.5,55.5,93.23149
62.5,56.5,94.24044
62.5,57.5,94.027435
62.5,58.5,100.81791
62.5,59.5,100.57109
62.5,60.5,86.58984
62.5,61.5,84.76054
62.5,62.5,73.77767
62.5,63.5,83.68498
62.5,64.5,73.98029
62.5,65.5,91.55624
62.5,66.5,91.08707
62.5,67.5,90.17938
62.5,68.5,91.68121
62.5,69.5,82.31791
62.5,70.5,82.822
62.5,71.5,89.24456
62.5,72.5,90.53191
62.5,73.5,90.90714
62.5,74.5,90.98067
62.5,75.5,90.925
62.5,76.5,90.63648
62.5,77.5,90.682175
62.5,78.5,90.9169
62.5,79.5,84.77368
62.5,80.5,91.83345
62.5,81.5,84.90359
62.5,82.5,84.01438
62.5,83.5,83.83612
62.5,84.5,84.146255
62.5,85.5,83.89966
62.5,86.5,89.62043
62.5,87.5,89.53168
62.5,88.5,89.01518
62.5,89.5,96.85097
62.5,90.5,97.34685
62.5,91.5,96.66361
62.5,92.5,95.820404
62.5,93.5,95.08413
62.5,94.5,95.05144
62.5,95.5,93.96554
62.5,96.5,91.21421
62.5,97.5,80.57475
62.5,98.5,79.538765
62.5,99.5,76.18422
62.5,100.5,80.78391
62.5,101.5,80.39633
62.5,102.5,79.35291
62.5,103.5,77.604965
62.5,104.5,77.0357
62.5,105.5,68.92574
62.5,106.5,70.49293
62.5,107.5,68.12088
62.5,108.5,69.32785
62.5,109.5,70.85134
62.5,110.5,83.701645
62.5,111.5,85.92336
62.5,112.5,82.626015
62.5,113.5,80.833084
62.5,114.5,80.27151
62.5,115.5,78.88567
62.5,116.5,77.628334
62.5,117.5,64.17634
62.5,118.5,63.049274
62.5,119.5,75.38635
62.5,120.5,76.85879
62.5,121.5,77.58579
62.5,122.5,78.733475
62.5,123.5,79.89116
62.5,124.5,80.042435
62.5,125.5,79.04995
62.5,126.5,77.999306
62.5,127.5,63.24859
62.5,128.5,61.49785
62.5,129.5,61.439903
62.5,130.5,62.01936
62.5,131.5,61.13023
62.5,132.5,57.964836
62.5,133.5,58.72549
62.5,134.5,64.49579
62.5,135.5,70.229454
62.5,136.5,85.76279
62.5,137.5,73.18015
62.5,138.5,59.309082
62.5,139.5,68.60405
62.5,140.5,62.81687
62.5,141.5,66.41424
62.5,142.5,74.57953
62.5,143.5,76.358025
62.5,144.5,75.3735
62.5,145.5,76.90765
62.5,146.5,77.845184
62.5,147.5,79.4939
62.5,148.5,78.36384
62.5,149.5,80.9375
62.5,150.5,81.58337
62.5,151.5,81.888405
62.5,152.5,80.90095
62.5,153.5,79.44897
62.5,154.5,79.69747
62.5,155.5,78.48017
62.5,156.5,76.84904
62.5,157.5,69.62816
62.5,158.5,69.274475
62.5,159.5,71.67444
62.5,160.5,71.23196
62.5,161.5,69.83154
62.5,162.5,72.8181
62.5,163.5,79.513916
62.5,164.5,79.21292
62.5,165.5,77.24121
62.5,166.5,75.26982
62.5,167.5,76.63529
62.5,168.5,74.67827
62.5,169.5,74.75864
62.5,170.5,73.36164
62.5,171.5,73.84563
62.5,172.5,75.474205
62.5,173.5,78.963135
62.5,174.5,82.17303
62.5,175.5,83.21322
62.5,176.5,83.90329
62.5,178.5,91.628235
63.5,-160.5,86.90492
63.5,-159.5,85.13466
63.5,-158.5,85.86581
63.5,-157.5,84.158554
63.5,-156.5,83.32416
63.5,-155.5,84.90321
63.5,-154.5,87.05947
63.5,-153.5,85.62156
63.5,-152.5,87.211624
63.5,-151.5,85.613815
63.5,-150.5,82.28997
63.5,-149.5,78.13109
63.5,-148.5,75.049385
63.5,-147.5,75.4505
63.5,-146.5,90.02327
63.5,-145.5,86.048035
63.5,-144.5,85.31779
63.5,-143.5,85.799515
63.5,-142.5,88.19822
63.5,-141.5,85.9305
63.5,-140.5,83.23572
63.5,-139.5,81.28471
63.5,-138.5,79.90008
63.5,-137.5,79.9416
63.5,-136.5,73.661
63.5,-135.5,74.79738
63.5,-134.5,74.47187
63.5,-133.5,75.97765
63.5,-132.5,70.55285
63.5,-131.5,63.457714
63.5,-130.5,58.544056
63.5,-129.5,60.25746
63.5,-128.5,60.367798
63.5,-127.5,61.658714
63.5,-126.5,71.103004
63.5,-125.5,71.56252
63.5,-124.5,73.225685
63.5,-123.5,62.245174
63.5,-122.5,78.28342
63.5,-121.5,78.430695
63.5,-120.5,76.56394
63.5,-119.5,78.16955
63.5,-118.5,82.37519
63.5,-117.5,79.56053
63.5,-116.5,56.869156
63.5,-115.5,59.557076
63.5,-114.5,61.154472
63.5,-113.5,64.59048
63.5,-112.5,65.043846
63.5,-111.5,67.98933
63.5,-110.5,67.18191
63.5,-109.5,65.67831
63.5,-108.5,66.036255
63.5,-107.5,60.72498
63.5,-106.5,58.86843
63.5,-105.5,49.70096
63.5,-104.5,50.86163
63.5,-103.5,53.505154
63.5,-102.5,50.019123
63.5,-101.5,55.234924
63.5,-100.5,56.612015
63.5,-99.5,51.3572
63.5,-98.5,46.42289
63.5,-97.5,47.463737
63.5,-96.5,47.01572
63.5,-95.5,47.618965
63.5,-94.5,54.24048
63.5,-93.5,59.04378
63.5,-92.5,50.352932
63.5,-91.5,57.43175
63.5,-85.5,75.27671
63.5,-84.5,75.083916
63.5,-71.5,62.478928
63.5,-70.5,59.975773
63.5,-69.5,61.063602
63.5,-68.5,62.241962
63.5,-67.5,63.895264
63.5,-66.5,62.930794
63.5,-65.5,121.221954
63.5,-50.5,137.2874
63.5,-49.5,240.45892
63.5,-48.5,300.0
63.5,-47.5,300.0
63.5,-46.5,300.0
63.5,-45.5,300.0
63.5,-44.5,300.0
63.5,-43.5,300.0
63.5,-42.5,300.0
63.5,-41.5,245.36708
63.5,-19.5,100.707985
63.5,-18.5,97.23225
63.5,9.5,97.27467
63.5,10.5,102.69453
63.5,11.5,101.06256
63.5,12.5,101.89228
63.5,13.5,99.086426
63.5,14.5,98.251015
63.5,15.5,95.46723
63.5,16.5,89.65391
63.5,17.5,87.305275
63.5,18.5,88.76161
63.5,19.5,90.82406
63.5,22.5,91.47797
63.5,23.5,92.57659
63.5,24.5,96.27515
63.5,25.5,98.51794
63.5,26.5,100.43838
63.5,27.5,101.014984
63.5,28.5,101.23031
63.5,29.5,100.50951
63.5,30.5,96.026375
63.5,31.5,95.38545
63.5,32.5,95.903786
63.5,33.5,95.4321
63.5,34.5,94.71671
63.5,35.5,93.56412
63.5,36.5,92.93109
63.5,37.5,91.8866
63.5,38.5,89.46799
63.5,39.5,88.28686
63.5,40.5,104.00836
63.5,41.5,103.1625
63.5,42.5,90.22154
63.5,43.5,89.78678
63.5,44.5,90.168304
63.5,45.5,88.50262
63.5,46.5,87.06004
63.5,47.5,87.98934
63.5,48.5,88.80536
63.5,49.5,76.63686
63.5,50.5,76.963844
63.5,51.5,77.04947
63.5,52.5,93.13272
63.5,53.5,93.39324
63.5,54.5,77.75164
63.5,55.5,94.72896
63.5,56.5,78.12927
63.5,57.5,78.211075
63.5,58.5,93.69483
63.5,59.5,99.76732
63.5,60.5,86.67567
63.5,61.5,86.089165
63.5,62.5,75.134705
63.5,63.5,85.617714
63.5,64.5,93.61178
63.5,65.5,92.060616
63.5,66.5,86.2555
63.5,67.5,85.86899
63.5,68.5,93.60753
63.5,69.5,86.40965
63.5,70.5,86.76995
63.5,71.5,93.12394
63.5,72.5,93.126945
63.5,73.5,92.1377
63.5,74.5,85.30644
63.5,75.5,85.99616
63.5,76.5,92.83729
63.5,77.5,86.56739
63.5,78.5,86.81123
63.5,79.5,87.2766
63.5,80.5,87.06465
63.5,81.5,85.171036
63.5,82.5,87.18227
63.5,83.5,87.66031
63.5,84.5,87.79146
63.5,85.5,87.508575
63.5,86.5,93.369095
63.5,87.5,92.875595
63.5,88.5,100.02217
63.5,89.5,97.67124
63.5,90.5,95.81365
63.5,91.5,92.57476
63.5,92.5,90.709755
63.5,93.5,90.62323
63.5,94.5,91.0245
63.5,95.5,92.930046
63.5,96.5,90.9606
63.5,97.5,89.24432
63.5,98.5,78.35136
63.5,99.5,84.65736
63.5,100.5,83.81672
63.5,101.5,81.059654
63.5,102.5,80.793175
63.5,103.5,80.08308
63.5,104.5,72.3676
63.5,105.5,71.90458
63.5,106.5,71.70242
63.5,107.5,70.41695
63.5,108.5,69.285675
63.5,109.5,70.59228
63.5,110.5,72.33779
63.5,111.5,81.34553
63.5,112.5,80.230835
63.5,113.5,79.4423
63.5,114.5,78.82542
63.5,115.5,76.942245
63.5,116.5,73.91416
63.5,117.5,62.00204
63.5,118.5,61.705025
63.5,119.5,62.475338
63.5,120.5,63.417843
63.5,121.5,66.42581
63.5,122.5,67.304665
63.5,123.5,67.727196
63.5,124.5,69.18592
63.5,125.5,65.75013
63.5,126.5,63.80097
63.5,127.5,67.92466
63.5,128.5,67.80754
63.5,129.5,65.593025
63.5,130.5,80.04966
63.5,131.5,66.892075
63.5,132.5,65.969376
63.5,133.5,72.9618
63.5,134.5,73.34238
63.5,135.5,74.3681
63.5,136.5,75.15311
63.5,137.5,71.27562
63.5,138.5,63.71294
63.5,139.5,59.591267
63.5,140.5,66.13718
63.5,141.5,71.2042
63.5,142.5,76.8463
63.5,143.5,66.040855
63.5,144.5,66.868
63.5,145.5,75.54162
63.5,146.5,76.57223
63.5,147.5,75.99926
63.5,148.5,77.32192
63.5,149.5,80.041084
63.5,150.5,80.73093
63.5,151.5,80.375656
63.5,152.5,80.521576
63.5,153.5,79.18853
63.5,154.5,77.1664
63.5,155.5,78.88474
63.5,156.5,79.337555
63.5,157.5,69.03859
63.5,158.5,68.40941
63.5,159.5,68.40153
63.5,160.5,69.76793
63.5,161.5,70.29922
63.5,162.5,69.970505
63.5,163.5,79.470825
63.5,164.5,79.37249
63.5,165.5,80.99126
63.5,166.5,83.498024
63.5,167.5,93.687675
63.5,168.5,75.61573
63.5,169.5,76.54718
63.5,170.5,74.85337
63.5,171.5,75.857925
63.5,172.5,75.97905
63.5,173.5,75.946205
63.5,174.5,76.63899
63.5,175.5,79.21474
63.5,176.5,79.26187
63.5,177.5,82.431656
63.5,178.5,84.436714
64.5,-173.5,85.3256
64.5,-160.5,85.00645
64.5,-159.5,76.78035
64.5,-158.5,84.815315
64.5,-157.5,83.043564
64.5,-156.5,80.483826
64.5,-155.5,80.7439
64.5,-154.5,81.863625
64.5,-153.5,84.386444
64.5,-152.5,85.593994
64.5,-151.5,84.76096
64.5,-150.5,84.45552
64.5,-149.5,84.56034
64.5,-148.5,87.542046
64.5,-147.5,87.90803
64.5,-146.5,85.95484
64.5,-145.5,86.41094
64.5,-144.5,86.149536
64.5,-143.5,79.35432
64.5,-142.5,82.245964
64.5,-141.5,80.55001
64.5,-140.5,74.234215
64.5,-139.5,73.83334
64.5,-138.5,70.47316
64.5,-137.5,67.96924
64.5,-136.5,69.61155
64.5,-135.5,69.71282
64.5,-134.5,71.71647
64.5,-133.5,66.22315
64.5,-132.5,63.241
64.5,-131.5,60.87017
64.5,-130.5,61.578545
64.5,-129.5,58.767445
64.5,-128.5,55.037163
64.5,-127.5,72.23473
64.5,-126.5,71.71524
64.5,-125.5,71.29682
64.5,-124.5,69.34348
64.5,-123.5,79.553444
64.5,-122.5,77.147675
64.5,-121.5,76.78373
64.5,-120.5,75.39733
64.5,-119.5,76.4212
64.5,-118.5,75.7257
64.5,-117.5,61.08479
64.5,-116.5,62.304646
64.5,-115.5,62.396416
64.5,-114.5,63.251232
64.5,-113.5,64.0729
64.5,-112.5,59.431145
64.5,-111.5,58.572685
64.5,-110.5,56.417103
64.5,-109.5,53.239994
64.5,-108.5,55.444157
64.5,-107.5,58.00118
64.5,-106.5,48.93505
64.5,-105.5,44.339108
64.5,-104.5,45.495186
64.5,-103.5,49.167244
64.5,-102.5,45.98396
64.5,-101.5,47.033165
64.5,-100.5,50.511837
64.5,-99.5,52.62676
64.5,-98.5,53.52647
64.5,-97.5,49.084095
64.5,-96.5,44.710827
64.5,-95.5,48.736824
64.5,-94.5,47.604984
64.5,-93.5,53.151936
64.5,-92.5,55.828472
64.5,-91.5,55.062748
64.5,-90.5,53.418777
64.5,-89.5,54.259327
64.5,-88.5,54.656837
64.5,-85.5,67.33031
64.5,-84.5,54.592815
64.5,-83.5,55.07672
64.5,-82.5,58.260303
64.5,-77.5,63.315903
64.5,-76.5,61.24689
64.5,-73.5,61.728687
64.5,-72.5,62.221905
64.5,-71.5,62.871872
64.5,-70.5,62.67797
64.5,-69.5,61.856674
64.5,-68.5,59.952618
64.5,-67.5,87.12942
64.5,-66.5,62.63524
64.5,-65.5,148.80612
64.5,-51.5,99.26969
64.5,-50.5,93.02283
64.5,-49.5,228.3023
64.5,-48.5,300.0
64.5,-47.5,300.0
64.5,-46.5,300.0
64.5,-45.5,300.0
64.5,-44.5,300.0
64.5,-43.5,300.0
64.5,-42.5,300.0
64.5,-41.5,300.0
64.5,-21.5,99.38647
64.5,-20.5,99.90487
64.5,-19.5,105.25451
64.5,-18.5,140.67477
64.5,-17.5,238.87282
64.5,-16.5,256.2076
64.5,-15.5,154.95508
64.5,11.5,95.93553
64.5,12.5,102.292114
64.5,13.5,100.606224
64.5,14.5,99.449486
64.5,15.5,97.848305
64.5,16.5,95.022865
64.5,17.5,94.3997
64.5,18.5,91.3267
64.5,19.5,90.46962
64.5,20.5,92.62713
64.5,24.5,92.4039
64.5,25.5,98.71555
64.5,26.5,101.264084
64.5,27.5,101.3347
64.5,28.5,97.829
64.5,29.5,102.05179
64.5,30.5,96.44213
64.5,31.5,94.946175
64.5,32.5,94.15879
64.5,33.5,100.11026
64.5,34.5,94.18126
64.5,37.5,91.77699
64.5,38.5,91.57557
64.5,39.5,89.766396
64.5,40.5,89.59612
64.5,41.5,89.44929
64.5,42.5,90.660995
64.5,43.5,90.551865
64.5,44.5,90.83454
64.5,45.5,90.08803
64.5,46.5,89.120674
64.5,47.5,88.712746
64.5,48.5,76.459854
64.5,49.5,76.781494
64.5,50.5,94.710915
64.5,51.5,93.944046
64.5,52.5,94.67718
64.5,53.5,77.96123
64.5,54.5,95.11909
64.5,55.5,95.21512
64.5,56.5,94.94523
64.5,57.5,77.678566
64.5,58.5,91.889305
64.5,59.5,95.975494
64.5,60.5,77.491875
64.5,61.5,84.04974
64.5,62.5,84.61001
64.5,63.5,84.72472
64.5,64.5,86.41491
64.5,66.5,87.070015
64.5,67.5,86.2224
64.5,68.5,85.18216
64.5,69.5,86.85161
64.5,70.5,92.26687
64.5,71.5,93.6382
64.5,72.5,86.88454
64.5,73.5,86.77809
64.5,74.5,93.86217
64.5,75.5,87.4603
64.5,76.5,87.19968
64.5,77.5,87.454796
64.5,78.5,87.75133
64.5,79.5,82.83776
64.5,80.5,88.04569
64.5,81.5,86.26214
64.5,82.5,82.230835
64.5,83.5,80.37271
64.5,84.5,79.64463
64.5,85.5,79.35051
64.5,86.5,86.285324
64.5,87.5,88.81406
64.5,88.5,95.07607
64.5,89.5,90.82128
64.5,90.5,89.234245
64.5,91.5,78.85933
64.5,92.5,80.486694
64.5,93.5,81.38767
64.5,94.5,77.22914
64.5,95.5,74.10657
64.5,96.5,71.694046
64.5,97.5,71.19764
64.5,98.5,68.93746
64.5,99.5,65.15832
64.5,100.5,66.04058
64.5,101.5,77.860954
64.5,102.5,75.154366
64.5,103.5,73.15793
64.5,104.5,72.59935
64.5,105.5,72.98231
64.5,106.5,74.64286
64.5,107.5,75.45497
64.5,108.5,67.115585
64.5,109.5,69.36115
64.5,110.5,77.68188
64.5,111.5,69.16077
64.5,112.5,70.93531
64.5,113.5,69.346725
64.5,114.5,77.09695
64.5,115.5,77.577774
64.5,116.5,75.51638
64.5,117.5,72.96768
64.5,118.5,71.86228
64.5,119.5,61.07652
64.5,120.5,63.995277
64.5,121.5,66.099785
64.5,122.5,63.782703
64.5,123.5,68.66065
64.5,124.5,69.95343
64.5,125.5,67.06266
64.5,126.5,81.32576
64.5,127.5,76.362434
64.5,128.5,69.44558
64.5,129.5,54.98203
64.5,130.5,59.12559
64.5,131.5,57.020966
64.5,132.5,48.578613
64.5,133.5,46.495056
64.5,134.5,46.177036
64.5,135.5,61.625774
64.5,136.5,64.75885
64.5,137.5,63.27009
64.5,138.5,64.14091
64.5,139.5,65.530075
64.5,140.5,68.47742
64.5,141.5,72.2236
64.5,142.5,75.62898
64.5,143.5,76.01481
64.5,144.5,68.0751
64.5,145.5,77.09321
64.5,146.5,77.1971
64.5,147.5,77.16313
64.5,148.5,78.04073
64.5,149.5,79.6992
64.5,150.5,70.182274
64.5,151.5,79.64009
64.5,152.5,79.48183
64.5,153.5,81.59408
64.5,154.5,73.67797
64.5,155.5,81.25817
64.5,156.5,79.828804
64.5,157.5,79.24898
64.5,158.5,70.0157
64.5,159.5,68.91771
64.5,160.5,71.16405
64.5,161.5,80.20595
64.5,162.5,77.717804
64.5,163.5,69.66074
64.5,164.5,79.244934
64.5,165.5,79.83732
64.5,166.5,81.059525
64.5,167.5,80.71243
64.5,168.5,82.522156
64.5,169.5,83.84888
64.5,170.5,91.60555
64.5,171.5,76.743355
64.5,172.5,74.82905
64.5,173.5,77.09354
64.5,174.5,78.889145
64.5,175.5,83.755196
64.5,176.5,85.13618
64.5,177.5,85.969765
65.5,-175.5,82.08091
65.5,-174.5,77.240814
65.5,-173.5,80.24266
65.5,-172.5,79.57651
65.5,-166.5,81.850365
65.5,-165.5,79.27025
65.5,-164.5,76.7684
65.5,-163.5,76.53277
65.5,-162.5,74.982475
65.5,-161.5,76.999084
65.5,-160.5,79.35686
65.5,-159.5,77.51099
65.5,-158.5,79.407364
65.5,-157.5,82.16431
65.5,-156.5,82.465164
65.5,-155.5,82.20593
65.5,-154.5,82.633835
65.5,-153.5,83.66877
65.5,-152.5,83.92066
65.5,-151.5,83.7636
65.5,-150.5,81.35308
65.5,-149.5,78.76464
65.5,-148.5,78.75716
65.5,-147.5,80.364494
65.5,-146.5,79.517876
65.5,-145.5,80.98004
65.5,-144.5,81.97859
65.5,-143.5,81.89453
65.5,-142.5,78.45012
65.5,-141.5,75.798645
65.5,-140.5,69.18748
65.5,-139.5,70.8758
65.5,-138.5,71.587975
65.5,-137.5,74.46392
65.5,-136.5,74.8553
65.5,-135.5,75.409096
65.5,-134.5,74.46143
65.5,-133.5,72.888016
65.5,-132.5,68.63372
65.5,-131.5,73.25516
65.5,-130.5,66.0943
65.5,-129.5,79.178154
65.5,-128.5,77.127205
65.5,-127.5,67.01192
65.5,-126.5,66.55746
65.5,-125.5,80.07055
65.5,-124.5,76.86474
65.5,-123.5,79.424126
65.5,-119.5,88.52122
65.5,-118.5,85.15008
65.5,-117.5,65.16831
65.5,-116.5,62.581894
65.5,-115.5,56.802708
65.5,-114.5,57.243256
65.5,-113.5,59.440113
65.5,-112.5,60.73647
65.5,-111.5,61.261856
65.5,-110.5,56.64027
65.5,-109.5,53.62071
65.5,-108.5,44.82722
65.5,-107.5,45.3851
65.5,-106.5,45.4952
65.5,-105.5,45.924282
65.5,-104.5,44.17566
65.5,-103.5,46.83653
65.5,-102.5,48.357872
65.5,-101.5,45.394245
65.5,-100.5,50.75854
65.5,-99.5,56.769367
65.5,-98.5,55.67937
65.5,-97.5,55.291054
65.5,-96.5,52.59764
65.5,-95.5,49.38783
65.5,-94.5,46.839245
65.5,-93.5,50.747414
65.5,-92.5,51.49514
65.5,-91.5,54.12488
65.5,-90.5,53.88369
65.5,-89.5,55.3216
65.5,-88.5,55.091774
65.5,-87.5,56.836887
65.5,-85.5,68.86168
65.5,-73.5,49.20009
65.5,-72.5,56.33379
65.5,-71.5,60.60322
65.5,-70.5,60.578423
65.5,-69.5,60.954536
65.5,-68.5,61.971832
65.5,-67.5,64.94889
65.5,-64.5,67.553505
65.5,-63.5,121.818695
65.5,-52.5,126.00234
65.5,-51.5,122.692955
65.5,-50.5,152.74216
65.5,-49.5,300.0
65.5,-48.5,300.0
65.5,-47.5,300.0
65.5,-46.5,300.0
65.5,-45.5,300.0
65.5,-44.5,300.0
65.5,-43.5,300.0
65.5,-42.5,300.0
65.5,-41.5,300.0
65.5,-40.5,300.0
65.5,-22.5,100.012634
65.5,-21.5,99.865906
65.5,-20.5,101.74003
65.5,-19.5,102.53558
65.5,-18.5,107.63717
65.5,-17.5,107.69363
65.5,-16.5,107.72445
65.5,-15.5,103.2435
65.5,-14.5,106.9034
65.5,12.5,100.592735
65.5,13.5,104.2418
65.5,14.5,100.54582
65.5,15.5,97.65033
65.5,16.5,95.35662
65.5,17.5,94.43918
65.5,18.5,93.79336
65.5,19.5,90.85338
65.5,20.5,92.46988
65.5,21.5,96.06829
65.5,25.5,97.18202
65.5,26.5,100.69137
65.5,27.5,100.153366
65.5,28.5,99.94133
65.5,29.5,93.92549
