lat,lon,GLDAS_NOAH10_M_2_1_Tair_f_inst
19.5,12.5,300.7784
19.5,13.5,301.03613
19.5,14.5,301.26477
19.5,15.5,300.8935
19.5,16.5,300.9353
19.5,17.5,299.84927
19.5,18.5,298.21915
19.5,19.5,298.92178
19.5,20.5,299.46478
19.5,21.5,299.24475
19.5,22.5,298.5812
19.5,23.5,297.93878
19.5,24.5,298.15463
19.5,25.5,298.4739
19.5,26.5,298.52252
19.5,27.5,298.29474
19.5,28.5,299.69653
19.5,29.5,300.82993
19.5,30.5,301.26505
19.5,31.5,301.70145
19.5,32.5,301.84103
19.5,33.5,302.28693
19.5,34.5,302.577
19.5,35.5,301.65924
19.5,36.5,299.9407
19.5,41.5,299.85654
19.5,42.5,296.20258
19.5,43.5,298.24252
19.5,44.5,299.2766
19.5,45.5,300.3435
19.5,46.5,301.06268
19.5,47.5,301.77658
19.5,48.5,302.43387
19.5,49.5,302.89093
19.5,50.5,303.06262
19.5,51.5,303.16562
19.5,52.5,303.02405
19.5,53.5,302.8068
19.5,54.5,302.7843
19.5,55.5,302.58853
19.5,56.5,301.62018
19.5,57.5,300.29596
19.5,73.5,297.79254
19.5,74.5,298.8083
19.5,75.5,300.03314
19.5,76.5,300.71475
19.5,77.5,300.87994
19.5,78.5,301.12915
19.5,79.5,301.06326
19.5,80.5,299.3014
19.5,81.5,297.62912
19.5,82.5,298.6004
19.5,83.5,297.8599
19.5,84.5,298.46375
19.5,94.5,298.63385
19.5,95.5,299.38885
19.5,96.5,296.1228
19.5,97.5,295.58926
19.5,98.5,294.86264
19.5,99.5,296.80432
19.5,100.5,298.06232
19.5,101.5,295.31192
19.5,102.5,294.72043
19.5,103.5,292.981
19.5,104.5,292.52716
19.5,105.5,296.86258
19.5,109.5,296.6917
19.5,110.5,298.02063
20.5,-104.5,293.70044
20.5,-103.5,292.407
20.5,-102.5,290.74112
20.5,-101.5,290.39865
20.5,-100.5,289.05536
20.5,-99.5,289.26187
20.5,-98.5,291.54453
20.5,-97.5,294.72314
20.5,-89.5,298.94525
20.5,-88.5,298.70926
20.5,-87.5,298.99057
20.5,-77.5,299.24875
20.5,-76.5,297.49823
20.5,-75.5,298.5814
20.5,-15.5,301.4246
20.5,-14.5,301.70016
20.5,-13.5,301.91534
20.5,-12.5,301.93375
20.5,-11.5,301.85504
20.5,-10.5,301.72867
20.5,-9.5,301.76968
20.5,-8.5,301.85574
20.5,-7.5,301.99667
20.5,-6.5,302.41678
20.5,-5.5,302.6595
20.5,-4.5,302.81976
20.5,-3.5,302.56305
20.5,-2.5,302.5456
20.5,-1.5,302.66528
20.5,-0.5,302.47647
20.5,0.5,302.78375
20.5,1.5,301.94052
20.5,2.5,301.26562
20.5,3.5,301.15604
20.5,4.5,301.2193
20.5,5.5,301.29114
20.5,6.5,301.19925
20.5,7.5,301.08752
20.5,8.5,299.5376
20.5,9.5,299.60538
20.5,10.5,300.39062
20.5,11.5,300.45526
20.5,12.5,300.5852
20.5,13.5,300.23822
20.5,14.5,300.8714
20.5,15.5,300.72775
20.5,16.5,297.74887
20.5,17.5,296.69815
20.5,18.5,294.3212
20.5,19.5,297.05566
20.5,20.5,297.9854
20.5,21.5,298.45612
20.5,22.5,298.2718
20.5,23.5,297.70078
20.5,24.5,297.68512
20.5,25.5,297.56342
20.5,26.5,297.74274
20.5,27.5,298.02408
20.5,28.5,298.72556
20.5,29.5,299.70856
20.5,30.5,300.2169
20.5,31.5,300.23804
20.5,32.5,300.5935
20.5,33.5,301.26004
20.5,34.5,300.9934
20.5,35.5,300.92755
20.5,36.5,300.2951
20.5,40.5,299.98395
20.5,41.5,297.97986
20.5,42.5,299.07428
20.5,43.5,300.09085
20.5,44.5,300.00317
20.5,45.5,300.84857
20.5,46.5,301.27954
20.5,47.5,301.85934
20.5,48.5,302.34738
20.5,49.5,302.8216
20.5,50.5,303.13452
20.5,51.5,303.3533
20.5,52.5,303.47168
20.5,53.5,303.67932
20.5,54.5,303.02264
20.5,55.5,302.71124
20.5,56.5,302.5869
20.5,57.5,301.87814
20.5,73.5,299.16006
20.5,74.5,299.35263
20.5,75.5,300.6013
20.5,76.5,300.81284
20.5,77.5,301.22855
20.5,78.5,301.15378
20.5,79.5,300.90646
20.5,80.5,299.85046
20.5,81.5,298.933
20.5,82.5,300.02655
20.5,83.5,299.39288
20.5,84.5,299.11563
20.5,85.5,300.3327
20.5,86.5,300.64307
20.5,93.5,295.95975
20.5,94.5,297.86243
20.5,95.5,299.6238
20.5,96.5,296.66415
20.5,97.5,294.50095
20.5,98.5,294.89188
20.5,99.5,294.96878
20.5,100.5,295.3853
20.5,101.5,293.5298
20.5,102.5,293.78415
20.5,103.5,293.7628
20.5,104.5,293.14203
20.5,105.5,296.67746
20.5,106.5,297.7797
21.5,-104.5,292.77274
21.5,-103.5,292.9269
21.5,-102.5,290.75577
21.5,-101.5,289.77155
21.5,-100.5,290.61874
21.5,-99.5,291.61377
21.5,-98.5,295.51852
21.5,-88.5,299.2013
21.5,-87.5,299.25928
21.5,-78.5,298.72256
21.5,-77.5,298.70413
21.5,-16.5,297.74857
21.5,-15.5,299.62692
21.5,-14.5,300.2125
21.5,-13.5,301.07416
21.5,-12.5,300.7457
21.5,-11.5,301.12524
21.5,-10.5,301.04126
21.5,-9.5,301.47748
21.5,-8.5,301.49188
21.5,-7.5,301.58167
21.5,-6.5,302.07816
21.5,-5.5,302.42105
21.5,-4.5,302.29526
21.5,-3.5,302.142
21.5,-2.5,302.1583
21.5,-1.5,302.15955
21.5,-0.5,302.0631
21.5,0.5,302.44016
21.5,1.5,302.57397
21.5,2.5,301.8133
21.5,3.5,300.9932
21.5,4.5,300.75235
21.5,5.5,300.3202
21.5,6.5,300.00018
21.5,7.5,300.21964
21.5,8.5,298.7195
21.5,9.5,299.01175
21.5,10.5,300.10425
21.5,11.5,299.87918
21.5,12.5,298.96182
21.5,13.5,298.87714
21.5,14.5,300.4404
21.5,15.5,299.2461
21.5,16.5,295.85577
21.5,17.5,295.88666
21.5,18.5,294.94763
21.5,19.5,295.45963
21.5,20.5,297.47693
21.5,21.5,297.47446
21.5,22.5,297.40594
21.5,23.5,297.37753
21.5,24.5,297.0492
21.5,25.5,296.53357
21.5,26.5,296.67477
21.5,27.5,297.81223
21.5,28.5,298.26645
21.5,29.5,298.79803
21.5,30.5,299.1651
21.5,31.5,298.99542
21.5,32.5,299.74963
21.5,33.5,300.0922
21.5,34.5,299.42206
21.5,35.5,299.61255
21.5,36.5,300.6973
21.5,39.5,303.01785
21.5,40.5,299.40524
21.5,41.5,299.31815
21.5,42.5,299.78778
21.5,43.5,299.5821
21.5,44.5,299.29025
21.5,45.5,299.74722
21.5,46.5,300.75494
21.5,47.5,301.8801
21.5,48.5,302.44547
21.5,49.5,302.67917
21.5,50.5,302.92902
21.5,51.5,303.31418
21.5,52.5,303.47717
21.5,53.5,303.41727
21.5,54.5,303.4181
21.5,55.5,303.32187
21.5,56.5,303.422
21.5,57.5,302.47592
21.5,58.5,301.17792
21.5,70.5,301.04352
21.5,71.5,301.47818
21.5,72.5,301.13794
21.5,73.5,301.069
21.5,74.5,299.69293
21.5,75.5,301.8446
21.5,76.5,300.18726
21.5,77.5,300.781
21.5,78.5,299.25836
21.5,79.5,299.61847
21.5,80.5,298.90625
21.5,81.5,300.15366
21.5,82.5,300.5695
21.5,83.5,300.55093
21.5,84.5,299.88715
21.5,85.5,299.83224
21.5,86.5,299.0153
21.5,92.5,297.24362
21.5,93.5,294.57758
21.5,94.5,298.00418
21.5,95.5,300.5961
21.5,96.5,296.13107
21.5,97.5,294.82703
21.5,98.5,293.3701
21.5,99.5,293.27316
21.5,100.5,293.7781
21.5,101.5,293.58923
21.5,102.5,293.9257
21.5,103.5,294.39218
21.5,104.5,294.86905
21.5,105.5,296.8453
21.5,106.5,295.01822
21.5,107.5,295.83145
21.5,109.5,296.89322
21.5,110.5,297.01822
22.5,-105.5,296.0205
22.5,-104.5,290.05435
22.5,-103.5,289.83432
22.5,-102.5,290.64993
22.5,-101.5,290.18832
22.5,-100.5,291.90298
22.5,-99.5,295.49506
22.5,-98.5,297.30685
22.5,-83.5,298.3962
22.5,-81.5,298.4122
22.5,-80.5,297.9119
22.5,-79.5,297.85297
22.5,-15.5,297.90643
22.5,-14.5,298.6899
22.5,-13.5,299.56226
22.5,-12.5,299.87817
22.5,-11.5,299.91516
22.5,-10.5,300.40652
22.5,-9.5,300.89923
22.5,-8.5,301.1489
22.5,-7.5,301.19614
22.5,-6.5,301.46
22.5,-5.5,301.7386
22.5,-4.5,301.75412
22.5,-3.5,301.94785
22.5,-2.5,301.9805
22.5,-1.5,301.57715
22.5,-0.5,301.59564
22.5,0.5,301.8695
22.5,1.5,302.48956
22.5,2.5,302.0944
22.5,3.5,301.40646
22.5,4.5,300.36218
22.5,5.5,297.54007
22.5,6.5,297.82388
22.5,7.5,297.99533
22.5,8.5,297.37552
22.5,9.5,298.55862
22.5,10.5,298.6707
22.5,11.5,297.6094
22.5,12.5,297.02557
22.5,13.5,297.81955
22.5,14.5,298.28085
22.5,15.5,296.7343
22.5,16.5,296.24918
22.5,17.5,296.5695
22.5,18.5,295.97867
22.5,19.5,293.90305
22.5,20.5,296.3918
22.5,21.5,296.77542
22.5,22.5,297.00104
22.5,23.5,297.10263
22.5,24.5,296.8404
22.5,25.5,296.09695
22.5,26.5,295.88724
22.5,27.5,297.29733
22.5,28.5,298.28348
22.5,29.5,298.748
22.5,30.5,298.9003
22.5,31.5,299.30603
22.5,32.5,298.77783
22.5,33.5,299.2905
22.5,34.5,299.30756
22.5,35.5,298.43793
22.5,39.5,300.894
22.5,40.5,298.8901
22.5,41.5,299.82974
22.5,42.5,300.13904
22.5,43.5,299.5354
22.5,44.5,299.05585
22.5,45.5,299.56598
22.5,46.5,299.72992
22.5,47.5,301.09378
22.5,48.5,302.136
22.5,49.5,302.44064
22.5,50.5,302.73355
22.5,51.5,303.08292
22.5,52.5,303.28366
22.5,53.5,303.49106
22.5,54.5,303.35477
22.5,55.5,303.61942
22.5,56.5,302.72928
22.5,57.5,301.2293
22.5,58.5,300.47534
22.5,59.5,298.94904
22.5,69.5,300.23486
22.5,70.5,301.08212
22.5,71.5,301.73483
22.5,72.5,301.7199
22.5,73.5,301.8959
22.5,74.5,300.4507
22.5,75.5,300.36542
22.5,76.5,299.88507
22.5,77.5,299.16104
22.5,78.5,298.68542
22.5,79.5,298.88168
22.5,80.5,297.4606
22.5,81.5,298.22604
22.5,82.5,298.72894
22.5,83.5,298.57614
22.5,84.5,298.1648
22.5,85.5,298.2709
22.5,86.5,299.31876
22.5,87.5,300.2181
22.5,88.5,300.3961
22.5,89.5,299.8806
22.5,90.5,299.78333
22.5,91.5,298.87833
22.5,92.5,295.71057
22.5,93.5,295.34283
22.5,94.5,298.59344
22.5,95.5,299.8921
22.5,96.5,295.80194
22.5,97.5,293.04196
22.5,98.5,292.22195
22.5,99.5,291.43903
22.5,100.5,291.14206
22.5,101.5,291.59396
22.5,102.5,291.18863
22.5,103.5,293.93094
22.5,104.5,293.09702
22.5,105.5,293.3812
22.5,106.5,293.3481
22.5,107.5,294.5211
22.5,108.5,295.29895
22.5,109.5,295.6467
22.5,110.5,295.07208
22.5,111.5,294.8066
22.5,112.5,295.199
22.5,113.5,296.6682
22.5,114.5,295.9169
22.5,120.5,294.58182
23.5,-106.5,297.11038
23.5,-105.5,292.4182
23.5,-104.5,288.22647
23.5,-103.5,289.74994
23.5,-102.5,290.7973
23.5,-101.5,290.36545
23.5,-100.5,290.4057
23.5,-99.5,291.53616
23.5,-98.5,297.36307
23.5,-15.5,296.38446
23.5,-14.5,298.04434
23.5,-13.5,298.53482
23.5,-12.5,298.78183
23.5,-11.5,299.18204
23.5,-10.5,299.543
23.5,-9.5,300.20007
23.5,-8.5,300.6596
23.5,-7.5,300.95316
23.5,-6.5,301.13788
23.5,-5.5,301.30118
23.5,-4.5,301.31522
23.5,-3.5,301.46408
23.5,-2.5,301.5441
23.5,-1.5,301.16537
23.5,-0.5,301.16635
23.5,0.5,301.5082
23.5,1.5,301.48526
23.5,2.5,301.1065
23.5,3.5,300.5376
23.5,4.5,299.2075
23.5,5.5,295.0108
23.5,6.5,295.385
23.5,7.5,296.01443
23.5,8.5,296.9576
23.5,9.5,298.22314
23.5,10.5,297.0986
23.5,11.5,295.97592
23.5,12.5,296.33524
23.5,13.5,297.07126
23.5,14.5,297.57556
23.5,15.5,296.70248
23.5,16.5,296.95886
23.5,17.5,297.4231
23.5,18.5,297.33725
23.5,19.5,296.23514
23.5,20.5,296.1182
23.5,21.5,296.65842
23.5,22.5,296.49725
23.5,23.5,296.9138
23.5,24.5,296.957
23.5,25.5,295.04523
23.5,26.5,294.80038
23.5,27.5,296.5732
23.5,28.5,297.76843
23.5,29.5,298.4875
23.5,30.5,298.91245
23.5,31.5,299.255
23.5,32.5,298.83432
23.5,33.5,299.0518
23.5,34.5,298.7367
23.5,35.5,298.2696
23.5,39.5,300.45462
23.5,40.5,299.15454
23.5,41.5,299.5508
23.5,42.5,299.62082
23.5,43.5,299.0734
23.5,44.5,299.2978
23.5,45.5,299.89862
23.5,46.5,299.9974
23.5,47.5,300.67624
23.5,48.5,301.83096
23.5,49.5,302.2262
23.5,50.5,302.60568
23.5,51.5,303.3358
23.5,52.5,302.77756
23.5,53.5,302.7983
23.5,54.5,302.8391
23.5,55.5,302.93063
23.5,56.5,301.37424
23.5,57.5,298.002
23.5,58.5,299.1075
23.5,69.5,300.82925
23.5,70.5,301.904
23.5,71.5,301.67145
23.5,72.5,301.11697
23.5,73.5,300.82535
23.5,74.5,300.1553
23.5,75.5,299.21863
23.5,76.5,299.29358
23.5,77.5,299.28235
23.5,78.5,299.7053
23.5,79.5,299.29144
23.5,80.5,298.2917
23.5,81.5,297.80496
23.5,82.5,298.59485
23.5,83.5,297.1023
23.5,84.5,297.36047
23.5,85.5,298.43787
23.5,86.5,300.0241
23.5,87.5,300.2475
23.5,88.5,300.25934
23.5,89.5,300.05948
23.5,90.5,299.49374
23.5,91.5,297.8793
23.5,92.5,295.58298
23.5,93.5,292.39932
23.5,94.5,296.15305
23.5,95.5,297.43695
23.5,96.5,296.07724
23.5,97.5,293.8806
23.5,98.5,291.35614
23.5,99.5,289.0003
23.5,100.5,289.83914
23.5,101.5,290.0303
23.5,102.5,291.12738
23.5,103.5,291.52496
23.5,104.5,289.67108
23.5,105.5,292.26657
23.5,106.5,294.1172
23.5,107.5,293.94315
23.5,108.5,295.02948
23.5,109.5,294.48383
23.5,110.5,293.47562
23.5,111.5,293.66586
23.5,112.5,294.4684
23.5,113.5,294.75568
23.5,114.5,293.80017
23.5,115.5,294.13135
23.5,116.5,294.24655
23.5,120.5,292.52548
23.5,121.5,287.24387
24.5,-111.5,295.90656
24.5,-107.5,298.08215
24.5,-106.5,294.32974
24.5,-105.5,287.0122
24.5,-104.5,289.64365
24.5,-103.5,291.10217
24.5,-102.5,292.47217
24.5,-101.5,292.3677
24.5,-100.5,289.81155
24.5,-99.5,292.0441
24.5,-98.5,296.73224
24.5,-14.5,296.85843
24.5,-13.5,297.51648
24.5,-12.5,298.38947
24.5,-11.5,298.70886
24.5,-10.5,299.04095
24.5,-9.5,299.88037
24.5,-8.5,299.99515
24.5,-7.5,300.2067
24.5,-6.5,300.61963
24.5,-5.5,300.95096
24.5,-4.5,300.8557
24.5,-3.5,300.89517
24.5,-2.5,300.87848
24.5,-1.5,300.7303
24.5,-0.5,300.94138
24.5,0.5,301.21924
24.5,1.5,300.73312
24.5,2.5,300.31766
24.5,3.5,299.30847
24.5,4.5,298.0183
24.5,5.5,297.57526
24.5,6.5,295.36874
24.5,7.5,295.14014
24.5,8.5,295.9348
24.5,9.5,295.0956
24.5,10.5,296.1871
24.5,11.5,297.21948
24.5,12.5,296.22504
24.5,13.5,297.03882
24.5,14.5,297.4061
24.5,15.5,296.84543
24.5,16.5,296.97595
24.5,17.5,297.62912
24.5,18.5,297.8013
24.5,19.5,296.75006
24.5,20.5,296.5361
24.5,21.5,296.59683
24.5,22.5,296.75226
24.5,23.5,296.60822
24.5,24.5,296.54166
24.5,25.5,295.51987
24.5,26.5,294.43967
24.5,27.5,295.6102
24.5,28.5,296.72165
24.5,29.5,297.36035
24.5,30.5,297.7858
24.5,31.5,297.76178
24.5,32.5,298.09857
24.5,33.5,298.77527
24.5,34.5,298.2209
24.5,37.5,299.14612
24.5,38.5,299.27612
24.5,39.5,298.12128
24.5,40.5,299.55084
24.5,41.5,299.6943
24.5,42.5,299.11804
24.5,43.5,298.81494
24.5,44.5,299.09766
24.5,45.5,299.3398
24.5,46.5,299.27646
24.5,47.5,300.27594
24.5,48.5,301.06897
24.5,49.5,301.59003
24.5,50.5,302.0301
24.5,51.5,301.6757
24.5,54.5,302.0468
24.5,55.5,302.2683
24.5,56.5,298.9846
24.5,67.5,300.6007
24.5,68.5,301.42712
24.5,69.5,301.57614
24.5,70.5,301.56055
24.5,71.5,301.48373
24.5,72.5,300.59967
24.5,73.5,299.7539
24.5,74.5,299.35397
24.5,75.5,299.59253
24.5,76.5,299.9813
24.5,77.5,299.47446
24.5,78.5,299.50888
24.5,79.5,299.71838
24.5,80.5,299.31848
24.5,81.5,299.61566
24.5,82.5,299.4798
24.5,83.5,299.4547
24.5,84.5,299.26602
24.5,85.5,298.9707
24.5,86.5,299.72046
24.5,87.5,299.95486
24.5,88.5,300.06818
24.5,89.5,299.72205
24.5,90.5,298.93277
24.5,91.5,298.03036
24.5,92.5,296.32712
24.5,93.5,293.9335
24.5,94.5,293.8574
24.5,95.5,295.85464
24.5,96.5,295.72614
24.5,97.5,292.73187
24.5,98.5,288.60056
24.5,99.5,288.7422
24.5,100.5,287.35803
24.5,101.5,288.3454
24.5,102.5,288.86194
24.5,103.5,288.30408
24.5,104.5,288.17752
24.5,105.5,292.14496
24.5,106.5,293.1281
24.5,107.5,291.53595
24.5,108.5,291.65723
24.5,109.5,292.93283
24.5,110.5,291.6934
24.5,111.5,291.08725
24.5,112.5,291.50525
24.5,113.5,292.51675
24.5,114.5,293.0486
24.5,115.5,292.9831
24.5,116.5,292.61533
24.5,117.5,292.12225
24.5,121.5,294.0379
25.5,-111.5,297.0271
25.5,-108.5,298.56042
25.5,-107.5,295.9041
25.5,-106.5,286.9014
25.5,-105.5,288.69455
25.5,-104.5,291.84677
25.5,-103.5,293.8271
25.5,-102.5,295.41525
25.5,-101.5,290.98862
25.5,-100.5,294.637
25.5,-99.5,296.58694
25.5,-98.5,297.80313
25.5,-97.5,297.42554
25.5,-80.5,298.4703
25.5,-14.5,295.17758
25.5,-13.5,296.31747
25.5,-12.5,296.71588
25.5,-11.5,297.0851
25.5,-10.5,297.76083
25.5,-9.5,298.712
25.5,-8.5,299.11145
25.5,-7.5,299.31186
25.5,-6.5,299.76712
25.5,-5.5,300.28342
25.5,-4.5,300.152
25.5,-3.5,300.08176
25.5,-2.5,300.1127
25.5,-1.5,300.30997
25.5,-0.5,300.57303
25.5,0.5,300.76425
25.5,1.5,301.02197
25.5,2.5,300.96875
25.5,3.5,299.2106
25.5,4.5,298.46454
25.5,5.5,296.15335
25.5,6.5,295.35452
25.5,7.5,294.7803
25.5,8.5,293.45096
25.5,9.5,295.32797
25.5,10.5,298.14548
25.5,11.5,297.99066
25.5,12.5,296.6751
25.5,13.5,297.04767
25.5,14.5,297.0866
25.5,15.5,296.7604
25.5,16.5,296.87122
25.5,17.5,297.3245
25.5,18.5,297.4041
25.5,19.5,297.47623
25.5,20.5,297.13593
25.5,21.5,297.82217
25.5,22.5,297.23965
25.5,23.5,296.92056
25.5,24.5,297.15198
25.5,25.5,296.46655
25.5,26.5,295.9228
25.5,27.5,296.15686
25.5,28.5,296.30573
25.5,29.5,296.6624
25.5,30.5,296.32483
25.5,31.5,296.82242
25.5,32.5,296.71234
25.5,33.5,297.5652
25.5,34.5,297.31293
25.5,37.5,299.54874
25.5,38.5,297.89124
25.5,39.5,297.47278
25.5,40.5,297.34167
25.5,41.5,298.73825
25.5,42.5,299.26343
25.5,43.5,299.53925
25.5,44.5,299.7299
25.5,45.5,299.7319
25.5,46.5,299.45108
25.5,47.5,300.09436
25.5,48.5,301.46597
25.5,49.5,301.46075
25.5,50.5,301.0929
25.5,51.5,301.58347
25.5,59.5,300.74506
25.5,60.5,300.38303
25.5,61.5,300.77325
25.5,62.5,300.571
25.5,63.5,298.71396
25.5,64.5,298.50314
25.5,65.5,299.32275
25.5,66.5,299.28293
25.5,67.5,300.78088
25.5,68.5,302.03064
25.5,69.5,302.41818
25.5,70.5,301.96445
25.5,71.5,301.8177
25.5,72.5,301.66202
25.5,73.5,299.3259
25.5,74.5,299.27313
25.5,75.5,299.94952
25.5,76.5,300.23242
25.5,77.5,299.82663
25.5,78.5,300.1838
25.5,79.5,300.6168
25.5,80.5,300.5313
25.5,81.5,300.4495
25.5,82.5,300.391
25.5,83.5,300.16025
25.5,84.5,300.1544
25.5,85.5,300.19162
25.5,86.5,299.8089
25.5,87.5,299.55554
25.5,88.5,299.39877
25.5,89.5,298.99142
25.5,90.5,298.49124
25.5,91.5,298.58917
25.5,92.5,295.76508
25.5,93.5,293.2808
25.5,94.5,289.65973
25.5,95.5,292.40936
25.5,96.5,293.66446
25.5,97.5,290.79892
25.5,98.5,286.71463
25.5,99.5,285.47052
25.5,100.5,286.76868
25.5,101.5,288.6606
25.5,102.5,286.06418
25.5,103.5,286.5042
25.5,104.5,287.15598
25.5,105.5,290.5531
25.5,106.5,289.76865
25.5,107.5,290.1905
25.5,108.5,290.98453
25.5,109.5,290.24023
25.5,110.5,290.03558
25.5,111.5,289.61057
25.5,112.5,291.14517
25.5,113.5,291.85864
25.5,114.5,291.3567
25.5,115.5,291.3884
25.5,116.5,291.06146
25.5,117.5,290.09113
25.5,118.5,292.23972
26.5,-112.5,295.32034
26.5,-108.5,296.3194
26.5,-107.5,291.09106
26.5,-106.5,286.44955
26.5,-105.5,289.78912
26.5,-104.5,293.4545
26.5,-103.5,295.50342
26.5,-102.5,292.6916
26.5,-101.5,294.89224
26.5,-100.5,295.35886
26.5,-99.5,296.8947
26.5,-98.5,297.26596
26.5,-97.5,296.7896
26.5,-81.5,296.85028
26.5,-80.5,297.13834
26.5,-13.5,294.80994
26.5,-12.5,295.6984
26.5,-11.5,295.7688
26.5,-10.5,296.50067
26.5,-9.5,297.5925
26.5,-8.5,298.58047
26.5,-7.5,299.2175
26.5,-6.5,299.45975
26.5,-5.5,299.3298
26.5,-4.5,299.17346
26.5,-3.5,299.11148
26.5,-2.5,299.71344
26.5,-1.5,299.72647
26.5,-0.5,300.2773
26.5,0.5,300.55826
26.5,1.5,300.83112
26.5,2.5,300.93216
26.5,3.5,299.9104
26.5,4.5,298.349
26.5,5.5,297.3984
26.5,6.5,296.26346
26.5,7.5,296.86304
26.5,8.5,297.17377
26.5,9.5,297.73013
26.5,10.5,298.4072
26.5,11.5,297.68948
26.5,12.5,297.32938
26.5,13.5,298.00836
26.5,14.5,297.70056
26.5,15.5,297.20517
26.5,16.5,296.25784
26.5,17.5,295.60034
26.5,18.5,296.4348
26.5,19.5,297.40762
26.5,20.5,297.61804
26.5,21.5,297.7889
26.5,22.5,297.1515
26.5,23.5,296.97522
26.5,24.5,297.0179
26.5,25.5,296.52426
26.5,26.5,296.21484
26.5,27.5,295.98926
26.5,28.5,296.38617
26.5,29.5,296.2812
26.5,30.5,296.05142
26.5,31.5,296.49548
26.5,32.5,297.75568
26.5,33.5,297.76205
26.5,36.5,299.84338
26.5,37.5,297.62753
26.5,38.5,297.62567
26.5,39.5,296.49142
26.5,40.5,296.91486
26.5,41.5,297.27432
26.5,42.5,297.8195
26.5,43.5,298.61847
26.5,44.5,299.1472
26.5,45.5,299.31503
26.5,46.5,299.90884
26.5,47.5,300.69156
26.5,48.5,301.5032
26.5,49.5,302.10672
26.5,57.5,300.17392
26.5,58.5,299.19016
26.5,59.5,300.7968
26.5,60.5,299.8369
26.5,61.5,299.02682
26.5,62.5,298.51385
26.5,63.5,298.30698
26.5,64.5,297.9613
26.5,65.5,298.4553
26.5,66.5,298.21222
26.5,67.5,300.8339
26.5,68.5,302.8111
26.5,69.5,302.27975
26.5,70.5,301.411
26.5,71.5,301.07816
26.5,72.5,301.04364
26.5,73.5,300.568
26.5,74.5,300.1237
26.5,75.5,300.11685
26.5,76.5,300.22385
26.5,77.5,300.15668
26.5,78.5,300.32336
26.5,79.5,300.50107
26.5,80.5,300.29898
26.5,81.5,300.04736
26.5,82.5,299.8173
26.5,83.5,299.8032
26.5,84.5,299.72452
26.5,85.5,299.5678
26.5,86.5,298.27203
26.5,87.5,296.61713
26.5,88.5,297.13812
26.5,89.5,295.31177
26.5,90.5,295.4855
26.5,91.5,295.66733
26.5,92.5,296.2561
26.5,93.5,296.79462
26.5,94.5,293.26126
26.5,95.5,290.12854
26.5,96.5,291.70993
26.5,97.5,290.54135
26.5,98.5,285.10718
26.5,99.5,283.40204
26.5,100.5,283.71802
26.5,101.5,285.6292
26.5,102.5,286.20352
26.5,103.5,286.0708
26.5,104.5,285.3657
26.5,105.5,287.9555
26.5,106.5,287.53488
26.5,107.5,287.8844
26.5,108.5,287.9699
26.5,109.5,289.0836
26.5,110.5,289.62866
26.5,111.5,290.12906
26.5,112.5,290.8232
26.5,113.5,289.818
26.5,114.5,290.4775
26.5,115.5,291.94742
26.5,116.5,291.29636
26.5,117.5,290.9854
26.5,118.5,289.9267
26.5,119.5,290.7808
27.5,-113.5,294.7092
27.5,-112.5,296.4786
27.5,-110.5,297.67987
27.5,-109.5,297.4152
27.5,-108.5,290.9555
27.5,-107.5,286.3996
27.5,-106.5,288.98044
27.5,-105.5,292.5994
27.5,-104.5,293.58163
27.5,-103.5,294.5761
27.5,-102.5,292.74725
27.5,-101.5,294.61267
27.5,-100.5,296.1464
27.5,-99.5,296.71567
27.5,-98.5,295.7119
27.5,-97.5,295.901
27.5,-82.5,296.20584
27.5,-81.5,295.88498
27.5,-80.5,296.70715
27.5,-12.5,294.37952
27.5,-11.5,294.73477
27.5,-10.5,296.07782
27.5,-9.5,296.62518
27.5,-8.5,297.97995
27.5,-7.5,299.1714
27.5,-6.5,299.3964
27.5,-5.5,299.16803
27.5,-4.5,298.8057
27.5,-3.5,298.78745
27.5,-2.5,298.9729
27.5,-1.5,299.2337
27.5,-0.5,299.61053
27.5,0.5,299.72565
27.5,1.5,299.32825
27.5,2.5,299.18283
27.5,3.5,298.57184
27.5,4.5,298.16907
27.5,5.5,298.2017
27.5,6.5,298.21982
27.5,7.5,297.82242
27.5,8.5,297.64328
27.5,9.5,297.17413
27.5,10.5,297.34058
27.5,11.5,297.1359
27.5,12.5,297.11914
27.5,13.5,297.29153
27.5,14.5,296.7431
27.5,15.5,296.2105
27.5,16.5,294.9418
27.5,17.5,294.74637
27.5,18.5,295.97446
27.5,19.5,296.7064
27.5,20.5,297.23087
27.5,21.5,297.5889
27.5,22.5,297.11655
27.5,23.5,296.8326
27.5,24.5,297.08167
27.5,25.5,296.74088
27.5,26.5,296.19662
27.5,27.5,296.19705
27.5,28.5,296.25314
27.5,29.5,296.20538
27.5,30.5,296.33215
27.5,31.5,295.72903
27.5,32.5,295.04663
27.5,33.5,295.9713
27.5,36.5,295.0627
27.5,37.5,294.52722
27.5,38.5,296.12213
27.5,39.5,295.89636
27.5,40.5,296.00052
27.5,41.5,297.14395
27.5,42.5,297.14023
27.5,43.5,298.24564
27.5,44.5,298.83188
27.5,45.5,299.66058
27.5,46.5,300.299
27.5,47.5,300.97778
27.5,48.5,301.23328
27.5,53.5,299.72296
27.5,54.5,300.69257
27.5,55.5,300.89484
27.5,56.5,297.88034
27.5,57.5,299.451
27.5,58.5,300.85184
