Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
716711,MALARIA_EST_INCIDENCE,COUNTRY,NIC,AMR,Americas,YEAR,2006,,,,,,,,,0.83 [0.69-0.98],0.82687,0.68741,0.97639,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
5986529,MALARIA_EST_INCIDENCE,COUNTRY,STP,AFR,Africa,YEAR,2006,,,,,,,,,31.07 [31.07-31.07],31.06775,31.06775,31.06775,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
6479743,MALARIA_EST_INCIDENCE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2010,,,,,,,,,0.49 [0.49-0.49],0.4904,0.4904,0.4904,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
3150920,MALARIA_EST_INCIDENCE,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,22.33 [17.10-28.57],22.3311,17.10179,28.56949,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
3224435,MALARIA_EST_INCIDENCE,COUNTRY,ECU,AMR,Americas,YEAR,2015,,,,,,,,,0.07 [0.07-0.07],0.06802,0.06802,0.06802,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
1630697,MALARIA_EST_INCIDENCE,COUNTRY,PNG,WPR,Western Pacific,YEAR,2022,,,,,,,,,162.70 [113.11-216.51],162.69769,113.11192,216.50806,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
5220156,MALARIA_EST_INCIDENCE,COUNTRY,MOZ,AFR,Africa,YEAR,2013,,,,,,,,,375.61 [307.20-453.80],375.61209,307.19664,453.79614,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
8656571,MALARIA_EST_INCIDENCE,COUNTRY,RWA,AFR,Africa,YEAR,2023,,,,,,,,,53.64 [41.84-66.17],53.64374,41.83979,66.17131,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
1844104,MALARIA_EST_INCIDENCE,COUNTRY,BLZ,AMR,Americas,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8689494,MALARIA_EST_INCIDENCE,COUNTRY,PER,AMR,Americas,YEAR,2020,,,,,,,,,2.31 [1.68-3.25],2.30623,1.67557,3.24517,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
