HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH4,HH6,HH7,HH7a,HH7Aux,HH7Aux1,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,helevel,PSU,stratum,IncProb_hh_mean,stratum_SE,PSU_SE
22,3,1,1,24,13,1, ,1,3,7,90, ,1,4,140,1,1, ,1, ,0.3864852751497004,-1.2650228191040305,1,1,-1.6311628203803872,1,1, , , ,0,22,1,0.132135,1,102203
22,3,2,1,24,13,1, ,1,5,6,90, ,1,4,140,1,1, ,1, ,0.3864852751497004,-1.2650228191040305,1,1,-1.6311628203803872,1,1, , , ,0,22,1,0.132135,1,102203
22,3,3,1,24,13,1, ,1,1,2,90, ,1,4,140,1,1, ,1, ,0.3864852751497004,-1.2650228191040305,1,1,-1.6311628203803872,1,1, , , ,0,22,1,0.132135,1,102203
22,3,4,1,24,13,1, ,1,4,90, , ,1,4,140,1,1, ,1, ,0.3864852751497004,-1.2650228191040305,1,1,-1.6311628203803872,1,1, , , ,0,22,1,0.132135,1,102203
22,4,1,1,24,36,4,96,1,1,7,90, ,1,3,140,1,1, ,1, ,0.3864852751497004,-0.26633283902192023,3,5,-0.5875996228024245,2,3, , , ,0,22,1,0.132135,1,102204
22,4,2,1,36,12,1, ,1,3,4,90, ,1,3,140,1,1, ,1, ,0.3864852751497004,-0.26633283902192023,3,5,-0.5875996228024245,2,3, , , ,0,22,1,0.132135,1,102204
22,4,3,1,36,12,1, ,1,6,2,8,90,1,3,140,1,1, ,1, ,0.3864852751497004,-0.26633283902192023,3,5,-0.5875996228024245,2,3, , , ,0,22,1,0.132135,1,102204
23,1,1,1,95,11,1, ,1,7,90, , ,1,4,130,1,1, ,1, ,0.3864852751497004,1.1043695353929084,5,9,0.8446912595537183,4,8, , , ,3,23,1,0.132135,1,102301
23,1,2,1,95,98,4,4,1,1,0,4,5,1,4,130,1,1, ,1, ,0.3864852751497004,1.1043695353929084,5,9,0.8446912595537183,4,8, , , ,3,23,1,0.132135,1,102301
23,1,3,1,95,98,4,4,1,2,90, , ,1,4,130,1,1, ,1, ,0.3864852751497004,1.1043695353929084,5,9,0.8446912595537183,4,8, , , ,3,23,1,0.132135,1,102301
23,1,4,1,95,98,1, ,1,8,90, , ,1,4,130,1,1, ,1, ,0.3864852751497004,1.1043695353929084,5,9,0.8446912595537183,4,8, , , ,3,23,1,0.132135,1,102301
23,2,1,1,36,12,1, ,1,1,4,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,-1.1080108198046743,1,2,-1.46709594545943,1,1, , , ,1,23,1,0.132135,1,102302
23,2,2,1,36,12,1, ,1,3,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,-1.1080108198046743,1,2,-1.46709594545943,1,1, , , ,1,23,1,0.132135,1,102302
23,2,3,1,36,12,1, ,1,5,90, , ,1,3,130,1,1, ,1, ,0.3864852751497004,-1.1080108198046743,1,2,-1.46709594545943,1,1, , , ,1,23,1,0.132135,1,102302
23,3,1,1,95,12,4,5,1,1,3,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.561165293033136,4,8,0.2770797210377597,4,7, , , ,2,23,1,0.132135,1,102303
23,3,2,1,95,11,4,5,1,2,5,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.561165293033136,4,8,0.2770797210377597,4,7, , , ,2,23,1,0.132135,1,102303
23,3,3,1,95,11,4,5,1,6,4,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.561165293033136,4,8,0.2770797210377597,4,7, , , ,2,23,1,0.132135,1,102303
23,4,1,1,95,12,1, ,1,1,2,7,90,1,5,130,1,1, ,1, ,0.3864852751497004,0.2419833763191126,4,7,-0.056443702905838444,3,6, , , ,2,23,1,0.132135,1,102304
23,4,2,1,98,11,2, ,1,10,90, , ,1,5,130,1,1, ,1, ,0.3864852751497004,0.2419833763191126,4,7,-0.056443702905838444,3,6, , , ,2,23,1,0.132135,1,102304
23,4,3,1,2,12,1, ,1,3,4,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,0.2419833763191126,4,7,-0.056443702905838444,3,6, , , ,2,23,1,0.132135,1,102304
23,4,4,1,2,12,2, ,1,5,6,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,0.2419833763191126,4,7,-0.056443702905838444,3,6, , , ,2,23,1,0.132135,1,102304
23,4,5,1,1,11,3, ,1,8,9,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,0.2419833763191126,4,7,-0.056443702905838444,3,6, , , ,2,23,1,0.132135,1,102304
23,5,1,1,95,98,4,4,1,5,90, , ,1,3,130,1,1, ,1, ,0.3864852751497004,0.8458971127865527,5,9,0.5746051335282681,4,8, , , ,2,23,1,0.132135,1,102305
23,5,2,1,95,98,4,4,1,4,6,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.8458971127865527,5,9,0.5746051335282681,4,8, , , ,2,23,1,0.132135,1,102305
23,5,3,1,95,98,4,4,1,1,2,3,90,1,3,130,1,1, ,1, ,0.3864852751497004,0.8458971127865527,5,9,0.5746051335282681,4,8, , , ,2,23,1,0.132135,1,102305
23,6,1,1,2,11,1, ,1,1,2,90, ,1,2,130,1,1, ,1, ,0.3864852751497004,1.1203464281116058,5,9,0.8613860272848545,4,8, , , ,1,23,1,0.132135,1,102306
23,6,2,1,2,11,1, ,1,3,90, , ,1,2,130,1,1, ,1, ,0.3864852751497004,1.1203464281116058,5,9,0.8613860272848545,4,8, , , ,1,23,1,0.132135,1,102306
23,7,1,1,20,14,4,4,1,3,1,2,90,1,2,130,1,1, ,1, ,0.3864852751497004,2.009870164632308,5,10,1.7908779149762886,5,10, , , ,3,23,1,0.132135,1,102307
23,7,2,1,30,14,4,4,1,4,5,90, ,1,2,130,1,1, ,1, ,0.3864852751497004,2.009870164632308,5,10,1.7908779149762886,5,10, , , ,3,23,1,0.132135,1,102307
23,8,1,1,2,14,1, ,1,2,3,90, ,1,2,130,1,1, ,1, ,0.3864852751497004,-0.10717239919378463,3,6,-0.42128777345223056,2,4, , , ,0,23,1,0.132135,1,102308
23,8,2,1,1,14,1, ,1,0,0,0,0,1,2,130,1,1, ,1, ,0.3864852751497004,-0.10717239919378463,3,6,-0.42128777345223056,2,4, , , ,0,23,1,0.132135,1,102308
23,9,1,1,95,12,4,5,1,1,3,90, ,1,1,130,1,1, ,1, ,0.3864852751497004,0.23181952267116723,4,7,-0.06706423963305408,3,6, , , ,3,23,1,0.132135,1,102309
23,10,1,1,5,98,4,4,1,10,6,90, ,1,4,130,1,1, ,1, ,0.3864852751497004,1.4900431977721806,5,10,1.2476940415592275,5,9, , , ,1,23,1,0.132135,1,102310
23,10,2,1,98,14,1, ,1,9,3,90, ,1,4,130,1,1, ,1, ,0.3864852751497004,1.4900431977721806,5,10,1.2476940415592275,5,9, , , ,1,23,1,0.132135,1,102310
23,10,3,1,14,98,4,4,1,1,2,8,90,1,4,130,1,1, ,1, ,0.3864852751497004,1.4900431977721806,5,10,1.2476940415592275,5,9, , , ,1,23,1,0.132135,1,102310
23,10,4,1,98,14,1, ,1,4,5,7,90,1,4,130,1,1, ,1, ,0.3864852751497004,1.4900431977721806,5,10,1.2476940415592275,5,9, , , ,1,23,1,0.132135,1,102310
23,11,1,1,24,11,2, ,1,1,2,90, ,1,1,130,1,1, ,1, ,0.3864852751497004,-0.03408332617638271,3,6,-0.3449146564016538,3,5, , , ,0,23,1,0.132135,1,102311
23,12,1,1,98,98,4,4,1,1,2,5,90,1,3,130,1,1, ,1, ,0.3864852751497004,1.1868617197017592,5,9,0.930889989239038,4,8, , , ,3,23,1,0.132135,1,102312
23,12,2,1,98,14,4,98,1,3,90, , ,1,3,130,1,1, ,1, ,0.3864852751497004,1.1868617197017592,5,9,0.930889989239038,4,8, , , ,3,23,1,0.132135,1,102312
23,12,3,1,98,14,4,98,1,4,6,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,1.1868617197017592,5,9,0.930889989239038,4,8, , , ,3,23,1,0.132135,1,102312
23,13,1,1,95,14,2, ,1,1,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.7900884294536599,4,8,0.5162888500038244,4,7, , , ,0,23,1,0.132135,1,102313
23,13,2,1,95,14,8,98,1,3,90, , ,1,3,130,1,1, ,1, ,0.3864852751497004,0.7900884294536599,4,8,0.5162888500038244,4,7, , , ,0,23,1,0.132135,1,102313
23,13,3,1,95,98,4,98,1,4,5,6,90,1,3,130,1,1, ,1, ,0.3864852751497004,0.7900884294536599,4,8,0.5162888500038244,4,7, , , ,0,23,1,0.132135,1,102313
23,14,1,1,95,14,1, ,1,4,5,1,90,1,3,130,1,1, ,1, ,0.3864852751497004,0.8866739665890291,5,9,0.6172141761640847,4,8, , , ,0,23,1,0.132135,1,102314
23,14,2,1,95,14,1, ,1,6,90, , ,1,3,130,1,1, ,1, ,0.3864852751497004,0.8866739665890291,5,9,0.6172141761640847,4,8, , , ,0,23,1,0.132135,1,102314
23,14,3,1,95,14,1, ,1,3,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.8866739665890291,5,9,0.6172141761640847,4,8, , , ,0,23,1,0.132135,1,102314
23,15,1,1,36,11,1, ,1,1,2,4,90,1,3,130,1,1, ,1, ,0.3864852751497004,0.05874924260925515,3,6,-0.24791092726305625,3,5, , , ,2,23,1,0.132135,1,102315
23,15,2,1,36,12,1, ,2, , , , ,1,3,130,1,1, ,1, ,0.3864852751497004,0.05874924260925515,3,6,-0.24791092726305625,3,5, , , ,2,23,1,0.132135,1,102315
23,15,3,1,36,12,1, ,1,6,7,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.05874924260925515,3,6,-0.24791092726305625,3,5, , , ,2,23,1,0.132135,1,102315
23,17,1,1,36,12,1, ,1,2,90, , ,1,3,130,1,1, ,1, ,0.3864852751497004,1.1637857541534864,5,9,0.9067771725741761,4,8, , , ,2,23,1,0.132135,1,102317
23,17,2,1,24,12,4,5,1,1,0,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,1.1637857541534864,5,9,0.9067771725741761,4,8, , , ,2,23,1,0.132135,1,102317
23,17,3,1,95,98,4,4,1,5,0,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,1.1637857541534864,5,9,0.9067771725741761,4,8, , , ,2,23,1,0.132135,1,102317
23,18,1,1,36,14,4,4,1,1,2,90, ,1,1,130,1,1, ,1, ,0.3864852751497004,0.4558979117186862,4,8,0.16708245738629704,3,6, , , ,3,23,1,0.132135,1,102318
24,1,1,1,2,11,1, ,1,1,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.6545998291246516,4,8,0.37471246512502787,4,7, , , ,2,24,1,0.132135,1,102401
24,1,2,1,2,11,1, ,1,5,6,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.6545998291246516,4,8,0.37471246512502787,4,7, , , ,2,24,1,0.132135,1,102401
24,1,3,1,2,11,1, ,1,3,4,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.6545998291246516,4,8,0.37471246512502787,4,7, , , ,2,24,1,0.132135,1,102401
24,2,1,1,95,98,4,4,1,12,3,90, ,1,6,130,1,1, ,1, ,0.3864852751497004,0.7236676460758974,4,8,0.4468836427125365,4,7, , , ,0,24,1,0.132135,1,102402
24,2,2,1,95,98,4,4,1,1,2,90, ,1,6,130,1,1, ,1, ,0.3864852751497004,0.7236676460758974,4,8,0.4468836427125365,4,7, , , ,0,24,1,0.132135,1,102402
24,2,3,1,95,98,4,4,1,11,90, , ,1,6,130,1,1, ,1, ,0.3864852751497004,0.7236676460758974,4,8,0.4468836427125365,4,7, , , ,0,24,1,0.132135,1,102402
24,2,4,1,95,98,4,4,1,7,90, , ,1,6,130,1,1, ,1, ,0.3864852751497004,0.7236676460758974,4,8,0.4468836427125365,4,7, , , ,0,24,1,0.132135,1,102402
24,2,5,1,95,98,4,4,1,8,9,90, ,1,6,130,1,1, ,1, ,0.3864852751497004,0.7236676460758974,4,8,0.4468836427125365,4,7, , , ,0,24,1,0.132135,1,102402
24,2,6,1,95,98,4,4,1,4,10,90, ,1,6,130,1,1, ,1, ,0.3864852751497004,0.7236676460758974,4,8,0.4468836427125365,4,7, , , ,0,24,1,0.132135,1,102402
24,3,1,1,3,11,4,4,1,1,2,90, ,1,1,130,1,1, ,1, ,0.3864852751497004,2.089704752480897,5,10,1.8742996368661413,5,10, , , ,2,24,1,0.132135,1,102403
24,4,1,1,95,98,4,4,1,1,2,90, ,1,4,130,1,1, ,1, ,0.3864852751497004,0.4112394077658549,4,7,0.12041735398730917,3,6, , , ,0,24,1,0.132135,1,102404
24,4,2,1,95,13,4,5,2, , , , ,1,4,130,1,1, ,1, ,0.3864852751497004,0.4112394077658549,4,7,0.12041735398730917,3,6, , , ,0,24,1,0.132135,1,102404
24,4,3,1,36,11,1, ,2, , , , ,1,4,130,1,1, ,1, ,0.3864852751497004,0.4112394077658549,4,7,0.12041735398730917,3,6, , , ,0,24,1,0.132135,1,102404
24,4,4,1,36,11,1, ,2, , , , ,1,4,130,1,1, ,1, ,0.3864852751497004,0.4112394077658549,4,7,0.12041735398730917,3,6, , , ,0,24,1,0.132135,1,102404
24,5,1,1,95,12,4,96,1,5,4,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.5934968501535532,4,8,0.3108640022503169,4,7, , , ,2,24,1,0.132135,1,102405
24,5,2,1,95,98,4,4,1,1,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.5934968501535532,4,8,0.3108640022503169,4,7, , , ,2,24,1,0.132135,1,102405
24,5,3,1,95,12,4,96,1,3,6,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.5934968501535532,4,8,0.3108640022503169,4,7, , , ,2,24,1,0.132135,1,102405
24,6,1,1,5,13,4,4,2, , , , ,1,1,130,1,1, ,1, ,0.3864852751497004,-0.3985452794091578,2,4,-0.7257526430607709,2,3, , , ,3,24,1,0.132135,1,102406
24,8,1,1,95,12,1, ,1,3,4,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4787265176331172,5,10,1.2358688794494432,5,9, , , ,3,24,1,0.132135,1,102408
24,8,2,1,95,11,1, ,1,5,6,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4787265176331172,5,10,1.2358688794494432,5,9, , , ,3,24,1,0.132135,1,102408
24,8,3,1,95,98,4,98,1,1,2,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4787265176331172,5,10,1.2358688794494432,5,9, , , ,3,24,1,0.132135,1,102408
24,8,4,1,95,11,1, ,2, , , , ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4787265176331172,5,10,1.2358688794494432,5,9, , , ,3,24,1,0.132135,1,102408
24,8,5,1,95,12,1, ,2, , , , ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4787265176331172,5,10,1.2358688794494432,5,9, , , ,3,24,1,0.132135,1,102408
24,9,1,1,2,11,1, ,1,1,5,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.17323908465287263,4,7,-0.1282768185445427,3,5, , , ,2,24,1,0.132135,1,102409
24,9,2,1,3,14,4,4,1,2,3,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.17323908465287263,4,7,-0.1282768185445427,3,5, , , ,2,24,1,0.132135,1,102409
24,9,3,1,2,11,1, ,1,4,6,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.17323908465287263,4,7,-0.1282768185445427,3,5, , , ,2,24,1,0.132135,1,102409
24,10,1,1,4,14,4,4,1,1,2,4,90,1,2,130,1,1, ,1, ,0.3864852751497004,-0.42936764688071144,2,4,-0.7579599235953097,2,3, , , ,3,24,1,0.132135,1,102410
24,10,2,1,2,11,1, ,1,3,90, , ,1,2,130,1,1, ,1, ,0.3864852751497004,-0.42936764688071144,2,4,-0.7579599235953097,2,3, , , ,3,24,1,0.132135,1,102410
24,11,1,1,95,98,4,4,1,1,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.38971976400471087,4,7,0.09793078788371046,3,6, , , ,1,24,1,0.132135,1,102411
24,11,2,1,2,12,1, ,1,3,4,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.38971976400471087,4,7,0.09793078788371046,3,6, , , ,1,24,1,0.132135,1,102411
24,11,3,1,36,11,1, ,1,5,90, , ,1,3,130,1,1, ,1, ,0.3864852751497004,0.38971976400471087,4,7,0.09793078788371046,3,6, , , ,1,24,1,0.132135,1,102411
24,12,1,1,2,12,1, ,1,3,4,5,6,1,3,130,1,1, ,1, ,0.3864852751497004,0.3179760989557848,4,7,0.022963530779294496,3,6, , , ,2,24,1,0.132135,1,102412
24,12,2,1,3,14,4,4,1,1,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,0.3179760989557848,4,7,0.022963530779294496,3,6, , , ,2,24,1,0.132135,1,102412
24,12,3,1,2,11,1, ,2, , , , ,1,3,130,1,1, ,1, ,0.3864852751497004,0.3179760989557848,4,7,0.022963530779294496,3,6, , , ,2,24,1,0.132135,1,102412
24,13,1,1,12,98,4,4,1,1,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,-0.4046104565432514,2,4,-0.7320903412155187,2,3, , , ,2,24,1,0.132135,1,102413
24,13,2,1,12,98,4,4,1,3,4,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,-0.4046104565432514,2,4,-0.7320903412155187,2,3, , , ,2,24,1,0.132135,1,102413
24,13,3,1,95,11,2, ,2, , , , ,1,3,130,1,1, ,1, ,0.3864852751497004,-0.4046104565432514,2,4,-0.7320903412155187,2,3, , , ,2,24,1,0.132135,1,102413
24,14,1,1,1,13,4,4,1,1,2,0,0,1,1,130,1,1, ,1, ,0.3864852751497004,1.1603447385930477,5,9,0.903181545029308,4,8, , , ,3,24,1,0.132135,1,102414
24,15,1,1,36,12,1, ,1,3,90, , ,1,5,130,1,1, ,1, ,0.3864852751497004,-0.5079500930389298,2,4,-0.8400732424649214,1,2, , , ,2,24,1,0.132135,1,102415
24,15,2,1,36,12,1, ,1,6,90, , ,1,5,130,1,1, ,1, ,0.3864852751497004,-0.5079500930389298,2,4,-0.8400732424649214,1,2, , , ,2,24,1,0.132135,1,102415
24,15,3,1,95,98,4,4,1,5,7,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,-0.5079500930389298,2,4,-0.8400732424649214,1,2, , , ,2,24,1,0.132135,1,102415
24,15,4,1,95,98,4,4,1,4,8,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,-0.5079500930389298,2,4,-0.8400732424649214,1,2, , , ,2,24,1,0.132135,1,102415
24,15,5,1,95,98,4,4,1,2,90, , ,1,5,130,1,1, ,1, ,0.3864852751497004,-0.5079500930389298,2,4,-0.8400732424649214,1,2, , , ,2,24,1,0.132135,1,102415
24,16,1,1,3,98,4,4,1,3,90, , ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4928961115126496,5,10,1.2506751426464469,5,9, , , ,2,24,1,0.132135,1,102416
24,16,2,1,12,98,4,4,1,1,2,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4928961115126496,5,10,1.2506751426464469,5,9, , , ,2,24,1,0.132135,1,102416
24,16,3,1,98,98,4,4,2, , , , ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4928961115126496,5,10,1.2506751426464469,5,9, , , ,2,24,1,0.132135,1,102416
24,16,4,1,98,98,4,4,2, , , , ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4928961115126496,5,10,1.2506751426464469,5,9, , , ,2,24,1,0.132135,1,102416
24,16,5,1,98,98,4,4,2, , , , ,1,5,130,1,1, ,1, ,0.3864852751497004,1.4928961115126496,5,10,1.2506751426464469,5,9, , , ,2,24,1,0.132135,1,102416
24,17,1,1,1,13,1, ,1,1,2,90, ,1,4,130,1,1, ,1, ,0.3864852751497004,1.5577085886992184,5,10,1.3183997792050348,5,9, , , ,2,24,1,0.132135,1,102417
24,17,2,1,2,12,2, ,1,3,4,90, ,1,4,130,1,1, ,1, ,0.3864852751497004,1.5577085886992184,5,10,1.3183997792050348,5,9, , , ,2,24,1,0.132135,1,102417
24,17,3,1,3,11,3, ,1,5,90, , ,1,4,130,1,1, ,1, ,0.3864852751497004,1.5577085886992184,5,10,1.3183997792050348,5,9, , , ,2,24,1,0.132135,1,102417
24,17,4,1,1,14,3, ,1,6,90, , ,1,4,130,1,1, ,1, ,0.3864852751497004,1.5577085886992184,5,10,1.3183997792050348,5,9, , , ,2,24,1,0.132135,1,102417
24,18,1,1,95,98,1, ,1,1,4,90, ,1,2,130,1,1, ,1, ,0.3864852751497004,-1.120567907697228,1,2,-1.4802172494223909,1,1, , , ,0,24,1,0.132135,1,102418
24,18,2,1,95,98,1, ,1,5,90, , ,1,2,130,1,1, ,1, ,0.3864852751497004,-1.120567907697228,1,2,-1.4802172494223909,1,1, , , ,0,24,1,0.132135,1,102418
24,19,1,1,2,13,4,4,1,1,2,90, ,1,2,130,1,1, ,1, ,0.3864852751497004,0.5572414881418697,4,8,0.27297961143351074,4,7, , , ,2,24,1,0.132135,1,102419
24,19,2,1,3,11,4,1,1,3,90, , ,1,2,130,1,1, ,1, ,0.3864852751497004,0.5572414881418697,4,8,0.27297961143351074,4,7, , , ,2,24,1,0.132135,1,102419
24,20,1,1,12,12,4,96,1,3,4,90, ,1,2,130,1,1, ,1, ,0.3864852751497004,0.18685010472676888,4,7,-0.1140542270357692,3,5, , , ,2,24,1,0.132135,1,102420
24,20,2,1,24,98,4,4,1,5,90, , ,1,2,130,1,1, ,1, ,0.3864852751497004,0.18685010472676888,4,7,-0.1140542270357692,3,5, , , ,2,24,1,0.132135,1,102420
24,21,1,1,1,12,3, ,1,5,6,7,90,1,2,130,1,1, ,1, ,0.3864852751497004,-0.4634937001357872,2,4,-0.7936193313853576,1,2, , , ,1,24,1,0.132135,1,102421
24,21,2,1,3,16,4,4,1,1,2,4,90,1,2,130,1,1, ,1, ,0.3864852751497004,-0.4634937001357872,2,4,-0.7936193313853576,1,2, , , ,1,24,1,0.132135,1,102421
24,22,1,1,95,98,4,4,1,1,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,-0.3702988358308063,2,4,-0.6962370280363702,2,3, , , ,2,24,1,0.132135,1,102422
24,22,2,1,95,98,4,4,2, , , , ,1,3,130,1,1, ,1, ,0.3864852751497004,-0.3702988358308063,2,4,-0.6962370280363702,2,3, , , ,2,24,1,0.132135,1,102422
24,22,3,1,36,11,1, ,1,3,90, , ,1,3,130,1,1, ,1, ,0.3864852751497004,-0.3702988358308063,2,4,-0.6962370280363702,2,3, , , ,2,24,1,0.132135,1,102422
24,23,1,1,12,98,4,4,1,2,3,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,0.2704325989578557,4,7,-0.026716197536200945,3,6, , , ,0,24,1,0.132135,1,102423
24,23,2,1,6,98,4,4,2, , , , ,1,5,130,1,1, ,1, ,0.3864852751497004,0.2704325989578557,4,7,-0.026716197536200945,3,6, , , ,0,24,1,0.132135,1,102423
24,23,3,1,95,12,2, ,1,1,7,0,0,1,5,130,1,1, ,1, ,0.3864852751497004,0.2704325989578557,4,7,-0.026716197536200945,3,6, , , ,0,24,1,0.132135,1,102423
24,23,4,1,95,12,2, ,1,9,90, , ,1,5,130,1,1, ,1, ,0.3864852751497004,0.2704325989578557,4,7,-0.026716197536200945,3,6, , , ,0,24,1,0.132135,1,102423
24,23,5,1,95,12,2, ,1,4,5,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,0.2704325989578557,4,7,-0.026716197536200945,3,6, , , ,0,24,1,0.132135,1,102423
24,24,1,1,36,12,1, ,1,2,90, , ,1,2,130,1,1, ,1, ,0.3864852751497004,-0.46156452674832077,2,4,-0.7916034762260405,1,2, , , ,0,24,1,0.132135,1,102424
24,24,2,1,36,12,1, ,2, , , , ,1,2,130,1,1, ,1, ,0.3864852751497004,-0.46156452674832077,2,4,-0.7916034762260405,1,2, , , ,0,24,1,0.132135,1,102424
24,25,1,1,13,11,3, ,1,3,4,5,6,1,2,130,1,1, ,1, ,0.3864852751497004,-0.27633445964838926,3,5,-0.5980506370411591,2,3, , , ,1,24,1,0.132135,1,102425
24,25,2,1,0,98,4,4,1,1,2,90, ,1,2,130,1,1, ,1, ,0.3864852751497004,-0.27633445964838926,3,5,-0.5980506370411591,2,3, , , ,1,24,1,0.132135,1,102425
24,26,1,1,2,11,1, ,1,1,2,90, ,1,1,130,1,1, ,1, ,0.3864852751497004,-1.2020150296177565,1,2,-1.5653239598931625,1,1, , , ,0,24,1,0.132135,1,102426
24,27,1,1,95,12,1, ,2, , , , ,1,5,130,1,1, ,1, ,0.3864852751497004,1.3002152201000865,5,9,1.0493366981192127,5,9, , , ,3,24,1,0.132135,1,102427
24,27,2,1,0,98,4,4,1,2,7,8,90,1,5,130,1,1, ,1, ,0.3864852751497004,1.3002152201000865,5,9,1.0493366981192127,5,9, , , ,3,24,1,0.132135,1,102427
24,27,3,1,95,98,4,4,1,10,9,90, ,1,5,130,1,1, ,1, ,0.3864852751497004,1.3002152201000865,5,9,1.0493366981192127,5,9, , , ,3,24,1,0.132135,1,102427
24,27,4,1,12,98,4,4,2, , , , ,1,5,130,1,1, ,1, ,0.3864852751497004,1.3002152201000865,5,9,1.0493366981192127,5,9, , , ,3,24,1,0.132135,1,102427
24,27,5,1,95,11,1, ,1,6,90, , ,1,5,130,1,1, ,1, ,0.3864852751497004,1.3002152201000865,5,9,1.0493366981192127,5,9, , , ,3,24,1,0.132135,1,102427
24,28,1,1,36,12,1, ,1,3,90, , ,1,4,130,1,1, ,1, ,0.3864852751497004,1.085846443882436,5,9,0.825335887024489,4,8, , , ,2,24,1,0.132135,1,102428
24,28,2,1,36,12,1, ,1,5,90, , ,1,4,130,1,1, ,1, ,0.3864852751497004,1.085846443882436,5,9,0.825335887024489,4,8, , , ,2,24,1,0.132135,1,102428
24,28,3,1,95,98,4,4,1,1,2,90, ,1,4,130,1,1, ,1, ,0.3864852751497004,1.085846443882436,5,9,0.825335887024489,4,8, , , ,2,24,1,0.132135,1,102428
24,28,4,1,36,12,1, ,1,4,90, , ,1,4,130,1,1, ,1, ,0.3864852751497004,1.085846443882436,5,9,0.825335887024489,4,8, , , ,2,24,1,0.132135,1,102428
24,29,1,1,95,98,4,4,1,1,2,90, ,1,1,130,1,1, ,1, ,0.3864852751497004,0.259802887685611,4,7,-0.03782352383948695,3,6, , , ,1,24,1,0.132135,1,102429
25,1,1,1,5,14,4,4,1,1,2,90, ,1,4,130,1,1, ,1, ,0.3864852751497004,1.124522451000477,5,9,0.8657496875658067,4,8, , , ,2,25,1,0.132135,1,102501
25,1,2,1,1,12,1, ,1,5,90, , ,1,4,130,1,1, ,1, ,0.3864852751497004,1.124522451000477,5,9,0.8657496875658067,4,8, , , ,2,25,1,0.132135,1,102501
25,1,3,1,1,12,2, ,1,4,7,90, ,1,4,130,1,1, ,1, ,0.3864852751497004,1.124522451000477,5,9,0.8657496875658067,4,8, , , ,2,25,1,0.132135,1,102501
25,1,4,1,1,11,3, ,1,3,9,8,90,1,4,130,1,1, ,1, ,0.3864852751497004,1.124522451000477,5,9,0.8657496875658067,4,8, , , ,2,25,1,0.132135,1,102501
25,2,1,1,2,14,4,4,1,1,2,90, ,1,3,130,1,1, ,1, ,0.3864852751497004,1.6232429616499746,5,10,1.3868787478056162,5,9, , , ,2,25,1,0.132135,1,102502
25,2,2,1,1,11,1, ,1,4,90, , ,1,3,130,1,1, ,1, ,0.3864852751497004,1.6232429616499746,5,10,1.3868787478056162,5,9, , , ,2,25,1,0.132135,1,102502
