HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH4,HH6,HH7,ethnicity,helevel,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
939,12,1,1,12,14,4,1,1,1,2,3,4,1,1,260,2,3,6,3,0.5477117902174365,-0.41631057536350335,3,5, , , ,-0.2703275218231582,3,6,939,3102
939,13,1,2,4,98,4,1,2, , , , ,1,1,260,2,3,6,3,0.5477117902174365,1.2140031755113512,5,9, , , ,2.0454590561240784,5,10,939,3102
939,14,1,1,6,14,4,1,1,1,2,90, ,1,4,260,2,3,6,4,0.5477117902174365,0.7171499368327321,5,9, , , ,1.3397016148192218,5,10,939,3102
939,14,2,1,6,14,4,1,1,4,90, , ,1,4,260,2,3,6,4,0.5477117902174365,0.7171499368327321,5,9, , , ,1.3397016148192218,5,10,939,3102
939,14,3,1,6,14,4,1,1,3,5,6,90,1,4,260,2,3,6,4,0.5477117902174365,0.7171499368327321,5,9, , , ,1.3397016148192218,5,10,939,3102
939,14,4,1,6,14,4,1,2, , , , ,1,4,260,2,3,6,4,0.5477117902174365,0.7171499368327321,5,9, , , ,1.3397016148192218,5,10,939,3102
939,15,1,1,24,98,2, ,2, , , , ,1,1,260,2,3,6,1,0.5477117902174365,-0.22336899243610958,3,6, , , ,0.003737226653253438,4,7,939,3102
939,18,1,1,95,17,1, ,1,1,90, , ,1,1,260,2,3,6,1,0.5477117902174365,0.6401621305091975,5,9, , , ,1.2303439353823828,5,10,939,3102
939,19,1,1,12,17,1, ,1,1,6,90, ,1,3,260,2,3,6,1,0.5477117902174365,0.12783376928529075,4,8, , , ,0.5026047859166062,5,9,939,3102
939,19,2,1,12,17,1, ,1,2,90, , ,1,3,260,2,3,6,1,0.5477117902174365,0.12783376928529075,4,8, , , ,0.5026047859166062,5,9,939,3102
939,19,3,1,12,17,1, ,1,3,4,5,90,1,3,260,2,3,6,1,0.5477117902174365,0.12783376928529075,4,8, , , ,0.5026047859166062,5,9,939,3102
939,21,1,1,12,11,1, ,1,1,2,90, ,1,3,260,2,3,6,1,0.5477117902174365,-0.3036216505308301,3,6, , , ,-0.11025802632220189,4,7,939,3102
939,21,2,1,12,17,1, ,1,6,3,90, ,1,3,260,2,3,6,1,0.5477117902174365,-0.3036216505308301,3,6, , , ,-0.11025802632220189,4,7,939,3102
939,21,3,1,12,17,1, ,1,4,0,5,90,1,3,260,2,3,6,1,0.5477117902174365,-0.3036216505308301,3,6, , , ,-0.11025802632220189,4,7,939,3102
939,22,1,1,12,11,1, ,1,1,2,6,90,1,5,260,2,3,6,3,0.5477117902174365,2.920207112475133,5,10, , , ,4.469044193856724,5,10,939,3102
939,22,2,1,12,11,1, ,2, , , , ,1,5,260,2,3,6,3,0.5477117902174365,2.920207112475133,5,10, , , ,4.469044193856724,5,10,939,3102
939,22,3,1,12,11,1, ,2, , , , ,1,5,260,2,3,6,3,0.5477117902174365,2.920207112475133,5,10, , , ,4.469044193856724,5,10,939,3102
939,22,4,1,12,11,1, ,2, , , , ,1,5,260,2,3,6,3,0.5477117902174365,2.920207112475133,5,10, , , ,4.469044193856724,5,10,939,3102
939,22,5,1,12,11,1, ,2, , , , ,1,5,260,2,3,6,3,0.5477117902174365,2.920207112475133,5,10, , , ,4.469044193856724,5,10,939,3102
939,23,1,1,12,15,1, ,1,1,2,90, ,1,2,260,2,3,1,3,0.5477117902174365,2.1520285886995114,5,10, , , ,3.3778815180390787,5,10,939,3102
939,23,2,1,12,15,1, ,1,3,90, , ,1,2,260,2,3,1,3,0.5477117902174365,2.1520285886995114,5,10, , , ,3.3778815180390787,5,10,939,3102
939,24,1,1,12,17,1, ,1,2,4,90, ,1,2,260,2,3,6,1,0.5477117902174365,1.52788219207281,5,10, , , ,2.4913099319216054,5,10,939,3102
939,24,2,1,12,17,1, ,1,3,90, , ,1,2,260,2,3,6,1,0.5477117902174365,1.52788219207281,5,10, , , ,2.4913099319216054,5,10,939,3102
940,1,1,1,98,17,1, ,2, , , , ,1,5,260,2,3,6,4,0.5863257154336122,1.996692577152896,5,10, , , ,3.1572337743649093,5,10,940,3102
940,1,2,1,98,17,1, ,2, , , , ,1,5,260,2,3,6,4,0.5863257154336122,1.996692577152896,5,10, , , ,3.1572337743649093,5,10,940,3102
940,1,3,1,98,17,1, ,2, , , , ,1,5,260,2,3,6,4,0.5863257154336122,1.996692577152896,5,10, , , ,3.1572337743649093,5,10,940,3102
940,1,4,1,98,17,1, ,2, , , , ,1,5,260,2,3,6,4,0.5863257154336122,1.996692577152896,5,10, , , ,3.1572337743649093,5,10,940,3102
940,1,5,1,98,17,1, ,2, , , , ,1,5,260,2,3,6,4,0.5863257154336122,1.996692577152896,5,10, , , ,3.1572337743649093,5,10,940,3102
940,2,1,1,98,17,4,96,2, , , , ,1,1,260,2,3,1,1,0.5863257154336122,0.2146534714597905,4,8, , , ,0.6259282265053843,5,9,940,3102
940,4,1,2,12,17,1, ,1,1,2,90, ,1,2,260,2,3,4,3,0.5863257154336122,3.4570007172238273,5,10, , , ,5.231535109692937,5,10,940,3102
940,4,2,2,12,17,1, ,1,3,90, , ,1,2,260,2,3,4,3,0.5863257154336122,3.4570007172238273,5,10, , , ,5.231535109692937,5,10,940,3102
940,5,1,1,98,17,1, ,2, , , , ,1,2,260,2,3,4,1,0.5863257154336122,-0.1412872586249121,4,7, , , ,0.12033059854415895,4,8,940,3102
940,5,2,1,98,17,1, ,2, , , , ,1,2,260,2,3,4,1,0.5863257154336122,-0.1412872586249121,4,7, , , ,0.12033059854415895,4,8,940,3102
940,6,1,1,12,11,2, ,1,1,2,3,90,1,1,260,2,3,96,3,0.5863257154336122,-0.3566959553640541,3,6, , , ,-0.18564766386939496,3,6,940,3102
940,7,1,2,11,17,1, ,2, , , , ,1,1,260,2,3,1,3,0.5863257154336122,2.0482238718500434,5,10, , , ,3.23043163615063,5,10,940,3102
940,8,1,1,7,13,1, ,1,1,2,5,90,1,2,260,2,3,1,1,0.5863257154336122,-0.5522458845034338,2,4, , , ,-0.4634174495787412,2,4,940,3102
940,8,2,1,7,17,1, ,1,3,4,90, ,1,2,260,2,3,1,1,0.5863257154336122,-0.5522458845034338,2,4, , , ,-0.4634174495787412,2,4,940,3102
940,9,1,1,12,15,1, ,1,1,2,90, ,1,2,260,2,3,4,3,0.5863257154336122,2.560033523758002,5,10, , , ,3.9574339826107985,5,10,940,3102
940,9,2,1,12,15,1, ,1,3,90, , ,1,2,260,2,3,4,3,0.5863257154336122,2.560033523758002,5,10, , , ,3.9574339826107985,5,10,940,3102
940,10,1,1,12,15,1, ,2, , , , ,1,2,260,2,3,8,0,0.5863257154336122,-0.7840338706657497,1,2, , , ,-0.7926617481047582,1,2,940,3102
940,10,2,2,12,15,1, ,2, , , , ,1,2,260,2,3,8,0,0.5863257154336122,-0.7840338706657497,1,2, , , ,-0.7926617481047582,1,2,940,3102
940,11,1,1,9,11,1, ,1,2,90, , ,1,2,260,2,3,8,1,0.5863257154336122,-0.5077893540448677,2,4, , , ,-0.40026896881373253,3,5,940,3102
940,11,2,1,9,11,1, ,1,3,4,5,90,1,2,260,2,3,8,1,0.5863257154336122,-0.5077893540448677,2,4, , , ,-0.40026896881373253,3,5,940,3102
940,12,1,1,9,11,2, ,1,1,5,90, ,1,2,260,2,3,3,0,0.5863257154336122,-0.5280402649368824,2,4, , , ,-0.4290344672398897,3,5,940,3102
940,12,2,1,9,11,2, ,1,0,3,4,90,1,2,260,2,3,3,0,0.5863257154336122,-0.5280402649368824,2,4, , , ,-0.4290344672398897,3,5,940,3102
940,14,1,1,12,17,1, ,1,1,2,90, ,1,1,260,2,3,1,0,0.5863257154336122,-0.3379392308949742,3,6, , , ,-0.15900458933945194,3,6,940,3102
940,15,1,1,12,17,1, ,1,1,2,90, ,1,1,260,2,3,1,3,0.5863257154336122,-0.4787526514495366,3,5, , , ,-0.3590236526271826,3,5,940,3102
940,16,1,1,4,17,4,1,1,1,4,90, ,1,2,260,2,3,1,1,0.5863257154336122,-0.8306287818487961,1,1, , , ,-0.8588477014897672,1,1,940,3102
940,16,2,1,4,17,4,1,1,2,3,90, ,1,2,260,2,3,1,1,0.5863257154336122,-0.8306287818487961,1,1, , , ,-0.8588477014897672,1,1,940,3102
940,17,1,1,14,14,1, ,1,1,90, , ,1,3,260,2,3,96,0,0.5863257154336122,0.2895196378608348,4,8, , , ,0.7322722128705039,5,9,940,3102
940,17,2,1,14,14,1, ,1,2,90, , ,1,3,260,2,3,96,0,0.5863257154336122,0.2895196378608348,4,8, , , ,0.7322722128705039,5,9,940,3102
940,17,3,1,14,14,1, ,1,3,90, , ,1,3,260,2,3,96,0,0.5863257154336122,0.2895196378608348,4,8, , , ,0.7322722128705039,5,9,940,3102
940,18,1,1,95,11,2, ,1,1,2,3,4,1,1,260,2,3,3,1,0.5863257154336122,-0.6473314934650632,2,3, , , ,-0.5984822350356012,2,3,940,3102
940,19,1,1,2,17,2, ,1,1,2,3,90,1,2,260,2,3,1,1,0.5863257154336122,-0.430138915984164,3,5, , , ,-0.2899700511138693,3,6,940,3102
940,19,2,1,2,17,2, ,2, , , , ,1,2,260,2,3,1,1,0.5863257154336122,-0.430138915984164,3,5, , , ,-0.2899700511138693,3,6,940,3102
940,21,1,1,0,15,2, ,1,1,2,3,4,1,1,260,2,3,1,1,0.5863257154336122,-0.5479197093012459,2,4, , , ,-0.4572723143483607,2,4,940,3102
940,22,1,1,1,17,2, ,1,1,5,6,90,1,1,260,2,3,4,1,0.5863257154336122,-0.11824043749202937,4,7, , , ,0.15306756038064012,4,8,940,3102
940,23,1,1,12,17,4,1,2, , , , ,1,3,260,2,3,1,1,0.5863257154336122,0.04583220189513512,4,7, , , ,0.3861252867828624,4,8,940,3102
940,23,2,1,12,17,4,1,2, , , , ,1,3,260,2,3,1,1,0.5863257154336122,0.04583220189513512,4,7, , , ,0.3861252867828624,4,8,940,3102
940,23,3,1,10,14,4,1,2, , , , ,1,3,260,2,3,1,1,0.5863257154336122,0.04583220189513512,4,7, , , ,0.3861252867828624,4,8,940,3102
940,24,1,1,24,12,4,1,1,1,90, , ,1,2,260,2,3,1,0,0.5863257154336122,-0.5489027085279555,2,4, , , ,-0.4586686200681186,2,4,940,3102
940,24,2,1,24,12,4,1,2, , , , ,1,2,260,2,3,1,0,0.5863257154336122,-0.5489027085279555,2,4, , , ,-0.4586686200681186,2,4,940,3102
941,1,1,1,95,17,1, ,1,0,2,4,5,1,2,260,2,3,96,2,0.877244613941484,-0.09701243438966023,4,7, , , ,0.18322097387832356,4,8,941,3102
941,1,2,1,95,17,1, ,1,3,90, , ,1,2,260,2,3,96,2,0.877244613941484,-0.09701243438966023,4,7, , , ,0.18322097387832356,4,8,941,3102
941,2,1,1,3,17,2, ,2, , , , ,1,6,260,2,3,1,4,0.877244613941484,3.232608414736769,5,10, , , ,4.912796043660183,5,10,941,3102
941,2,2,1,3,17,2, ,2, , , , ,1,6,260,2,3,1,4,0.877244613941484,3.232608414736769,5,10, , , ,4.912796043660183,5,10,941,3102
941,2,3,1,3,17,2, ,2, , , , ,1,6,260,2,3,1,4,0.877244613941484,3.232608414736769,5,10, , , ,4.912796043660183,5,10,941,3102
941,2,4,1,3,17,2, ,1,1,2,3,90,1,6,260,2,3,1,4,0.877244613941484,3.232608414736769,5,10, , , ,4.912796043660183,5,10,941,3102
941,2,5,2,3,17,2, ,2, , , , ,1,6,260,2,3,1,4,0.877244613941484,3.232608414736769,5,10, , , ,4.912796043660183,5,10,941,3102
941,2,6,1,5,14,4,2,2, , , , ,1,6,260,2,3,1,4,0.877244613941484,3.232608414736769,5,10, , , ,4.912796043660183,5,10,941,3102
941,3,1,2,12,98,1, ,1,1,2,4,90,1,2,260,2,3,4,3,0.877244613941484,0.6346423382901467,5,9, , , ,1.2225033214348675,5,10,941,3102
941,3,2,2,12,98,1, ,1,3,0,90, ,1,2,260,2,3,4,3,0.877244613941484,0.6346423382901467,5,9, , , ,1.2225033214348675,5,10,941,3102
941,4,1,2,4,98,1, ,1,1,2,4,90,1,2,260,2,3,4,3,0.877244613941484,-0.29571840683587475,3,6, , , ,-0.09903182789186754,4,7,941,3102
941,4,2,2,36,98,1, ,1,3,90, , ,1,2,260,2,3,4,3,0.877244613941484,-0.29571840683587475,3,6, , , ,-0.09903182789186754,4,7,941,3102
941,5,1,1,12,14,4,2,1,1,2,90, ,1,3,260,2,3,4,4,0.877244613941484,3.048098802891722,5,10, , , ,4.6507085268348325,5,10,941,3102
941,5,2,1,12,14,4,2,1,3,4,90, ,1,3,260,2,3,4,4,0.877244613941484,3.048098802891722,5,10, , , ,4.6507085268348325,5,10,941,3102
941,5,3,2,12,14,4,2,2, , , , ,1,3,260,2,3,4,4,0.877244613941484,3.048098802891722,5,10, , , ,4.6507085268348325,5,10,941,3102
941,6,1,1,12,98,1, ,1,4,5,6,90,1,4,260,2,3,6,1,0.877244613941484,-0.6311971023592189,2,3, , , ,-0.5755640658511633,2,4,941,3102
941,6,2,2,12,98,1, ,1,8,90, , ,1,4,260,2,3,6,1,0.877244613941484,-0.6311971023592189,2,3, , , ,-0.5755640658511633,2,4,941,3102
941,6,3,2,12,98,1, ,2, , , , ,1,4,260,2,3,6,1,0.877244613941484,-0.6311971023592189,2,3, , , ,-0.5755640658511633,2,4,941,3102
941,6,4,1,12,98,1, ,2, , , , ,1,4,260,2,3,6,1,0.877244613941484,-0.6311971023592189,2,3, , , ,-0.5755640658511633,2,4,941,3102
941,7,1,1,3,13,1, ,1,1,4,5,90,1,2,260,2,3,6,1,0.877244613941484,-0.638301931972509,2,3, , , ,-0.5856561533700412,2,4,941,3102
941,7,2,1,3,17,1, ,1,3,0,90, ,1,2,260,2,3,6,1,0.877244613941484,-0.638301931972509,2,3, , , ,-0.5856561533700412,2,4,941,3102
941,9,1,1,12,17,1, ,1,1,2,90, ,1,2,260,2,3,8,3,0.877244613941484,0.8169863104257351,5,9, , , ,1.481514645491101,5,10,941,3102
941,9,2,1,12,17,1, ,1,3,90, , ,1,2,260,2,3,8,3,0.877244613941484,0.8169863104257351,5,9, , , ,1.481514645491101,5,10,941,3102
941,10,1,1,7,14,1, ,1,1,90, , ,1,2,260,2,3,1,2,0.877244613941484,0.7835799423583028,5,9, , , ,1.4340624181225892,5,10,941,3102
941,10,2,1,7,14,1, ,2, , , , ,1,2,260,2,3,1,2,0.877244613941484,0.7835799423583028,5,9, , , ,1.4340624181225892,5,10,941,3102
941,11,1,1,9,17,1, ,2, , , , ,1,1,260,2,3,4,3,0.877244613941484,1.164621661408106,5,9, , , ,1.975314859954696,5,10,941,3102
941,12,1,1,95,14,4,96,1,1,2,5,90,1,3,260,2,3,6,3,0.877244613941484,2.3762190530221265,5,10, , , ,3.6963338821337026,5,10,941,3102
941,12,2,2,98,17,1, ,1,3,90, , ,1,3,260,2,3,6,3,0.877244613941484,2.3762190530221265,5,10, , , ,3.6963338821337026,5,10,941,3102
941,12,3,1,98,17,1, ,1,4,90, , ,1,3,260,2,3,6,3,0.877244613941484,2.3762190530221265,5,10, , , ,3.6963338821337026,5,10,941,3102
941,13,1,1,0,12,2, ,2, , , , ,1,1,260,2,3,6,5,0.877244613941484,3.0398624482589027,5,10, , , ,4.639009159458669,5,10,941,3102
941,14,1,1,12,17,1, ,2, , , , ,1,2,260,2,3,6,3,0.877244613941484,3.0701171703127774,5,10, , , ,4.681984616921559,5,10,941,3102
941,14,2,2,12,17,1, ,2, , , , ,1,2,260,2,3,6,3,0.877244613941484,3.0701171703127774,5,10, , , ,4.681984616921559,5,10,941,3102
941,15,1,1,12,17,1, ,2, , , , ,1,1,260,2,3,4,2,0.877244613941484,2.183110722701441,5,10, , , ,3.422032276564547,5,10,941,3102
941,17,1,1,12,17,1, ,1,1,2,90, ,1,1,260,2,3,1,3,0.877244613941484,0.4214819048394448,4,8, , , ,0.9197186148287568,5,9,941,3102
941,19,1,1,24,11,2, ,1,1,2,4,90,1,3,260,2,3,1,0,0.877244613941484,-0.4902569852512667,2,4, , , ,-0.3753650358682765,3,5,941,3102
941,19,2,1,24,11,4,96,1,3,90, , ,1,3,260,2,3,1,0,0.877244613941484,-0.4902569852512667,2,4, , , ,-0.3753650358682765,3,5,941,3102
941,19,3,1,12,11,4,4,2, , , , ,1,3,260,2,3,1,0,0.877244613941484,-0.4902569852512667,2,4, , , ,-0.3753650358682765,3,5,941,3102
941,20,1,1,12,17,4,5,1,1,90, , ,1,2,260,2,3,6,0,0.877244613941484,0.16434608209362675,4,8, , , ,0.5544688666102653,5,9,941,3102
941,20,2,1,12,17,4,6,2, , , , ,1,2,260,2,3,6,0,0.877244613941484,0.16434608209362675,4,8, , , ,0.5544688666102653,5,9,941,3102
941,21,1,1,24,17,4,5,1,1,2,90, ,1,1,260,2,3,6,2,0.877244613941484,-0.22838678309233124,3,6, , , ,-0.0033903168925159674,4,7,941,3102
941,22,1,1,12,17,4,5,2, , , , ,1,2,260,2,3,4,1,0.877244613941484,0.2641382968451259,4,8, , , ,0.6962191716550085,5,9,941,3102
941,22,2,1,12,17,4,5,2, , , , ,1,2,260,2,3,4,1,0.877244613941484,0.2641382968451259,4,8, , , ,0.6962191716550085,5,9,941,3102
941,24,1,1,95,17,1, ,1,1,2,4,90,1,3,260,2,3,6,4,0.877244613941484,2.542577478456128,5,10, , , ,3.9326384637160916,5,10,941,3102
941,24,2,1,95,17,1, ,1,3,90, , ,1,3,260,2,3,6,4,0.877244613941484,2.542577478456128,5,10, , , ,3.9326384637160916,5,10,941,3102
941,24,3,1,95,17,1, ,2, , , , ,1,3,260,2,3,6,4,0.877244613941484,2.542577478456128,5,10, , , ,3.9326384637160916,5,10,941,3102
942,1,1,1,12,15,1, ,1,1,2,6,90,1,2,260,2,3,1,0,0.7075491755865534,-0.7501468212284581,1,2, , , ,-0.7445267346995144,1,2,942,3102
942,1,2,2,12,15,1, ,1,3,4,5,90,1,2,260,2,3,1,0,0.7075491755865534,-0.7501468212284581,1,2, , , ,-0.7445267346995144,1,2,942,3102
942,2,1,1,12,17,1, ,1,1,2,6,90,1,1,260,2,3,1,1,0.7075491755865534,0.09457096399192325,4,8, , , ,0.45535648294307285,5,9,942,3102
942,3,1,1,13,17,1, ,2, , , , ,1,2,260,2,3,96,0,0.7075491755865534,-0.5405792463529044,2,4, , , ,-0.44684552038764835,3,5,942,3102
942,3,2,1,13,17,1, ,2, , , , ,1,2,260,2,3,96,0,0.7075491755865534,-0.5405792463529044,2,4, , , ,-0.44684552038764835,3,5,942,3102
942,5,1,1,10,36,1, ,1,1,2,3,4,1,1,260,2,3,6,3,0.7075491755865534,-0.6718916361806408,2,3, , , ,-0.6333688013929557,2,3,942,3102
942,6,1,1,12,12,1, ,1,1,2,7,90,1,3,260,2,3,6,1,0.7075491755865534,-0.06333757545338256,4,7, , , ,0.2310545803218998,4,8,942,3102
942,6,2,1,12,12,1, ,1,3,90, , ,1,3,260,2,3,6,1,0.7075491755865534,-0.06333757545338256,4,7, , , ,0.2310545803218998,4,8,942,3102
942,6,3,1,12,12,1, ,1,4,5,6,90,1,3,260,2,3,6,1,0.7075491755865534,-0.06333757545338256,4,7, , , ,0.2310545803218998,4,8,942,3102
942,8,1,1,12,98,1, ,1,1,4,90, ,1,2,260,2,3,1,1,0.7075491755865534,-0.5499959700156192,2,4, , , ,-0.46022154831764095,2,4,942,3102
942,8,2,1,12,15,1, ,1,3,90, , ,1,2,260,2,3,1,1,0.7075491755865534,-0.5499959700156192,2,4, , , ,-0.46022154831764095,2,4,942,3102
942,10,1,1,95,17,1, ,1,1,90, , ,1,1,260,2,3,96,2,0.7075491755865534,-0.04647647985752462,4,7, , , ,0.2550050002023798,4,8,942,3102
942,11,1,1,8,17,1, ,1,1,2,6,90,1,4,260,2,3,6,3,0.7075491755865534,1.2177774794995435,5,9, , , ,2.0508202833800335,5,10,942,3102
942,11,2,1,8,17,1, ,2, , , , ,1,4,260,2,3,6,3,0.7075491755865534,1.2177774794995435,5,9, , , ,2.0508202833800335,5,10,942,3102
942,11,3,1,8,17,1, ,2, , , , ,1,4,260,2,3,6,3,0.7075491755865534,1.2177774794995435,5,9, , , ,2.0508202833800335,5,10,942,3102
942,11,4,1,8,17,1, ,2, , , , ,1,4,260,2,3,6,3,0.7075491755865534,1.2177774794995435,5,9, , , ,2.0508202833800335,5,10,942,3102
942,12,1,1,24,17,4,5,1,1,2,3,90,1,3,260,2,3,1,0,0.7075491755865534,-0.7173049458527974,1,2, , , ,-0.6978763435409053,2,3,942,3102
942,12,2,1,24,17,4,5,2, , , , ,1,3,260,2,3,1,0,0.7075491755865534,-0.7173049458527974,1,2, , , ,-0.6978763435409053,2,3,942,3102
942,12,3,1,24,17,4,5,2, , , , ,1,3,260,2,3,1,0,0.7075491755865534,-0.7173049458527974,1,2, , , ,-0.6978763435409053,2,3,942,3102
942,13,1,1,8,17,2, ,1,1,2,6,90,1,4,260,2,3,1,1,0.7075491755865534,-0.29531375112856706,3,6, , , ,-0.09845703285307823,4,7,942,3102
942,13,2,1,24,17,4,1,1,3,4,5,90,1,4,260,2,3,1,1,0.7075491755865534,-0.29531375112856706,3,6, , , ,-0.09845703285307823,4,7,942,3102
942,13,3,1,4,17,4,1,2, , , , ,1,4,260,2,3,1,1,0.7075491755865534,-0.29531375112856706,3,6, , , ,-0.09845703285307823,4,7,942,3102
942,13,4,1,4,17,4,1,2, , , , ,1,4,260,2,3,1,1,0.7075491755865534,-0.29531375112856706,3,6, , , ,-0.09845703285307823,4,7,942,3102
942,14,1,1,12,17,4,5,1,2,6,90, ,1,1,260,2,3,1,1,0.7075491755865534,-0.348387926996526,3,6, , , ,-0.17384648721097437,3,6,942,3102
942,15,1,1,12,17,4,1,1,1,90, , ,1,2,260,2,3,6,0,0.7075491755865534,-0.44028602260997035,3,5, , , ,-0.3043835548437079,3,6,942,3102
942,15,2,1,12,17,4,1,1,2,90, , ,1,2,260,2,3,6,0,0.7075491755865534,-0.44028602260997035,3,5, , , ,-0.3043835548437079,3,6,942,3102
942,16,1,1,12,17,2, ,2, , , , ,1,2,260,2,3,1,1,0.7075491755865534,-0.3045641806472797,3,6, , , ,-0.11159684751034046,4,7,942,3102
942,16,2,1,12,17,2, ,2, , , , ,1,2,260,2,3,1,1,0.7075491755865534,-0.3045641806472797,3,6, , , ,-0.11159684751034046,4,7,942,3102
942,17,1,1,98,17,1, ,1,3,5,4,6,1,2,260,2,3,96,3,0.7075491755865534,-0.9182788360004629,1,1, , , ,-0.9833506193188394,1,1,942,3102
942,17,2,1,98,17,1, ,1,2,7,90, ,1,2,260,2,3,96,3,0.7075491755865534,-0.9182788360004629,1,1, , , ,-0.9833506193188394,1,1,942,3102
942,18,1,1,12,17,1, ,2, , , , ,1,1,260,2,3,96,0,0.7075491755865534,-0.44475458177773985,3,5, , , ,-0.3107309400251987,3,6,942,3102
942,19,1,1,12,17,1, ,1,2,3,90, ,1,3,260,2,3,1,1,0.7075491755865534,-0.9609829748616527,1,1, , , ,-1.0440099074739386,1,1,942,3102
942,19,2,1,12,17,1, ,2, , , , ,1,3,260,2,3,1,1,0.7075491755865534,-0.9609829748616527,1,1, , , ,-1.0440099074739386,1,1,942,3102
942,19,3,2,12,17,1, ,2, , , , ,1,3,260,2,3,1,1,0.7075491755865534,-0.9609829748616527,1,1, , , ,-1.0440099074739386,1,1,942,3102
942,20,1,1,12,17,1, ,1,3,4,5,90,1,3,260,2,3,1,1,0.7075491755865534,-0.7402935750942841,1,2, , , ,-0.7305306464407445,1,2,942,3102
942,20,2,1,12,15,3, ,1,1,2,6,90,1,3,260,2,3,1,1,0.7075491755865534,-0.7402935750942841,1,2, , , ,-0.7305306464407445,1,2,942,3102
942,20,3,1,0,17,1, ,2, , , , ,1,3,260,2,3,1,1,0.7075491755865534,-0.7402935750942841,1,2, , , ,-0.7305306464407445,1,2,942,3102
942,21,1,1,12,17,1, ,1,1,2,5,90,1,2,260,2,3,96,1,0.7075491755865534,-0.5424967711432636,2,4, , , ,-0.4495692771921358,3,5,942,3102
942,21,2,1,12,17,1, ,1,3,4,90, ,1,2,260,2,3,96,1,0.7075491755865534,-0.5424967711432636,2,4, , , ,-0.4495692771921358,3,5,942,3102
942,22,1,1,12,17,1, ,1,1,2,3,90,1,1,260,2,3,1,1,0.7075491755865534,-0.5611574950411466,2,4, , , ,-0.47607598727435607,2,4,942,3102
942,24,1,1,0,15,3, ,1,2,3,90, ,1,1,260,2,3,1,1,0.7075491755865534,-0.7308852257821831,1,2, , , ,-0.7171665138951465,1,2,942,3102
943,1,1,2,9,99,8, ,1,1,90, , ,1,1,260,2,3,1,1,1.1001210370072272,-0.46575111382698653,3,5, , , ,-0.34055555941333315,3,5,943,3102
943,2,1,1,95,98,1, ,1,1,2,90, ,1,2,260,2,3,8,4,1.1001210370072272,1.527185257774874,5,10, , , ,2.4903199684302186,5,10,943,3102
943,2,2,1,95,98,2, ,1,3,90, , ,1,2,260,2,3,8,4,1.1001210370072272,1.527185257774874,5,10, , , ,2.4903199684302186,5,10,943,3102
943,3,1,1,0,11,1, ,1,1,2,3,90,1,1,260,2,3,6,2,1.1001210370072272,-0.13052691181968923,4,7, , , ,0.13561518207430506,4,8,943,3102
943,4,1,1,95,11,1, ,2, , , , ,1,2,260,2,3,6,3,1.1001210370072272,1.255547492861845,5,9, , , ,2.104470870542394,5,10,943,3102
943,4,2,1,95,11,1, ,2, , , , ,1,2,260,2,3,6,3,1.1001210370072272,1.255547492861845,5,9, , , ,2.104470870542394,5,10,943,3102
943,5,1,1,6,14,4,1,1,1,90, , ,1,2,260,2,3,1,1,1.1001210370072272,-0.45476596264733227,3,5, , , ,-0.3249516514876879,3,5,943,3102
943,5,2,1,6,14,4,1,2, , , , ,1,2,260,2,3,1,1,1.1001210370072272,-0.45476596264733227,3,5, , , ,-0.3249516514876879,3,5,943,3102
943,6,1,1,95,18,4,1,1,1,6,90, ,1,2,260,2,3,1,1,1.1001210370072272,0.12360639193218179,4,8, , , ,0.49659998854003096,5,9,943,3102
943,6,2,1,7,14,4,1,1,3,4,7,8,1,2,260,2,3,1,1,1.1001210370072272,0.12360639193218179,4,8, , , ,0.49659998854003096,5,9,943,3102
943,8,1,1,6,11,1, ,2, , , , ,1,3,260,2,3,96,1,1.1001210370072272,0.2349344856809172,4,8, , , ,0.654736485342212,5,9,943,3102
943,8,2,1,6,11,1, ,2, , , , ,1,3,260,2,3,96,1,1.1001210370072272,0.2349344856809172,4,8, , , ,0.654736485342212,5,9,943,3102
943,8,3,1,6,11,1, ,2, , , , ,1,3,260,2,3,96,1,1.1001210370072272,0.2349344856809172,4,8, , , ,0.654736485342212,5,9,943,3102
943,10,1,1,95,14,1, ,1,9,8,7,90,1,4,260,2,3,1,1,1.1001210370072272,-0.21225800633059905,3,6, , , ,0.019519877371308173,4,7,943,3102
943,10,2,1,98,17,1, ,2, , , , ,1,4,260,2,3,1,1,1.1001210370072272,-0.21225800633059905,3,6, , , ,0.019519877371308173,4,7,943,3102
943,10,3,2,95,14,1, ,2, , , , ,1,4,260,2,3,1,1,1.1001210370072272,-0.21225800633059905,3,6, , , ,0.019519877371308173,4,7,943,3102
943,10,4,2,95,14,1, ,2, , , , ,1,4,260,2,3,1,1,1.1001210370072272,-0.21225800633059905,3,6, , , ,0.019519877371308173,4,7,943,3102
943,11,1,1,95,12,1, ,1,1,2,90, ,1,1,260,2,3,96,1,1.1001210370072272,-0.15858055705498258,4,7, , , ,0.0957662541832634,4,8,943,3102
943,15,1,1,12,11,1, ,2, , , , ,1,1,260,2,3,96,0,1.1001210370072272,-0.7816376578412993,1,2, , , ,-0.7892580367063912,1,2,943,3102
