HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,helevel,HH6,area,HH7,hhweight,wscore,windex5
74,10,1,1,11,3, , , ,1,1,90, , ,4,2,2,21,13,1.0317722843507988,0.08821513825646149,3
74,10,2,1,11,3, , , ,2, , , , ,4,2,2,21,13,1.0317722843507988,0.08821513825646149,3
74,10,3,1,11,3, , , ,2, , , , ,4,2,2,21,13,1.0317722843507988,0.08821513825646149,3
74,10,4,1,12,6, , , ,2, , , , ,4,2,2,21,13,1.0317722843507988,0.08821513825646149,3
74,11,1,2,11,3, , , ,1,1,2,90, ,2,1,2,21,13,1.0317722843507988,-0.5412165168186901,2
74,11,2,1,11,6, , , ,1,8,7,6,90,2,1,2,21,13,1.0317722843507988,-0.5412165168186901,2
74,12,1,2,11,3, , , ,2, , , , ,2,1,2,21,13,1.0317722843507988,-0.2643025230450397,3
74,12,2,1,11,3, , , ,2, , , , ,2,1,2,21,13,1.0317722843507988,-0.2643025230450397,3
74,18,1,1,13,1, , , ,1,1,3,2,90,2,2,2,21,13,1.0317722843507988,-0.795166820287156,2
74,18,2,1,11,5, , , ,2, , , , ,2,2,2,21,13,1.0317722843507988,-0.795166820287156,2
75,3,1,1,18,12, , , ,1,2,1,4,90,1,9,2,21,13,1.0317722843507988,-0.8081829647116656,2
75,4,1,1,11,3, , , ,1,2,4,5,90,1,1,2,21,13,1.0317722843507988,-1.1758929426546336,1
75,6,1,1,11,3, , , ,1,2,6,5,90,1,1,2,21,13,1.0317722843507988,-1.1845959799323142,1
75,9,1,1,31,99,2,2, ,1,2,3,4,90,1,1,2,21,13,1.0317722843507988,-1.1916060204144239,1
75,15,1,1,11,95, , , ,1,1,90, , ,1,1,2,21,13,1.0317722843507988,-1.13617962302218,1
76,1,1,1,11,95, , , ,1,2,3,90, ,1,1,2,21,13,1.0317722843507988,-0.84923507077834,2
76,3,1,2,18,95, , , ,1,2,3,4,5,1,1,2,21,13,1.0317722843507988,-1.0332339489100233,2
76,5,1,1,16,95, , , ,2, , , , ,1,1,2,21,13,1.0317722843507988,-1.3330245212832903,1
76,6,1,1,31,2,2,2, ,1,3,90, , ,1,1,2,21,13,1.0317722843507988,-0.6795177353165034,2
76,10,1,1,18,95, , , ,2, , , , ,1,1,2,21,13,1.0317722843507988,-0.8916462533034201,2
76,13,1,1,11,12, , , ,1,2,7,6,5,1,2,2,21,13,1.0317722843507988,-1.129733697321976,1
77,2,1,1,11,24, , , ,1,1,5,90, ,2,1,2,21,13,1.0317722843507988,-0.6895523312801115,2
77,2,2,1,11,24, , , ,1,3,4,90, ,2,1,2,21,13,1.0317722843507988,-0.6895523312801115,2
77,3,1,2,18,2, , , ,1,1,2,3,4,1,9,2,21,13,1.0317722843507988,-1.0698904131835605,1
77,4,1,1,14,95, , , ,1,2,90, , ,3,1,2,21,13,1.0317722843507988,-1.2063385997191178,1
77,4,2,1,14,95, , , ,1,3,90, , ,3,1,2,21,13,1.0317722843507988,-1.2063385997191178,1
77,4,3,1,14,95, , , ,2, , , , ,3,1,2,21,13,1.0317722843507988,-1.2063385997191178,1
77,5,1,2,98,95,1,2, ,2, , , , ,1,1,2,21,13,1.0317722843507988,-1.0288445631761822,2
77,7,1,1,11,8, , , ,1,1,2,90, ,1,1,2,21,13,1.0317722843507988,-1.2370688204216123,1
77,8,1,2,98,12,1,2, ,1,1,90, , ,1,2,2,21,13,1.0317722843507988,-1.0678115330145268,1
77,9,1,1,11,95, , , ,1,2,6,90, ,1,1,2,21,13,1.0317722843507988,-1.2239962633960586,1
77,11,1,1,11,4, , , ,1,4,90, , ,2,1,2,21,13,1.0317722843507988,-1.3138007609905382,1
77,11,2,1,14,4, , , ,1,5,90, , ,2,1,2,21,13,1.0317722843507988,-1.3138007609905382,1
77,13,1,9,11,3, , , ,1,1,2,90, ,1,1,2,21,13,1.0317722843507988,-0.43481698205031594,3
77,14,1,2,18,1, , , ,1,1,2,90, ,1,1,2,21,13,1.0317722843507988,-0.9744856148000448,2
77,15,1,2,11,20, , , ,1,2,3,4,5,1,2,2,21,13,1.0317722843507988,-1.2919814432955623,1
77,16,1,2,14,95, , , ,1,2,3,90, ,2,1,2,21,13,1.0317722843507988,-0.9446235881216497,2
77,16,2,2,14,95, , , ,1,1,90, , ,2,1,2,21,13,1.0317722843507988,-0.9446235881216497,2
77,17,1,1,11,95, , , ,1,9,90, , ,1,1,2,21,13,1.0317722843507988,-1.4053217991137887,1
78,12,1,1,11,8, , , ,2, , , , ,1,1,2,21,13,1.0317722843507988,-1.2370688204216123,1
79,1,1,1,11,3, , , ,1,3,90, , ,9,2,2,21,13,1.0317722843507988,1.2859930547986458,5
79,1,2,1,11,3, , , ,1,4,90, , ,9,2,2,21,13,1.0317722843507988,1.2859930547986458,5
79,1,3,1,11,3, , , ,1,5,90, , ,9,2,2,21,13,1.0317722843507988,1.2859930547986458,5
79,1,4,9,11,3, , , ,1,6,90, , ,9,2,2,21,13,1.0317722843507988,1.2859930547986458,5
79,1,5,9,11,3, , , ,1,7,8,90, ,9,2,2,21,13,1.0317722843507988,1.2859930547986458,5
79,1,6,9,11,3, , , ,1,9,90, , ,9,2,2,21,13,1.0317722843507988,1.2859930547986458,5
79,1,7,9,11,3, , , ,1,1,90, , ,9,2,2,21,13,1.0317722843507988,1.2859930547986458,5
79,1,8,9,11,3, , , ,1,2,90, , ,9,2,2,21,13,1.0317722843507988,1.2859930547986458,5
79,1,9,9,11,3, , , ,1,10,90, , ,9,2,2,21,13,1.0317722843507988,1.2859930547986458,5
79,2,1,9,11,4, , , ,1,2,5,90, ,2,3,2,21,13,1.0317722843507988,0.509966868588367,4
79,2,2,9,11,12, , , ,1,3,4,90, ,2,3,2,21,13,1.0317722843507988,0.509966868588367,4
79,5,1,1,13,1, , , ,1,3,90, , ,1,3,2,21,13,1.0317722843507988,0.18917225663103032,3
79,6,1,1,13,3, , , ,1,2,11,90, ,2,3,2,21,13,1.0317722843507988,0.2780160796125181,3
79,6,2,1,13,3, , , ,1,9,8,10,90,2,3,2,21,13,1.0317722843507988,0.2780160796125181,3
79,10,1,1,11,35, , , ,1,5,90, , ,1,9,2,21,13,1.0317722843507988,0.45662766499751173,3
79,11,1,1,13,2, , , ,2, , , , ,1,9,2,21,13,1.0317722843507988,-0.15072699711279372,3
79,13,1,2,18,95, , , ,2, , , , ,2,1,2,21,13,1.0317722843507988,-0.09780676066667757,3
79,13,2,2,18,95, , , ,2, , , , ,2,1,2,21,13,1.0317722843507988,-0.09780676066667757,3
79,14,1,1,18,95, , , ,1,2,6,7,90,2,1,2,21,13,1.0317722843507988,0.8465480993653954,4
79,14,2,1,18,95, , , ,1,3,5,4,90,2,1,2,21,13,1.0317722843507988,0.8465480993653954,4
80,3,1,1,12,8, , , ,2, , , , ,2,1,2,21,13,1.0317722843507988,-0.9906459891321996,2
80,3,2,1,12,8, , , ,2, , , , ,2,1,2,21,13,1.0317722843507988,-0.9906459891321996,2
80,7,1,1,11,3, , , ,1,2,90, , ,1,1,2,21,13,1.0317722843507988,-1.252682699123252,1
80,8,1,1,11,1, , , ,1,2,90, , ,1,1,2,21,13,1.0317722843507988,-1.1232381632077273,1
80,17,1,1,14,95, , , ,1,1,8,90, ,3,1,2,21,13,1.0317722843507988,-1.1772747115581743,1
80,17,2,1,14,95, , , ,1,3,4,5,6,3,1,2,21,13,1.0317722843507988,-1.1772747115581743,1
80,17,3,1,14,95, , , ,1,2,10,9,7,3,1,2,21,13,1.0317722843507988,-1.1772747115581743,1
82,2,1,1,11,12, , , ,1,2,1,90, ,1,3,2,21,13,1.0317722843507988,-1.0017106295234683,2
82,3,1,1,11,24, , , ,1,1,2,90, ,2,3,2,21,13,1.0317722843507988,-0.6095624472055359,2
82,3,2,1,11,24, , , ,1,3,4,5,6,2,3,2,21,13,1.0317722843507988,-0.6095624472055359,2
82,5,1,1,14,95, , , ,1,2,6,90, ,1,2,2,21,13,1.0317722843507988,-0.748222293255041,2
82,7,1,1,11,2, , , ,1,2,3,4,5,1,3,2,21,13,1.0317722843507988,-1.0009199310614325,2
82,8,1,9,11,95, , , ,1,2,3,4,90,1,1,2,21,13,1.0317722843507988,-1.12108944659956,1
82,10,1,1,13,99, , , ,2, , , , ,1,1,2,21,13,1.0317722843507988,-0.9185487273535473,2
82,11,1,1,13,98, , , ,1,2,90, , ,1,1,2,21,13,1.0317722843507988,-1.3652860544144034,1
82,16,1,1,11,16, , , ,1,7,90, , ,2,2,2,21,13,1.0317722843507988,-0.35696558471630524,3
82,16,2,1,11,6, , , ,1,1,90, , ,2,2,2,21,13,1.0317722843507988,-0.35696558471630524,3
82,18,1,2,98,0,2,2, ,2, , , , ,1,9,2,21,13,1.0317722843507988,1.190419681019582,5
83,1,1,1,13,12, , , ,1,2,7,90, ,3,1,2,21,13,1.0317722843507988,-1.10304916474328,1
83,1,2,1,13,12, , , ,2, , , , ,3,1,2,21,13,1.0317722843507988,-1.10304916474328,1
83,1,3,1,13,12, , , ,2, , , , ,3,1,2,21,13,1.0317722843507988,-1.10304916474328,1
83,3,1,1,13,4, , , ,1,2,8,7,90,2,3,2,21,13,1.0317722843507988,-1.3767962410965664,1
83,3,2,1,13,4, , , ,1,6,5,90, ,2,3,2,21,13,1.0317722843507988,-1.3767962410965664,1
83,4,1,1,13,12, , , ,1,2,3,4,90,2,2,2,21,13,1.0317722843507988,-0.4671550163763807,2
83,4,2,1,13,12, , , ,1,1,90, , ,2,2,2,21,13,1.0317722843507988,-0.4671550163763807,2
83,5,1,1,13,12, , , ,1,1,2,90, ,1,1,2,21,13,1.0317722843507988,-1.036290330753897,1
83,6,1,1,11,8, , , ,1,2,15,90, ,2,9,2,21,13,1.0317722843507988,-0.9041165084734556,2
83,6,2,1,11,8, , , ,1,11,9,8,90,2,9,2,21,13,1.0317722843507988,-0.9041165084734556,2
83,7,1,2,18,7, , , ,1,2,90, , ,1,1,2,21,13,1.0317722843507988,-0.8027917444427827,2
83,9,1,2,18,98, , , ,1,1,90, , ,1,1,2,21,13,1.0317722843507988,-0.9586701415396219,2
83,10,1,1,18,24, , , ,1,1,2,90, ,2,1,2,21,13,1.0317722843507988,-1.2143025176998223,1
83,10,2,1,13,12, , , ,1,3,4,5,6,2,1,2,21,13,1.0317722843507988,-1.2143025176998223,1
83,11,1,1,13,2, , , ,1,3,4,5,6,1,1,2,21,13,1.0317722843507988,-0.6063391826603087,2
83,12,1,1,13,3, , , ,1,1,3,4,5,1,1,2,21,13,1.0317722843507988,-1.1244798912612826,1
83,13,1,1,13,5, , , ,1,2,3,4,5,1,1,2,21,13,1.0317722843507988,-1.1244798912612826,1
83,14,1,1,16,95, , , ,1,2,3,90, ,1,1,2,21,13,1.0317722843507988,-0.9674916697463722,2
83,16,1,1,11,95, , , ,1,1,90, , ,2,1,2,21,13,1.0317722843507988,-0.55840849332042,2
83,16,2,1,11,95, , , ,1,2,3,4,90,2,1,2,21,13,1.0317722843507988,-0.55840849332042,2
83,17,1,1,11,12, , , ,1,1,90, , ,1,1,2,21,13,1.0317722843507988,-0.5500804950492828,2
83,18,1,1,13,17, , , ,1,3,90, , ,4,1,2,21,13,1.0317722843507988,-0.16837639755373382,3
83,18,2,1,18,95, , , ,1,5,6,90, ,4,1,2,21,13,1.0317722843507988,-0.16837639755373382,3
83,18,3,1,18,95, , , ,1,1,7,9,90,4,1,2,21,13,1.0317722843507988,-0.16837639755373382,3
83,18,4,2,18,98, , , ,8, , , , ,4,1,2,21,13,1.0317722843507988,-0.16837639755373382,3
86,3,1,2,11,12, , , ,1,2,7,8,9,1,1,2,21,13,1.0317722843507988,-1.1909822477202092,1
86,4,1,2,14,7, , , ,1,2,90, , ,1,1,2,21,13,1.0317722843507988,-0.9589190003610408,2
86,6,1,1,11,2, , , ,1,2,90, , ,1,1,2,21,13,1.0317722843507988,-1.0330512251348167,2
86,7,1,1,11,9, , , ,1,1,6,90, ,2,1,2,21,13,1.0317722843507988,-1.2404746804883153,1
86,7,2,1,11,9, , , ,1,5,4,7,90,2,1,2,21,13,1.0317722843507988,-1.2404746804883153,1
86,8,1,9,11,95, , , ,1,1,5,6,90,2,1,2,21,13,1.0317722843507988,-1.2576594140369557,1
86,8,2,9,11,95, , , ,1,3,2,90, ,2,1,2,21,13,1.0317722843507988,-1.2576594140369557,1
86,9,1,9,11,95, , , ,1,2,8,7,90,2,1,2,21,13,1.0317722843507988,-1.1717070607436717,1
86,9,2,9,11,95, , , ,1,4,3,6,90,2,1,2,21,13,1.0317722843507988,-1.1717070607436717,1
86,16,1,2,98,12,8,2, ,2, , , , ,2,9,2,21,13,1.0317722843507988,-0.051135481650170164,3
86,16,2,2,98,3,8,2, ,2, , , , ,2,9,2,21,13,1.0317722843507988,-0.051135481650170164,3
86,18,1,2,98,12,2,2, ,2, , , , ,1,1,2,21,13,1.0317722843507988,-0.6168591394914564,2
88,1,1,1,12,8, , , ,1,1,90, , ,2,1,2,21,13,1.0317722843507988,-0.7911627986047968,2
88,1,2,1,12,9, , , ,1,2,90, , ,2,1,2,21,13,1.0317722843507988,-0.7911627986047968,2
88,2,1,1,31,99,9,9, ,9, , , , ,1,1,2,21,13,1.0317722843507988,-0.5995583650152267,2
88,3,1,1,12,12, , , ,1,3,4,5,90,1,2,2,21,13,1.0317722843507988,0.10804445659743164,3
88,4,1,1,16,12, , , ,1,1,90, , ,1,1,2,21,13,1.0317722843507988,-1.0828424190564727,1
88,5,1,1,11,18, , , ,1,2,3,90, ,2,2,2,21,13,1.0317722843507988,-0.03939751016574692,3
88,5,2,1,11,36, , , ,1,1,90, , ,2,2,2,21,13,1.0317722843507988,-0.03939751016574692,3
88,6,1,1,11,12, , , ,1,2,3,4,5,2,2,2,21,13,1.0317722843507988,0.12710227607062682,3
88,6,2,1,13,6, , , ,2, , , , ,2,2,2,21,13,1.0317722843507988,0.12710227607062682,3
88,7,1,1,11,15, , , ,1,4,2,90, ,1,2,2,21,13,1.0317722843507988,0.1425429443138437,3
88,8,1,1,11,6, , , ,1,2,4,3,90,2,1,2,21,13,1.0317722843507988,-0.3259726980343566,3
88,8,2,1,11,12, , , ,1,1,90, , ,2,1,2,21,13,1.0317722843507988,-0.3259726980343566,3
88,9,1,1,11,12, , , ,1,2,10,90, ,2,1,2,21,13,1.0317722843507988,-1.0114347836354105,2
88,9,2,1,12,14, , , ,1,7,9,90, ,2,1,2,21,13,1.0317722843507988,-1.0114347836354105,2
88,10,1,1,13,1, , , ,2, , , , ,1,3,2,21,13,1.0317722843507988,-0.4500501077297052,2
88,11,1,1,11,8, , , ,1,2,3,90, ,2,2,2,21,13,1.0317722843507988,-0.8857531858529192,2
88,11,2,1,11,20, , , ,1,6,90, , ,2,2,2,21,13,1.0317722843507988,-0.8857531858529192,2
88,12,1,1,11,15, , , ,1,3,5,90, ,1,1,2,21,13,1.0317722843507988,0.2624075165221258,3
88,14,1,1,13,9, , , ,1,1,2,8,7,2,2,2,21,13,1.0317722843507988,-0.9082455689356894,2
88,14,2,1,13,9, , , ,1,4,5,6,90,2,2,2,21,13,1.0317722843507988,-0.9082455689356894,2
88,15,1,1,13,2, , , ,1,2,3,5,6,1,2,2,21,13,1.0317722843507988,-1.0884517766592627,1
88,16,1,1,12,9, , , ,1,1,2,3,90,1,1,2,21,13,1.0317722843507988,-0.9925818999440106,2
89,1,1,1,13,12, , , ,1,1,2,3,90,2,1,2,21,13,1.0317722843507988,0.10804445659743164,3
89,1,2,1,12,9, , , ,2, , , , ,2,1,2,21,13,1.0317722843507988,0.10804445659743164,3
89,2,1,1,11,24, , , ,9, , , , ,1,1,2,21,13,1.0317722843507988,0.08058814516045652,3
89,4,1,1,13,2, , , ,1,3,90, , ,2,1,2,21,13,1.0317722843507988,0.09686387516867581,3
89,4,2,1,13,2, , , ,1,2,4,5,90,2,1,2,21,13,1.0317722843507988,0.09686387516867581,3
89,5,1,1,11,24, , , ,1,1,2,90, ,2,1,2,21,13,1.0317722843507988,-0.0630132707227425,3
89,5,2,1,11,24, , , ,1,3,4,8,90,2,1,2,21,13,1.0317722843507988,-0.0630132707227425,3
89,7,1,1,11,5, , , ,1,2,5,4,3,1,1,2,21,13,1.0317722843507988,-0.037099959849933216,3
89,8,1,1,11,3, , , ,1,1,2,90, ,1,2,2,21,13,1.0317722843507988,-0.017375791173291834,3
89,9,1,1,11,7, , , ,1,3,4,2,90,1,1,2,21,13,1.0317722843507988,-0.9541618550804335,2
89,10,1,1,14,95, , , ,1,1,7,90, ,1,1,2,21,13,1.0317722843507988,-0.3852561581567651,3
89,11,1,2,14,4, , , ,1,1,2,3,4,1,1,2,21,13,1.0317722843507988,-0.3459429581235251,3
89,12,1,1,11,1, , , ,1,1,2,90, ,1,1,2,21,13,1.0317722843507988,-0.29699644042735085,3
89,13,1,1,11,6, , , ,1,1,90, , ,6,3,2,21,13,1.0317722843507988,0.7906681434933212,4
89,13,2,1,11,7, , , ,2, , , , ,6,3,2,21,13,1.0317722843507988,0.7906681434933212,4
89,13,3,1,13,8, , , ,2, , , , ,6,3,2,21,13,1.0317722843507988,0.7906681434933212,4
89,13,4,1,13,12, , , ,1,11,12,2,90,6,3,2,21,13,1.0317722843507988,0.7906681434933212,4
89,13,5,1,13,13, , , ,1,10,9,7,8,6,3,2,21,13,1.0317722843507988,0.7906681434933212,4
89,13,6,1,11,9, , , ,1,6,5,4,3,6,3,2,21,13,1.0317722843507988,0.7906681434933212,4
89,14,1,1,11,3, , , ,1,2,3,90, ,1,3,2,21,13,1.0317722843507988,0.8219952906649863,4
89,16,1,1,12,99, , , ,1,1,4,90, ,2,1,2,21,13,1.0317722843507988,-0.5651206965492469,2
89,16,2,1,12,99, , , ,1,2,90, , ,2,1,2,21,13,1.0317722843507988,-0.5651206965492469,2
90,4,1,1,11,12, , , ,1,6,7,5,4,1,1,2,21,13,1.0317722843507988,-1.0974984620298447,1
90,7,1,1,13,2, , , ,1,1,3,90, ,1,1,2,21,13,1.0317722843507988,-1.114496787708758,1
90,8,1,1,11,16, , , ,1,2,1,90, ,1,1,2,21,13,1.0317722843507988,-1.1944280922470318,1
90,11,1,2,13,6, , , ,1,6,8,7,9,2,1,2,21,13,1.0317722843507988,-1.2576089855219368,1
90,11,2,2,13,6, , , ,1,1,90, , ,2,1,2,21,13,1.0317722843507988,-1.2576089855219368,1
90,13,1,1,11,7, , , ,1,1,2,3,90,1,1,2,21,13,1.0317722843507988,-0.4693428922227221,2
90,14,1,1,11,8, , , ,1,1,2,3,90,1,1,2,21,13,1.0317722843507988,-0.7728902483624296,2
90,15,1,1,11,12, , , ,1,1,2,5,90,2,1,2,21,13,1.0317722843507988,-0.6864006426257823,2
90,15,2,1,13,9, , , ,1,3,4,90, ,2,1,2,21,13,1.0317722843507988,-0.6864006426257823,2
91,1,1,1,14,95, , , ,2, , , , ,1,1,1,11,13,0.9639263743281306,0.11194076077998498,3
91,2,1,1,14,95, , , ,1,1,90, , ,2,3,1,11,13,0.9639263743281306,1.2833759701238125,5
91,2,2,1,14,95, , , ,1,2,3,4,90,2,3,1,11,13,0.9639263743281306,1.2833759701238125,5
91,3,1,1,14,95, , , ,2, , , , ,1,1,1,11,13,0.9639263743281306,-0.43444575237340094,3
91,4,1,1,11,95, , , ,2, , , , ,2,9,1,11,13,0.9639263743281306,-0.4657305317657673,2
91,4,2,1,11,95, , , ,2, , , , ,2,9,1,11,13,0.9639263743281306,-0.4657305317657673,2
91,5,1,2,11,1, , , ,1,2,90, , ,1,3,1,11,13,0.9639263743281306,0.18700204526416667,3
91,6,1,9,12,3, , , ,1,2,5,90, ,2,1,1,11,13,0.9639263743281306,0.6377927478907172,4
91,6,2,9,12,3, , , ,1,3,4,90, ,2,1,1,11,13,0.9639263743281306,0.6377927478907172,4
91,7,1,1,13,12, , , ,1,3,4,5,90,3,1,1,11,13,0.9639263743281306,1.1069085975464648,4
91,7,2,1,11,12, , , ,1,2,7,90, ,3,1,1,11,13,0.9639263743281306,1.1069085975464648,4
91,7,3,1,13,12, , , ,1,6,8,90, ,3,1,1,11,13,0.9639263743281306,1.1069085975464648,4
91,8,1,1,13,10, , , ,1,1,2,7,90,3,2,1,11,13,0.9639263743281306,0.1681991021882827,3
91,8,2,1,13,6, , , ,1,5,3,90, ,3,2,1,11,13,0.9639263743281306,0.1681991021882827,3
91,8,3,1,13,8, , , ,1,6,4,90, ,3,2,1,11,13,0.9639263743281306,0.1681991021882827,3
91,9,1,1,13,10, , , ,1,1,90, , ,3,2,1,11,13,0.9639263743281306,0.4556101546823284,3
91,9,2,1,13,8, , , ,1,2,3,90, ,3,2,1,11,13,0.9639263743281306,0.4556101546823284,3
91,9,3,1,13,10, , , ,1,4,5,90, ,3,2,1,11,13,0.9639263743281306,0.4556101546823284,3
91,10,1,2,26,10, ,2, ,1,2,3,4,90,3,2,1,11,13,0.9639263743281306,-0.9610934732192895,2
91,10,2,2,26,10, ,2, ,1,1,90, , ,3,2,1,11,13,0.9639263743281306,-0.9610934732192895,2
91,10,3,2,26,95, ,2, ,2, , , , ,3,2,1,11,13,0.9639263743281306,-0.9610934732192895,2
91,12,1,2,26,95, ,2, ,1,1,4,90, ,3,1,1,11,13,0.9639263743281306,0.7896912606316797,4
91,12,2,2,26,95, ,2, ,2, , , , ,3,1,1,11,13,0.9639263743281306,0.7896912606316797,4
91,12,3,2,26,7, ,2, ,1,2,90, , ,3,1,1,11,13,0.9639263743281306,0.7896912606316797,4
91,14,1,1,11,1, , , ,1,2,9,90, ,4,3,1,11,13,0.9639263743281306,0.6371307465781137,4
91,14,2,1,11,1, , , ,1,3,7,90, ,4,3,1,11,13,0.9639263743281306,0.6371307465781137,4
91,14,3,1,11,1, , , ,1,4,5,90, ,4,3,1,11,13,0.9639263743281306,0.6371307465781137,4
91,14,4,1,18,2, , , ,2, , , , ,4,3,1,11,13,0.9639263743281306,0.6371307465781137,4
91,15,1,1,11,3, , , ,1,1,90, , ,3,3,1,11,13,0.9639263743281306,0.6447530522006288,4
91,15,2,1,11,3, , , ,1,2,5,90, ,3,3,1,11,13,0.9639263743281306,0.6447530522006288,4
91,15,3,1,11,3, , , ,1,3,4,90, ,3,3,1,11,13,0.9639263743281306,0.6447530522006288,4
91,16,1,1,14,12, , , ,1,1,3,4,90,1,1,1,11,13,0.9639263743281306,-0.6630096989553762,2
91,17,1,2,14,6, , , ,1,1,90, , ,3,1,1,11,13,0.9639263743281306,0.13879134334553622,3
91,17,2,2,14,6, , , ,1,2,5,90, ,3,1,1,11,13,0.9639263743281306,0.13879134334553622,3
91,17,3,2,14,6, , , ,1,3,4,90, ,3,1,1,11,13,0.9639263743281306,0.13879134334553622,3
91,18,1,1,14,12, , , ,1,1,4,90, ,2,2,1,11,13,0.9639263743281306,0.063168797605516,3
91,18,2,1,14,2, , , ,1,2,3,90, ,2,2,1,11,13,0.9639263743281306,0.063168797605516,3
92,2,1,2,14,95, , , ,1,3,4,90, ,1,1,1,11,13,0.9639263743281306,0.3581778086516439,3
92,3,1,1,14,95, , , ,1,1,90, , ,1,1,1,11,13,0.9639263743281306,0.7321570643156248,4
92,4,1,1,13,1, , , ,1,2,4,5,90,3,3,1,11,13,0.9639263743281306,0.2738149920137405,3
92,4,2,1,13,1, , , ,1,3,90, , ,3,3,1,11,13,0.9639263743281306,0.2738149920137405,3
92,4,3,1,13,95, , , ,2, , , , ,3,3,1,11,13,0.9639263743281306,0.2738149920137405,3
92,5,1,2,14,2, , , ,1,1,2,3,4,1,1,1,11,13,0.9639263743281306,-0.7578527371870172,2
92,6,1,1,12,6, , , ,1,2,1,90, ,2,3,1,11,13,0.9639263743281306,0.8745940844633001,4
92,6,2,1,12,6, , , ,1,3,4,90, ,2,3,1,11,13,0.9639263743281306,0.8745940844633001,4
92,7,1,1,13,10, , , ,2, , , , ,2,1,1,11,13,0.9639263743281306,0.7485360267427266,4
92,7,2,1,11,10, , , ,2, , , , ,2,1,1,11,13,0.9639263743281306,0.7485360267427266,4
92,8,1,1,14,8, , , ,1,2,3,90, ,1,2,1,11,13,0.9639263743281306,1.0798170078825902,4
92,9,1,1,31,95,1,2, ,1,2,7,90, ,3,2,1,11,13,0.9639263743281306,0.6089331658394971,4
92,9,2,1,31,95,1,2, ,1,6,5,90, ,3,2,1,11,13,0.9639263743281306,0.6089331658394971,4
92,9,3,1,13,10, , , ,1,3,90, , ,3,2,1,11,13,0.9639263743281306,0.6089331658394971,4
92,10,1,1,11,12, , , ,2, , , , ,1,1,1,11,13,0.9639263743281306,-0.03251033267905213,3
92,12,1,2,11,95, , , ,1,2,3,4,90,1,3,1,11,13,0.9639263743281306,0.038363119757163104,3
92,17,1,2,14,3, , , ,1,1,2,3,90,3,1,1,11,13,0.9639263743281306,-0.5482022987857477,2
92,17,2,2,14,4, , , ,2, , , , ,3,1,1,11,13,0.9639263743281306,-0.5482022987857477,2
92,17,3,2,14,1, , , ,2, , , , ,3,1,1,11,13,0.9639263743281306,-0.5482022987857477,2
92,18,1,1,14,14, , , ,1,1,2,3,4,1,1,1,11,13,0.9639263743281306,-0.04701364815975012,3
93,1,1,1,11,95, , , ,1,2,5,3,4,2,3,2,21,13,1.0317722843507988,-0.8106132544264082,2
93,1,2,1,11,95, , , ,2, , , , ,2,3,2,21,13,1.0317722843507988,-0.8106132544264082,2
93,2,1,1,11,95, , , ,1,2,3,4,90,2,3,2,21,13,1.0317722843507988,-0.7230279368837704,2
93,2,2,2,11,95, , , ,2, , , , ,2,3,2,21,13,1.0317722843507988,-0.7230279368837704,2
93,3,1,1,11,95, , , ,1,4,3,2,90,1,3,2,21,13,1.0317722843507988,-0.3963264319869489,3
93,4,1,2,14,3, , , ,1,6,90, , ,1,1,2,21,13,1.0317722843507988,-0.9293074487299351,2
93,5,1,2,11,4, , , ,1,2,3,90, ,2,1,2,21,13,1.0317722843507988,-1.107242926272072,1
93,5,2,2,11,4, , , ,1,1,90, , ,2,1,2,21,13,1.0317722843507988,-1.107242926272072,1
93,6,1,2,12,95, , , ,1,1,3,2,90,1,1,2,21,13,1.0317722843507988,-1.2938096322808583,1
93,7,1,1,32,11,2,2, ,1,2,9,8,7,1,3,2,21,13,1.0317722843507988,-0.8501477607123186,2
93,8,1,1,13,12, , , ,2, , , , ,1,1,2,21,13,1.0317722843507988,-0.6214327428347673,2
93,9,1,1,11,12, , , ,1,3,90, , ,1,2,2,21,13,1.0317722843507988,-1.042798873170388,1
93,12,1,2,11,7, , , ,1,2,3,4,5,1,1,2,21,13,1.0317722843507988,-1.066317633874095,1
93,15,1,2,18,12, , , ,1,1,2,3,90,2,2,2,21,13,1.0317722843507988,-1.2093891893204662,1
93,15,2,2,18,12, , , ,1,6,7,8,90,2,2,2,21,13,1.0317722843507988,-1.2093891893204662,1
93,17,1,2,14,12, , , ,1,1,2,3,4,1,1,2,21,13,1.0317722843507988,-1.2954965533658882,1
93,18,1,2,13,5, , , ,1,2,7,8,90,1,1,2,21,13,1.0317722843507988,-1.188533935928627,1
94,4,1,1,11,12, , , ,2, , , , ,1,2,2,21,13,1.0317722843507988,-0.6701203165065763,2
94,5,1,2,14,24, , , ,1,1,6,7,5,2,1,2,21,13,1.0317722843507988,-1.2230115792340457,1
94,5,2,2,14,12, , , ,1,2,3,4,90,2,1,2,21,13,1.0317722843507988,-1.2230115792340457,1
94,6,1,2,14,24, , , ,1,1,90, , ,3,1,2,21,13,1.0317722843507988,-0.9897088089250548,2
94,6,2,2,11,12, , , ,1,2,3,90, ,3,1,2,21,13,1.0317722843507988,-0.9897088089250548,2
94,6,3,2,11,12, , , ,2, , , , ,3,1,2,21,13,1.0317722843507988,-0.9897088089250548,2
