HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH3,HH4,HH6,HH7,helevel,religion,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,psu,stratum
286,23,1,1,95,13,1, ,2, , , , ,1,1,111,110,2,6,3,3,0.5884130428083729,0.2919674990002229,4,7, , , ,1.7071625456278001,5,10,286,16
286,25,1,1,95,13,1, ,2, , , , ,1,1,111,110,2,6,3,4,0.5884130428083729,-0.24967567778750321,4,7, , , ,0.6774226658032257,5,9,286,16
286,26,1,1,95,14,1, ,2, , , , ,1,1,113,110,2,6,1,2,0.5884130428083729,-0.5656667832866168,3,5, , , ,0.0766791192269643,4,7,286,16
287,1,1,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,2,4,0.6037629482729394,-0.270283695537475,4,7, , , ,0.6382439248336976,5,9,287,16
287,1,2,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,2,4,0.6037629482729394,-0.270283695537475,4,7, , , ,0.6382439248336976,5,9,287,16
287,1,3,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,2,4,0.6037629482729394,-0.270283695537475,4,7, , , ,0.6382439248336976,5,9,287,16
287,1,4,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,2,4,0.6037629482729394,-0.270283695537475,4,7, , , ,0.6382439248336976,5,9,287,16
287,1,5,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,2,4,0.6037629482729394,-0.270283695537475,4,7, , , ,0.6382439248336976,5,9,287,16
287,1,6,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,2,4,0.6037629482729394,-0.270283695537475,4,7, , , ,0.6382439248336976,5,9,287,16
287,2,1,1,0,19,2, ,2, , , , ,1,3,24,20,2,6,1,4,0.6037629482729394,-1.0685466267517587,1,1, , , ,-0.8793662105546745,1,1,287,16
287,2,2,1,3,19,1, ,2, , , , ,1,3,24,20,2,6,1,4,0.6037629482729394,-1.0685466267517587,1,1, , , ,-0.8793662105546745,1,1,287,16
287,2,3,1,3,19,1, ,2, , , , ,1,3,24,20,2,6,1,4,0.6037629482729394,-1.0685466267517587,1,1, , , ,-0.8793662105546745,1,1,287,16
287,4,1,1,11,19,1, ,1,5,4,1,9,1,5,24,20,2,6,1,8,0.6037629482729394,-1.1556789384816941,1,1, , , ,-1.0450169933112055,1,1,287,16
287,4,2,1,11,19,1, ,1,6,90, , ,1,5,24,20,2,6,1,8,0.6037629482729394,-1.1556789384816941,1,1, , , ,-1.0450169933112055,1,1,287,16
287,4,3,1,11,19,1, ,2, , , , ,1,5,24,20,2,6,1,8,0.6037629482729394,-1.1556789384816941,1,1, , , ,-1.0450169933112055,1,1,287,16
287,4,4,1,11,19,1, ,2, , , , ,1,5,24,20,2,6,1,8,0.6037629482729394,-1.1556789384816941,1,1, , , ,-1.0450169933112055,1,1,287,16
287,4,5,1,11,19,1, ,2, , , , ,1,5,24,20,2,6,1,8,0.6037629482729394,-1.1556789384816941,1,1, , , ,-1.0450169933112055,1,1,287,16
287,5,1,1,17,19,1, ,1,1,2,90, ,1,2,21,20,2,6,1,5,0.6037629482729394,-0.5655663260392003,3,5, , , ,0.07687010258707154,4,7,287,16
287,5,2,1,17,19,1, ,2, , , , ,1,2,21,20,2,6,1,5,0.6037629482729394,-0.5655663260392003,3,5, , , ,0.07687010258707154,4,7,287,16
287,6,1,1,7,19,1, ,2, , , , ,1,4,24,20,2,6,2,2,0.6037629482729394,-0.6309061317300698,3,5, , , ,-0.047350060323326684,4,7,287,16
287,6,2,1,7,19,1, ,2, , , , ,1,4,24,20,2,6,2,2,0.6037629482729394,-0.6309061317300698,3,5, , , ,-0.047350060323326684,4,7,287,16
287,6,3,1,7,19,1, ,2, , , , ,1,4,24,20,2,6,2,2,0.6037629482729394,-0.6309061317300698,3,5, , , ,-0.047350060323326684,4,7,287,16
287,6,4,1,7,19,1, ,2, , , , ,1,4,24,20,2,6,2,2,0.6037629482729394,-0.6309061317300698,3,5, , , ,-0.047350060323326684,4,7,287,16
287,7,1,1,8,19,1, ,2, , , , ,1,2,21,20,2,6,1,4,0.6037629482729394,-0.7795039981067837,2,4, , , ,-0.32985550970871425,3,5,287,16
287,7,2,1,8,19,1, ,2, , , , ,1,2,21,20,2,6,1,4,0.6037629482729394,-0.7795039981067837,2,4, , , ,-0.32985550970871425,3,5,287,16
287,8,1,1,7,19,1, ,2, , , , ,1,3,24,20,2,6,2,2,0.6037629482729394,-0.5428786185227574,3,5, , , ,0.12000262638259047,4,8,287,16
287,8,2,1,7,19,1, ,2, , , , ,1,3,24,20,2,6,2,2,0.6037629482729394,-0.5428786185227574,3,5, , , ,0.12000262638259047,4,8,287,16
287,8,3,1,7,19,1, ,2, , , , ,1,3,24,20,2,6,2,2,0.6037629482729394,-0.5428786185227574,3,5, , , ,0.12000262638259047,4,8,287,16
287,9,1,1,8,19,1, ,1,1,90, , ,1,8,21,20,2,6,3,3,0.6037629482729394,-0.39394353798990944,3,6, , , ,0.4031491673195638,5,9,287,16
287,9,2,1,8,19,1, ,1,2,90, , ,1,8,21,20,2,6,3,3,0.6037629482729394,-0.39394353798990944,3,6, , , ,0.4031491673195638,5,9,287,16
287,9,3,1,8,19,1, ,1,4,90, , ,1,8,21,20,2,6,3,3,0.6037629482729394,-0.39394353798990944,3,6, , , ,0.4031491673195638,5,9,287,16
287,9,4,1,8,19,1, ,2, , , , ,1,8,21,20,2,6,3,3,0.6037629482729394,-0.39394353798990944,3,6, , , ,0.4031491673195638,5,9,287,16
287,9,5,1,8,19,1, ,2, , , , ,1,8,21,20,2,6,3,3,0.6037629482729394,-0.39394353798990944,3,6, , , ,0.4031491673195638,5,9,287,16
287,9,6,1,8,19,1, ,2, , , , ,1,8,21,20,2,6,3,3,0.6037629482729394,-0.39394353798990944,3,6, , , ,0.4031491673195638,5,9,287,16
287,9,7,1,8,19,1, ,2, , , , ,1,8,21,20,2,6,3,3,0.6037629482729394,-0.39394353798990944,3,6, , , ,0.4031491673195638,5,9,287,16
287,9,8,1,8,19,1, ,2, , , , ,1,8,21,20,2,6,3,3,0.6037629482729394,-0.39394353798990944,3,6, , , ,0.4031491673195638,5,9,287,16
287,10,1,1,11,19,1, ,2, , , , ,1,5,24,20,2,6,2,8,0.6037629482729394,-0.5382113515534473,3,5, , , ,0.12887575750295185,4,8,287,16
287,10,2,1,11,19,1, ,2, , , , ,1,5,24,20,2,6,2,8,0.6037629482729394,-0.5382113515534473,3,5, , , ,0.12887575750295185,4,8,287,16
287,10,3,1,11,19,1, ,2, , , , ,1,5,24,20,2,6,2,8,0.6037629482729394,-0.5382113515534473,3,5, , , ,0.12887575750295185,4,8,287,16
287,10,4,1,11,19,1, ,2, , , , ,1,5,24,20,2,6,2,8,0.6037629482729394,-0.5382113515534473,3,5, , , ,0.12887575750295185,4,8,287,16
287,10,5,1,11,19,1, ,2, , , , ,1,5,24,20,2,6,2,8,0.6037629482729394,-0.5382113515534473,3,5, , , ,0.12887575750295185,4,8,287,16
287,11,1,1,5,19,1, ,2, , , , ,1,7,21,20,2,6,1,2,0.6037629482729394,-0.5061650272034718,3,6, , , ,0.18980032851050993,4,8,287,16
287,11,2,1,5,19,1, ,2, , , , ,1,7,21,20,2,6,1,2,0.6037629482729394,-0.5061650272034718,3,6, , , ,0.18980032851050993,4,8,287,16
287,11,3,1,5,19,1, ,2, , , , ,1,7,21,20,2,6,1,2,0.6037629482729394,-0.5061650272034718,3,6, , , ,0.18980032851050993,4,8,287,16
287,11,4,1,5,19,1, ,2, , , , ,1,7,21,20,2,6,1,2,0.6037629482729394,-0.5061650272034718,3,6, , , ,0.18980032851050993,4,8,287,16
287,11,5,1,5,19,1, ,2, , , , ,1,7,21,20,2,6,1,2,0.6037629482729394,-0.5061650272034718,3,6, , , ,0.18980032851050993,4,8,287,16
287,11,6,1,5,19,1, ,2, , , , ,1,7,21,20,2,6,1,2,0.6037629482729394,-0.5061650272034718,3,6, , , ,0.18980032851050993,4,8,287,16
287,11,7,1,5,19,1, ,2, , , , ,1,7,21,20,2,6,1,2,0.6037629482729394,-0.5061650272034718,3,6, , , ,0.18980032851050993,4,8,287,16
287,14,1,1,14,19,1, ,2, , , , ,1,3,23,20,2,6,2,5,0.6037629482729394,-0.7091014789320458,2,4, , , ,-0.19601041622061943,3,6,287,16
287,14,2,1,14,19,1, ,2, , , , ,1,3,23,20,2,6,2,5,0.6037629482729394,-0.7091014789320458,2,4, , , ,-0.19601041622061943,3,6,287,16
287,14,3,1,14,19,1, ,2, , , , ,1,3,23,20,2,6,2,5,0.6037629482729394,-0.7091014789320458,2,4, , , ,-0.19601041622061943,3,6,287,16
287,19,1,1,5,19,1, ,2, , , , ,1,2,22,20,2,6,3,2,0.6037629482729394,-0.5316263189136063,3,5, , , ,0.14139483096272545,4,8,287,16
287,19,2,1,5,19,1, ,2, , , , ,1,2,22,20,2,6,3,2,0.6037629482729394,-0.5316263189136063,3,5, , , ,0.14139483096272545,4,8,287,16
287,20,1,1,5,19,1, ,2, , , , ,1,2,23,20,2,6,1,8,0.6037629482729394,-0.9353922050938154,1,2, , , ,-0.6262209222315882,2,3,287,16
287,20,2,2,5,19,1, ,2, , , , ,1,2,23,20,2,6,1,8,0.6037629482729394,-0.9353922050938154,1,2, , , ,-0.6262209222315882,2,3,287,16
287,21,1,1,5,19,1, ,2, , , , ,1,3,22,20,2,6,1,5,0.6037629482729394,-0.8861618047609601,2,3, , , ,-0.5326270052489734,2,4,287,16
287,21,2,1,5,19,1, ,2, , , , ,1,3,22,20,2,6,1,5,0.6037629482729394,-0.8861618047609601,2,3, , , ,-0.5326270052489734,2,4,287,16
287,21,3,1,5,19,1, ,2, , , , ,1,3,22,20,2,6,1,5,0.6037629482729394,-0.8861618047609601,2,3, , , ,-0.5326270052489734,2,4,287,16
287,22,1,1,98,19,1, ,1,1,2,90, ,1,2,23,20,2,6,2,5,0.6037629482729394,-0.11665717936811293,4,7, , , ,0.9303095449275419,5,10,287,16
287,22,2,1,98,19,1, ,2, , , , ,1,2,23,20,2,6,2,5,0.6037629482729394,-0.11665717936811293,4,7, , , ,0.9303095449275419,5,10,287,16
287,24,1,2,10,19,1, ,2, , , , ,1,1,23,20,2,6,3,1,0.6037629482729394,0.2335843447058249,4,7, , , ,1.5961679557144959,5,10,287,16
288,2,1,1,9,19,1, ,1,1,3,90, ,1,2,22,20,2,6,1,5,0.698740488334943,-1.2163857184653586,1,1, , , ,-1.160429122557716,1,1,288,16
288,2,2,1,9,19,1, ,2, , , , ,1,2,22,20,2,6,1,5,0.698740488334943,-1.2163857184653586,1,1, , , ,-1.160429122557716,1,1,288,16
288,3,1,2,3,19,1, ,2, , , , ,1,2,23,20,2,6,1,5,0.698740488334943,-0.8482494695817466,2,3, , , ,-0.46055032239875776,2,4,288,16
288,3,2,2,3,19,1, ,2, , , , ,1,2,23,20,2,6,1,5,0.698740488334943,-0.8482494695817466,2,3, , , ,-0.46055032239875776,2,4,288,16
288,7,1,1,98,19,1, ,2, , , , ,1,3,23,20,2,6,1,4,0.698740488334943,-0.9936055071544855,1,2, , , ,-0.7368925991530142,1,2,288,16
288,7,2,1,98,19,1, ,2, , , , ,1,3,23,20,2,6,1,4,0.698740488334943,-0.9936055071544855,1,2, , , ,-0.7368925991530142,1,2,288,16
288,7,3,1,98,19,1, ,2, , , , ,1,3,23,20,2,6,1,4,0.698740488334943,-0.9936055071544855,1,2, , , ,-0.7368925991530142,1,2,288,16
288,8,1,1,6,19,1, ,2, , , , ,1,4,22,20,2,6,1,5,0.698740488334943,-0.7549427211397495,2,4, , , ,-0.28316106680560743,3,5,288,16
288,8,2,1,6,19,1, ,2, , , , ,1,4,22,20,2,6,1,5,0.698740488334943,-0.7549427211397495,2,4, , , ,-0.28316106680560743,3,5,288,16
288,8,3,1,6,19,1, ,2, , , , ,1,4,22,20,2,6,1,5,0.698740488334943,-0.7549427211397495,2,4, , , ,-0.28316106680560743,3,5,288,16
288,8,4,1,6,19,1, ,2, , , , ,1,4,22,20,2,6,1,5,0.698740488334943,-0.7549427211397495,2,4, , , ,-0.28316106680560743,3,5,288,16
288,10,1,1,9,19,1, ,2, , , , ,1,2,22,20,2,6,2,5,0.698740488334943,-1.1793687734503853,1,1, , , ,-1.090054702377158,1,1,288,16
288,10,2,2,9,19,1, ,2, , , , ,1,2,22,20,2,6,2,5,0.698740488334943,-1.1793687734503853,1,1, , , ,-1.090054702377158,1,1,288,16
288,11,1,1,9,19,1, ,2, , , , ,1,2,22,20,2,6,2,5,0.698740488334943,-0.9156719799311255,1,2, , , ,-0.5887299998690597,2,3,288,16
288,11,2,1,9,19,1, ,2, , , , ,1,2,22,20,2,6,2,5,0.698740488334943,-0.9156719799311255,1,2, , , ,-0.5887299998690597,2,3,288,16
288,12,1,1,9,19,1, ,2, , , , ,1,4,22,20,2,6,1,4,0.698740488334943,-1.2358744974773799,1,1, , , ,-1.197480033226958,1,1,288,16
288,12,2,1,9,19,1, ,2, , , , ,1,4,22,20,2,6,1,4,0.698740488334943,-1.2358744974773799,1,1, , , ,-1.197480033226958,1,1,288,16
288,12,3,1,9,19,1, ,2, , , , ,1,4,22,20,2,6,1,4,0.698740488334943,-1.2358744974773799,1,1, , , ,-1.197480033226958,1,1,288,16
288,12,4,1,9,19,1, ,2, , , , ,1,4,22,20,2,6,1,4,0.698740488334943,-1.2358744974773799,1,1, , , ,-1.197480033226958,1,1,288,16
288,13,1,1,12,19,1, ,2, , , , ,1,2,24,20,2,6,1,5,0.698740488334943,-0.45545018372350743,3,6, , , ,0.2862163807537881,4,8,288,16
288,13,2,1,12,19,1, ,2, , , , ,1,2,24,20,2,6,1,5,0.698740488334943,-0.45545018372350743,3,6, , , ,0.2862163807537881,4,8,288,16
288,15,1,1,8,19,1, ,2, , , , ,1,2,24,20,2,6,2,8,0.698740488334943,-0.6800831545583322,2,4, , , ,-0.14084249916032748,3,6,288,16
288,15,2,1,8,19,1, ,2, , , , ,1,2,24,20,2,6,2,8,0.698740488334943,-0.6800831545583322,2,4, , , ,-0.14084249916032748,3,6,288,16
288,16,1,1,4,19,1, ,2, , , , ,1,6,21,20,2,6,1,8,0.698740488334943,-0.8308813318282493,2,3, , , ,-0.42753104910313566,2,4,288,16
288,16,2,1,4,19,1, ,2, , , , ,1,6,21,20,2,6,1,8,0.698740488334943,-0.8308813318282493,2,3, , , ,-0.42753104910313566,2,4,288,16
288,16,3,1,4,19,1, ,2, , , , ,1,6,21,20,2,6,1,8,0.698740488334943,-0.8308813318282493,2,3, , , ,-0.42753104910313566,2,4,288,16
288,16,4,1,4,19,1, ,2, , , , ,1,6,21,20,2,6,1,8,0.698740488334943,-0.8308813318282493,2,3, , , ,-0.42753104910313566,2,4,288,16
288,16,5,1,4,19,1, ,2, , , , ,1,6,21,20,2,6,1,8,0.698740488334943,-0.8308813318282493,2,3, , , ,-0.42753104910313566,2,4,288,16
288,16,6,1,4,19,1, ,2, , , , ,1,6,21,20,2,6,1,8,0.698740488334943,-0.8308813318282493,2,3, , , ,-0.42753104910313566,2,4,288,16
288,17,1,1,8,19,1, ,2, , , , ,1,3,24,20,2,6,2,8,0.698740488334943,-0.41521912175025005,3,6, , , ,0.36270128944819374,5,9,288,16
288,17,2,1,8,19,1, ,2, , , , ,1,3,24,20,2,6,2,8,0.698740488334943,-0.41521912175025005,3,6, , , ,0.36270128944819374,5,9,288,16
288,17,3,1,8,19,1, ,2, , , , ,1,3,24,20,2,6,2,8,0.698740488334943,-0.41521912175025005,3,6, , , ,0.36270128944819374,5,9,288,16
288,18,1,1,8,19,1, ,1,2,7,90, ,1,6,21,20,2,6,1,5,0.698740488334943,-0.8544430701245858,2,3, , , ,-0.4723252283737372,2,4,288,16
288,18,2,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,1,5,0.698740488334943,-0.8544430701245858,2,3, , , ,-0.4723252283737372,2,4,288,16
288,18,3,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,1,5,0.698740488334943,-0.8544430701245858,2,3, , , ,-0.4723252283737372,2,4,288,16
288,18,4,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,1,5,0.698740488334943,-0.8544430701245858,2,3, , , ,-0.4723252283737372,2,4,288,16
288,18,5,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,1,5,0.698740488334943,-0.8544430701245858,2,3, , , ,-0.4723252283737372,2,4,288,16
288,18,6,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,1,5,0.698740488334943,-0.8544430701245858,2,3, , , ,-0.4723252283737372,2,4,288,16
288,20,1,1,4,19,1, ,2, , , , ,1,3,21,20,2,6,1,4,0.698740488334943,-0.7405890933027198,2,4, , , ,-0.2558728009557411,3,5,288,16
288,20,2,1,4,19,1, ,2, , , , ,1,3,21,20,2,6,1,4,0.698740488334943,-0.7405890933027198,2,4, , , ,-0.2558728009557411,3,5,288,16
288,20,3,1,4,19,1, ,2, , , , ,1,3,21,20,2,6,1,4,0.698740488334943,-0.7405890933027198,2,4, , , ,-0.2558728009557411,3,5,288,16
288,21,1,1,8,19,1, ,2, , , , ,1,2,24,20,2,6,2,5,0.698740488334943,-0.7999830542328656,2,3, , , ,-0.36878907648833764,3,5,288,16
288,21,2,1,8,19,1, ,2, , , , ,1,2,24,20,2,6,2,5,0.698740488334943,-0.7999830542328656,2,3, , , ,-0.36878907648833764,3,5,288,16
288,22,1,1,4,19,1, ,2, , , , ,1,3,21,20,2,6,1,8,0.698740488334943,-1.056069256431532,1,1, , , ,-0.8556449742044333,1,2,288,16
288,22,2,1,4,19,1, ,2, , , , ,1,3,21,20,2,6,1,8,0.698740488334943,-1.056069256431532,1,1, , , ,-0.8556449742044333,1,2,288,16
288,22,3,1,4,19,1, ,2, , , , ,1,3,21,20,2,6,1,8,0.698740488334943,-1.056069256431532,1,1, , , ,-0.8556449742044333,1,2,288,16
288,23,1,1,8,19,1, ,2, , , , ,1,5,21,20,2,6,1,5,0.698740488334943,-0.367537470956856,3,6, , , ,0.45335081567137636,5,9,288,16
288,23,2,1,8,19,1, ,2, , , , ,1,5,21,20,2,6,1,5,0.698740488334943,-0.367537470956856,3,6, , , ,0.45335081567137636,5,9,288,16
288,23,3,1,8,19,1, ,2, , , , ,1,5,21,20,2,6,1,5,0.698740488334943,-0.367537470956856,3,6, , , ,0.45335081567137636,5,9,288,16
288,23,4,1,8,19,1, ,2, , , , ,1,5,21,20,2,6,1,5,0.698740488334943,-0.367537470956856,3,6, , , ,0.45335081567137636,5,9,288,16
288,23,5,1,8,19,1, ,2, , , , ,1,5,21,20,2,6,1,5,0.698740488334943,-0.367537470956856,3,6, , , ,0.45335081567137636,5,9,288,16
288,24,1,1,4,19,1, ,2, , , , ,1,4,21,20,2,6,0,7,0.698740488334943,-0.6964864901591168,2,4, , , ,-0.17202754783102064,3,6,288,16
288,24,2,1,4,19,1, ,2, , , , ,1,4,21,20,2,6,0,7,0.698740488334943,-0.6964864901591168,2,4, , , ,-0.17202754783102064,3,6,288,16
288,24,3,1,4,19,1, ,2, , , , ,1,4,21,20,2,6,0,7,0.698740488334943,-0.6964864901591168,2,4, , , ,-0.17202754783102064,3,6,288,16
288,24,4,1,4,19,1, ,2, , , , ,1,4,21,20,2,6,0,7,0.698740488334943,-0.6964864901591168,2,4, , , ,-0.17202754783102064,3,6,288,16
288,25,1,1,8,19,1, ,2, , , , ,1,2,21,20,2,6,2,4,0.698740488334943,-1.2653482918280923,1,1, , , ,-1.2535138627910498,1,1,288,16
288,25,2,1,8,19,1, ,2, , , , ,1,2,21,20,2,6,2,4,0.698740488334943,-1.2653482918280923,1,1, , , ,-1.2535138627910498,1,1,288,16
288,26,1,1,8,19,1, ,1,1,2,90, ,1,6,21,20,2,6,1,5,0.698740488334943,-0.7126398063111858,2,4, , , ,-0.2027372743558666,3,6,288,16
288,26,2,1,8,19,1, ,1,4,7,10,90,1,6,21,20,2,6,1,5,0.698740488334943,-0.7126398063111858,2,4, , , ,-0.2027372743558666,3,6,288,16
288,26,3,1,8,19,1, ,1,6,8,90, ,1,6,21,20,2,6,1,5,0.698740488334943,-0.7126398063111858,2,4, , , ,-0.2027372743558666,3,6,288,16
288,26,4,1,8,19,1, ,1,11,12,90, ,1,6,21,20,2,6,1,5,0.698740488334943,-0.7126398063111858,2,4, , , ,-0.2027372743558666,3,6,288,16
288,26,5,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,1,5,0.698740488334943,-0.7126398063111858,2,4, , , ,-0.2027372743558666,3,6,288,16
288,26,6,1,8,19,1, ,2, , , , ,1,6,21,20,2,6,1,5,0.698740488334943,-0.7126398063111858,2,4, , , ,-0.2027372743558666,3,6,288,16
289,1,1,1,5,19,1, ,2, , , , ,1,2,24,20,2,6,1,8,0.6442108313505462,-0.9946117994234693,1,2, , , ,-0.7388057023259873,1,2,289,16
289,1,2,1,5,19,1, ,2, , , , ,1,2,24,20,2,6,1,8,0.6442108313505462,-0.9946117994234693,1,2, , , ,-0.7388057023259873,1,2,289,16
289,2,1,1,1,13,1, ,1,1,90, , ,1,1,21,20,2,6,1,7,0.6442108313505462,-0.849918863016358,2,3, , , ,-0.4637240741755856,2,4,289,16
289,3,1,1,9,19,1, ,2, , , , ,1,4,24,20,2,6,2,5,0.6442108313505462,-0.9949063505353257,1,2, , , ,-0.739365685428376,1,2,289,16
289,3,2,1,9,19,1, ,2, , , , ,1,4,24,20,2,6,2,5,0.6442108313505462,-0.9949063505353257,1,2, , , ,-0.739365685428376,1,2,289,16
289,3,3,1,9,19,1, ,2, , , , ,1,4,24,20,2,6,2,5,0.6442108313505462,-0.9949063505353257,1,2, , , ,-0.739365685428376,1,2,289,16
289,3,4,1,9,19,1, ,2, , , , ,1,4,24,20,2,6,2,5,0.6442108313505462,-0.9949063505353257,1,2, , , ,-0.739365685428376,1,2,289,16
289,4,1,1,8,19,1, ,2, , , , ,1,7,21,20,2,6,1,4,0.6442108313505462,-0.5416745234563227,3,5, , , ,0.1222917805012875,4,8,289,16
289,4,2,1,8,19,1, ,2, , , , ,1,7,21,20,2,6,1,4,0.6442108313505462,-0.5416745234563227,3,5, , , ,0.1222917805012875,4,8,289,16
289,4,3,1,8,19,1, ,2, , , , ,1,7,21,20,2,6,1,4,0.6442108313505462,-0.5416745234563227,3,5, , , ,0.1222917805012875,4,8,289,16
289,4,4,1,8,19,1, ,2, , , , ,1,7,21,20,2,6,1,4,0.6442108313505462,-0.5416745234563227,3,5, , , ,0.1222917805012875,4,8,289,16
289,4,5,1,8,19,1, ,2, , , , ,1,7,21,20,2,6,1,4,0.6442108313505462,-0.5416745234563227,3,5, , , ,0.1222917805012875,4,8,289,16
289,4,6,1,8,19,1, ,2, , , , ,1,7,21,20,2,6,1,4,0.6442108313505462,-0.5416745234563227,3,5, , , ,0.1222917805012875,4,8,289,16
289,4,7,1,8,19,1, ,2, , , , ,1,7,21,20,2,6,1,4,0.6442108313505462,-0.5416745234563227,3,5, , , ,0.1222917805012875,4,8,289,16
289,5,1,1,12,13,1, ,1,2,3,90, ,1,2,24,20,2,6,1,5,0.6442108313505462,-0.977349790565191,1,2, , , ,-0.7059881949908574,1,2,289,16
289,5,2,1,1,19,1, ,2, , , , ,1,2,24,20,2,6,1,5,0.6442108313505462,-0.977349790565191,1,2, , , ,-0.7059881949908574,1,2,289,16
289,6,1,1,28,13,1, ,1,1,2,8,90,1,1,21,20,2,6,1,5,0.6442108313505462,-1.007384726924738,1,2, , , ,-0.763088834457677,1,2,289,16
289,7,1,1,12,13,1, ,2, , , , ,1,1,24,20,2,6,1,5,0.6442108313505462,-0.7965080855481227,2,3, , , ,-0.3621826721447199,3,5,289,16
289,10,1,1,9,19,1, ,1,4,5,90, ,1,5,21,20,2,6,1,5,0.6442108313505462,-0.7838144988284829,2,4, , , ,-0.33805037800091803,3,5,289,16
289,10,2,1,9,19,1, ,1,6,7,90, ,1,5,21,20,2,6,1,5,0.6442108313505462,-0.7838144988284829,2,4, , , ,-0.33805037800091803,3,5,289,16
289,10,3,1,9,19,1, ,1,3,90, , ,1,5,21,20,2,6,1,5,0.6442108313505462,-0.7838144988284829,2,4, , , ,-0.33805037800091803,3,5,289,16
289,10,4,1,9,19,1, ,1,2,90, , ,1,5,21,20,2,6,1,5,0.6442108313505462,-0.7838144988284829,2,4, , , ,-0.33805037800091803,3,5,289,16
289,10,5,1,9,19,1, ,2, , , , ,1,5,21,20,2,6,1,5,0.6442108313505462,-0.7838144988284829,2,4, , , ,-0.33805037800091803,3,5,289,16
289,12,1,1,9,19,1, ,1,1,90, , ,1,1,21,20,2,6,0,7,0.6442108313505462,-1.1371596379860565,1,1, , , ,-1.0098091976921226,1,1,289,16
289,13,1,2,2,19,4,96,2, , , , ,1,2,21,20,2,6,1,8,0.6442108313505462,-0.8450332574105862,2,3, , , ,-0.4544358505904681,2,4,289,16
289,13,2,1,2,19,4,96,2, , , , ,1,2,21,20,2,6,1,8,0.6442108313505462,-0.8450332574105862,2,3, , , ,-0.4544358505904681,2,4,289,16
289,21,1,1,98,19,1, ,2, , , , ,1,2,23,20,2,6,1,5,0.6442108313505462,-0.6930763878701622,2,4, , , ,-0.16554446363148714,3,6,289,16
289,21,2,1,98,19,1, ,2, , , , ,1,2,23,20,2,6,1,5,0.6442108313505462,-0.6930763878701622,2,4, , , ,-0.16554446363148714,3,6,289,16
289,24,1,1,9,19,1, ,2, , , , ,1,3,22,20,2,6,0,1,0.6442108313505462,-1.134803996834337,1,1, , , ,-1.0053307924607167,1,1,289,16
289,24,2,1,9,19,1, ,2, , , , ,1,3,22,20,2,6,0,1,0.6442108313505462,-1.134803996834337,1,1, , , ,-1.0053307924607167,1,1,289,16
289,24,3,1,9,19,1, ,2, , , , ,1,3,22,20,2,6,0,1,0.6442108313505462,-1.134803996834337,1,1, , , ,-1.0053307924607167,1,1,289,16
289,26,1,1,36,19,1, ,2, , , , ,1,4,22,20,2,6,1,7,0.6442108313505462,-1.0174928671006531,1,2, , , ,-0.7823058309898349,1,2,289,16
289,26,2,1,36,19,1, ,2, , , , ,1,4,22,20,2,6,1,7,0.6442108313505462,-1.0174928671006531,1,2, , , ,-0.7823058309898349,1,2,289,16
289,26,3,1,36,19,1, ,2, , , , ,1,4,22,20,2,6,1,7,0.6442108313505462,-1.0174928671006531,1,2, , , ,-0.7823058309898349,1,2,289,16
289,26,4,1,36,19,1, ,2, , , , ,1,4,22,20,2,6,1,7,0.6442108313505462,-1.0174928671006531,1,2, , , ,-0.7823058309898349,1,2,289,16
290,1,1,2,8,19,1, ,2, , , , ,1,1,22,20,2,6,3,2,0.5717598434836079,-0.20043734868260188,4,7, , , ,0.7710316564969545,5,9,290,16
290,2,1,1,98,19,1, ,2, , , , ,1,2,23,20,2,6,2,7,0.5717598434836079,-0.752817251946005,2,4, , , ,-0.2791202508479183,3,5,290,16
290,2,2,1,98,19,1, ,2, , , , ,1,2,23,20,2,6,2,7,0.5717598434836079,-0.752817251946005,2,4, , , ,-0.2791202508479183,3,5,290,16
290,3,1,1,10,19,1, ,2, , , , ,1,2,22,20,2,6,1,4,0.5717598434836079,-0.8740527807129015,2,3, , , ,-0.5096060469827024,2,4,290,16
290,3,2,1,10,19,1, ,2, , , , ,1,2,22,20,2,6,1,4,0.5717598434836079,-0.8740527807129015,2,3, , , ,-0.5096060469827024,2,4,290,16
290,4,1,1,5,19,1, ,2, , , , ,1,2,23,20,2,6,2,5,0.5717598434836079,-0.579411982293992,3,5, , , ,0.05054756217872221,4,7,290,16
290,4,2,2,5,19,1, ,2, , , , ,1,2,23,20,2,6,2,5,0.5717598434836079,-0.579411982293992,3,5, , , ,0.05054756217872221,4,7,290,16
